inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015
4140,19.840000,-0.760125,-0.280012,0.518063,1.149340,-0.305215,0.129905,-0.350847,0.383513,-0.620568,0.067961,-0.857702,-0.477597,0.729486,-1.579881,-0.184095,1.342797
4141,19.860000,-0.917571,-0.059497,0.724140,1.898844,-0.228429,-0.422950,-1.422647,0.253438,-0.977755,0.662774,-0.814421,-0.419872,0.898319,-0.986150,-0.318279,0.806566
4142,19.880000,-1.077530,0.425549,1.325413,3.115072,-0.053198,-0.698944,-2.685284,0.268931,-1.144862,0.949959,-0.929214,-0.105079,1.348863,-0.217954,-0.376615,-0.109406
4143,19.900000,-1.283991,0.919839,1.393507,3.603085,-0.121966,-0.726571,-2.942837,0.276422,-0.986158,0.751103,-0.931937,0.097931,1.820075,0.520917,-0.311997,-0.833495
4144,19.920000,-1.208429,1.114590,0.891868,3.262167,-0.394644,-0.001462,-2.587236,0.227689,-0.670830,0.465822,-0.536919,0.383469,1.840854,1.122405,-0.263668,-0.918771
4145,19.940000,-1.221861,0.695459,0.138615,2.088989,-0.512977,1.332382,-1.525165,0.190144,-0.325297,0.422595,-0.290105,0.472387,1.081462,1.409305,-0.501622,-0.624298
4146,19.960000,-1.345281,0.250419,-0.444258,0.605945,-0.280775,2.875802,-0.488065,0.121521,-0.059466,0.793998,-0.455344,0.051965,-0.024430,1.393467,-0.755813,-0.202080
4147,19.980000,-1.517112,-0.112466,-0.604797,-0.181396,0.025746,3.434139,-0.088144,-0.138677,0.046158,0.948949,-0.675988,-0.643451,-0.962116,1.137038,-1.044120,-0.074097
4148,20.000000,-2.104179,-0.088281,-0.608391,0.101404,0.208211,3.204596,-0.130539,-0.333855,0.171195,0.818429,-0.618161,-1.017323,-1.192953,0.801897,-1.289284,0.008671
4149,20.020000,-2.777963,-0.028543,-0.417394,1.366020,0.252103,2.001650,-0.367197,-0.394346,0.028410,0.159366,-0.421175,-0.762718,-0.898171,0.459174,-1.392423,-0.192702
4150,20.040000,-2.305373,-0.223726,-0.033389,2.829688,0.249446,0.117712,-0.895736,-0.235878,-0.107043,-1.809729,-0.409995,-0.077256,-0.812130,0.142237,-0.802247,-0.560463
4151,20.060000,-1.370787,-0.553587,0.877641,4.298367,0.411355,-1.301999,-1.164241,0.277991,-0.274431,-4.574352,-0.677718,0.589741,-1.105922,-0.344039,0.123667,-1.066834
4152,20.080000,-1.607130,-0.645994,1.819836,4.912343,0.453358,-1.501327,-0.908484,0.537047,-0.309605,-5.372499,-0.775473,0.530016,-0.778391,-1.425123,0.124686,-1.788620
4153,20.100000,-1.681800,-0.904213,2.823571,4.556190,0.316826,-1.172930,-0.409152,0.522413,-0.521443,-4.981215,-0.931854,-0.046703,-0.533146,-2.915485,-0.566687,-2.340927
4154,20.120000,-1.109497,-1.261909,3.286480,2.957020,0.195998,-0.759526,0.042179,0.509019,-0.621606,-3.716955,-1.057819,-0.735982,-1.544188,-4.190507,-1.459885,-2.694958
4155,20.140000,0.514121,-1.540680,2.341901,0.331347,-0.016285,-0.029976,0.285936,0.378882,-0.522792,-2.066352,-1.157596,-1.219965,-2.513636,-4.770182,-2.071353,-2.489711
4156,20.160000,2.399632,-1.455176,0.015479,-1.779219,-0.073499,1.151968,0.350259,0.045456,-0.166179,-0.700163,-1.062024,-1.427306,-3.042927,-4.613293,-1.991878,-1.869170
4157,20.180000,3.395617,-1.485989,-0.918659,-2.487841,-0.507044,1.363142,-0.054690,-0.172785,-0.211033,0.298872,-0.957095,-1.411564,-3.196252,-4.490296,-1.836608,-1.000507
4158,20.200000,3.620108,-1.627621,-1.117515,-3.039231,-1.289253,1.153644,-0.054112,-0.063310,-0.317570,1.099792,-0.650592,-1.192552,-3.382042,-4.539557,-1.959160,-0.419914
4159,20.220000,2.926464,-1.604863,-0.399269,-3.402825,-1.703657,0.488387,0.003599,0.098601,-0.303349,1.581986,-0.120225,-0.906913,-3.253461,-4.335981,-2.227500,-0.319287
4160,20.240000,2.548907,-1.907523,0.213968,-3.553744,-1.693104,0.165788,0.018491,0.069441,-0.598938,1.597753,0.066448,-0.714621,-2.583062,-3.832714,-1.978907,-0.377303
4161,20.260000,2.026536,-1.870152,1.122981,-3.343595,-1.540360,-0.346441,0.011492,0.025303,-0.772464,1.102744,-0.023175,-0.593067,-1.625934,-3.210083,-1.627993,-0.719891
4162,20.280000,1.393667,-1.368906,1.919392,-2.921992,-1.326320,-0.771202,0.195595,-0.077904,-0.778819,0.591079,-0.315959,-0.525343,-1.042630,-3.211336,-1.610730,-1.460493
4163,20.300000,0.948913,-1.089200,2.117373,-1.957155,-0.958543,-0.558320,0.215806,-0.205072,-0.890263,-0.039980,-0.321977,-0.210185,-1.569662,-3.354547,-1.691936,-2.319479
4164,20.320000,0.574791,-1.020552,2.076787,-1.079698,-0.881817,-0.396863,0.175681,-0.245226,-0.888190,-0.707199,-0.317747,-0.221664,-2.597194,-3.565486,-1.923761,-2.957793
4165,20.340000,0.402778,-1.135131,1.599469,-0.500623,-0.939748,-0.131040,0.159311,-0.221491,-0.822247,-1.189292,-0.282546,-0.290015,-3.495914,-3.743364,-2.160701,-3.276029
4166,20.360000,0.658261,-1.139114,0.758529,-0.118314,-0.897033,0.282432,0.151403,-0.084914,-0.682970,-1.505748,-0.250007,-0.293744,-3.968138,-3.628044,-2.309346,-3.198142
4167,20.380000,0.976238,-1.163199,0.064070,-0.384405,-1.014070,0.496073,0.196454,0.126063,-0.561904,-1.425633,-0.324753,-0.333915,-3.978227,-3.416604,-2.324401,-3.150220
4168,20.400000,1.134914,-0.890269,-0.314804,-1.454979,-1.276407,0.763893,0.598900,0.329735,-0.288208,-0.785237,-0.483265,-0.422629,-3.640529,-3.410596,-2.492374,-3.095189
4169,20.420000,1.370171,-0.604631,-0.521485,-2.506071,-1.252863,0.755332,0.818943,0.395496,-0.027889,-0.069820,-0.351856,-0.271374,-3.130847,-3.397298,-2.646274,-3.034469
4170,20.440000,1.478393,-0.385896,-0.387565,-3.075143,-1.201286,0.596238,0.915675,0.358566,0.161335,0.645995,-0.244940,-0.183740,-2.653716,-3.529398,-2.584887,-2.916411
4171,20.460000,1.226500,-0.246700,0.033503,-3.293743,-1.119356,0.314980,0.940861,0.363922,0.139136,1.006570,-0.135100,-0.158321,-2.253570,-3.776699,-2.181492,-2.895628
4172,20.480000,0.756617,-0.250334,0.774711,-2.871842,-0.891971,0.125371,0.652984,0.364047,-0.158046,0.935895,-0.055142,-0.038170,-1.655841,-3.958019,-1.727170,-3.015942
4173,20.500000,0.388790,-0.266197,1.712335,-2.015369,-0.920801,-0.389606,0.229993,0.291229,-0.503233,0.491460,-0.233480,0.004228,-1.013948,-4.117803,-1.528646,-3.409912
4174,20.520000,0.024166,-0.195107,2.293809,-0.507676,-0.594620,-0.605590,-0.469671,0.219637,-0.716640,-0.207438,-0.162169,0.343756,-0.967098,-3.865740,-1.600332,-3.732492
4175,20.540000,-0.495612,0.081639,2.351217,1.206418,-0.370879,-0.787156,-1.043592,0.262047,-0.612378,-1.209865,-0.121570,0.435933,-1.238943,-3.608309,-1.515125,-3.926730
4176,20.560000,-0.512244,-0.037445,1.573327,2.368427,-0.136920,-0.699658,-1.000300,0.281368,-0.444218,-2.415375,0.130138,0.756419,-1.844682,-3.498229,-1.247447,-3.888386
4177,20.580000,-0.281623,0.063571,1.159871,2.495498,0.007997,-0.446117,-0.604654,0.518881,-0.007092,-3.203263,0.379880,0.939772,-1.963178,-2.971679,-1.048341,-3.442611
4178,20.600000,0.127759,0.320122,0.508415,1.976738,0.204096,0.063851,-0.120366,0.775368,0.560680,-3.217735,0.783050,1.359224,-1.096729,-1.630010,-0.742823,-2.299816
4179,20.620000,0.110497,0.915668,0.129185,1.191974,0.839546,0.422333,-0.305828,1.178406,2.408696,-2.200821,1.799438,2.422575,1.274336,1.443721,-0.132181,0.542511
4180,20.640000,-0.310454,0.824634,-0.115001,0.314858,1.239929,0.331729,-0.798999,1.543547,3.639864,-0.315781,1.840014,2.518095,2.061328,2.715745,-0.786692,1.421903
4181,20.660000,-0.736962,0.805296,-0.340810,-0.328350,1.464747,0.126125,-0.757686,1.898678,4.178874,0.997312,2.351199,3.088693,1.880137,2.752044,-1.070530,1.037026
4182,20.680000,-1.069738,0.632861,-0.475456,-0.997909,1.335073,0.084251,-0.814599,2.007054,4.359057,1.953021,2.111281,2.696157,1.562931,2.173269,-0.738597,0.279684
4183,20.700000,-1.152289,0.354804,-0.606023,-1.312856,1.160973,0.028461,-0.996492,2.025305,4.117525,2.504212,1.960006,2.552146,1.221778,1.340399,-0.387053,-0.716241
4184,20.720000,-1.220633,0.155720,-0.628594,-1.336262,1.123130,0.000335,-1.085810,2.046579,3.807376,2.663527,1.583133,2.351915,1.300624,0.845227,0.172327,-1.373787
4185,20.740000,-1.149088,0.239199,-0.442799,-0.883460,0.982511,-0.113048,-1.180421,1.904017,3.331360,2.137508,1.276832,2.376557,1.462953,0.554844,0.556687,-2.038289
4186,20.760000,-1.024940,0.093735,-0.268119,0.367513,0.686792,-0.458560,-1.413665,1.810284,2.642141,0.958896,1.091055,2.533303,1.494109,0.164770,0.794669,-2.641644
4187,20.780000,-0.671379,0.185961,-0.056905,1.878460,0.583878,-0.691206,-1.249801,1.678973,1.942436,-1.035602,1.158124,2.979561,1.723128,-0.065142,1.017612,-2.705980
4188,20.800000,-0.167256,-0.030393,0.066795,2.921164,0.163694,-0.812496,-0.811019,1.276153,0.905865,-2.885020,1.186372,2.942459,1.843364,-0.497624,1.524736,-2.226438
4189,20.820000,0.483096,0.264050,0.213606,2.836325,-0.101727,-0.629640,-0.247294,0.973788,0.541511,-3.831335,1.033661,2.439974,2.060319,-0.564541,1.609167,-1.077296
4190,20.840000,0.908767,0.399097,0.177457,2.245269,0.103514,-0.286103,0.337612,0.742549,0.480451,-3.782290,1.453769,2.753539,2.144785,-0.077564,1.457083,0.224249
4191,20.860000,1.097250,0.584348,0.021290,0.984012,0.378013,0.026055,0.785990,1.086028,1.576097,-2.964896,1.723554,2.836912,1.818756,0.533374,0.223417,1.217510
4192,20.880000,0.590419,0.800908,-0.264042,-0.256765,0.818396,0.532817,0.660008,1.159517,2.974920,-1.015281,1.586224,2.451653,1.344603,1.112002,-1.277105,1.238026
4193,20.900000,-0.177043,0.951587,-0.384724,-1.059660,1.026238,0.786670,0.308000,1.225924,3.669446,0.713377,1.513308,1.865489,0.687224,1.359515,-1.751820,0.935651
4194,20.920000,-0.402643,0.898230,-0.394331,-1.726482,0.975702,1.207505,0.027175,0.923501,3.415930,1.718842,1.126798,1.200982,-0.265583,0.792872,-1.742032,-0.081488
4195,20.940000,-0.227873,0.693200,-0.127799,-2.137261,0.511043,1.612707,-0.240874,0.399689,2.692971,2.128575,0.417925,0.216869,-1.880620,-0.768540,-2.372726,-1.940019
4196,20.960000,0.222107,0.324518,0.261351,-2.196331,-0.133054,2.078386,-0.291992,-0.263562,1.306577,1.968342,-0.388693,-0.845641,-3.533091,-2.887682,-3.398776,-3.541373
4197,20.980000,0.595412,-0.336563,0.626515,-1.940220,-0.861808,1.660231,-0.241127,-0.528790,0.163832,1.406692,-0.634094,-1.249191,-4.345781,-4.108526,-3.843508,-3.790669
4198,21.000000,0.506035,-0.971218,1.108243,-1.540284,-1.454694,0.509088,-0.136819,-0.386875,-0.446048,0.698440,-0.648548,-1.214263,-4.483325,-4.524527,-4.037780,-3.637627
4199,21.020000,0.404512,-1.686110,1.335369,-0.983275,-1.549778,-0.041945,-0.159610,-0.249227,-0.792607,0.058662,-0.507403,-0.958731,-4.481797,-4.254570,-3.867429,-3.324148
4200,21.040000,0.436788,-1.887067,1.011576,-0.668421,-1.432796,-0.526861,-0.129566,-0.117450,-0.718350,-0.483953,-0.263986,-0.640500,-4.069657,-3.638391,-3.397493,-2.778425
4201,21.060000,0.593329,-2.074004,0.706395,-0.258655,-1.206864,-0.452064,-0.094876,-0.009983,-0.794881,-1.092353,-0.266781,-0.483178,-3.718391,-3.118408,-2.706078,-2.351284
4202,21.080000,0.896651,-1.979236,0.320480,0.134069,-0.928304,0.027137,-0.140729,0.195193,-0.726933,-1.580756,-0.368891,-0.445422,-3.637395,-2.839025,-2.312380,-2.104856
4203,21.100000,1.145272,-1.848881,0.207768,0.175715,-1.060872,0.247974,-0.170836,0.337512,-0.626122,-1.601022,-0.424162,-0.449383,-3.537300,-2.547255,-2.268494,-1.800504
4204,21.120000,1.350222,-1.789974,0.089730,-0.152260,-1.173415,0.339244,-0.203854,0.419916,-0.442768,-1.125209,-0.449014,-0.521865,-3.234613,-2.322011,-2.502852,-1.350037
4205,21.140000,1.380424,-1.855749,-0.220174,-0.945705,-1.285472,0.457045,-0.075072,0.400978,-0.256868,-0.473369,-0.413218,-0.588028,-2.722426,-2.182879,-2.662452,-0.908472
4206,21.160000,1.396531,-1.574114,-0.401550,-1.901942,-1.232928,0.632065,0.059444,0.298646,-0.037247,0.297690,-0.351018,-0.613137,-2.242716,-2.195513,-2.684252,-0.688012
4207,21.180000,1.403007,-1.260931,-0.400175,-2.656597,-1.279223,0.725152,0.209367,0.199905,0.113308,0.991222,-0.235883,-0.531635,-1.956823,-2.314788,-2.578068,-0.829544
4208,21.200000,1.326367,-1.026938,-0.260927,-3.049331,-1.136012,0.676512,0.215778,0.102787,0.082335,1.284540,-0.127009,-0.402464,-1.887637,-2.323406,-2.386287,-1.162862
4209,21.220000,1.174859,-0.911477,0.201286,-3.251559,-1.233531,0.595741,0.317786,0.025938,0.042515,1.445918,-0.142681,-0.476016,-1.764554,-2.479436,-2.241337,-1.542347
4210,21.240000,0.940552,-0.766574,0.733005,-3.293756,-1.247543,0.208417,0.421717,-0.040258,-0.016159,1.248904,-0.197323,-0.572463,-1.619749,-2.685013,-2.179829,-2.013134
4211,21.260000,0.756875,-0.741794,1.106332,-2.888026,-1.112049,0.111180,0.338539,-0.171583,-0.135496,0.852557,-0.198367,-0.528317,-1.777370,-2.851971,-2.249313,-2.365840
4212,21.280000,0.522022,-0.614501,1.158082,-2.051999,-0.857571,0.119273,0.173598,-0.219216,-0.282332,0.229366,-0.118620,-0.351465,-2.250707,-2.865296,-2.404560,-2.715309
4213,21.300000,0.259420,-0.600789,1.170360,-1.379977,-0.960973,0.272301,0.151008,-0.202671,-0.330773,-0.241178,-0.180257,-0.399635,-2.727889,-2.995212,-2.595652,-3.020777
4214,21.320000,0.196570,-0.639980,0.733270,-1.017430,-0.982047,0.355710,0.170189,-0.166289,-0.277774,-0.566341,-0.160298,-0.397799,-3.084660,-3.032055,-2.760691,-3.105812
4215,21.340000,0.282249,-0.472767,0.135355,-0.778971,-0.751850,0.554575,0.107510,-0.061017,-0.169295,-0.616475,-0.119522,-0.351139,-3.300538,-2.858058,-2.848155,-2.956409
4216,21.360000,0.291890,-0.350586,0.081205,-0.892329,-0.784690,0.885341,0.256989,0.048337,-0.030790,-0.420852,-0.149625,-0.367522,-3.363367,-2.897938,-2.924828,-2.936306
4217,21.380000,0.266810,-0.384268,0.081101,-1.275704,-0.830280,1.081465,0.464701,0.156735,0.052722,-0.203192,-0.159259,-0.324033,-3.167452,-3.108385,-2.927366,-2.933733
4218,21.400000,0.155593,-0.256655,0.193904,-1.297457,-0.635017,0.924981,0.432272,0.227034,0.050863,-0.063534,-0.041719,-0.145273,-2.884023,-3.094554,-2.903486,-2.882843
4219,21.420000,0.008992,-0.047443,0.485463,-1.387644,-0.709761,0.780859,0.612817,0.268990,0.136699,0.111004,-0.115981,-0.152396,-2.563197,-3.205821,-2.836977,-2.919887
4220,21.440000,0.016356,-0.019487,0.635055,-1.400246,-0.620121,0.682779,0.640626,0.265543,0.099779,0.111593,0.058209,0.024448,-2.256807,-3.262993,-2.696175,-2.939840
4221,21.460000,0.134403,0.094273,0.633617,-1.333618,-0.549132,0.600849,0.585321,0.214202,0.182646,0.077372,0.127827,0.081098,-2.088906,-3.129426,-2.605885,-2.916714
4222,21.480000,0.384676,0.085111,0.489394,-1.171461,-0.397560,0.581684,0.460302,0.132059,0.196216,0.083889,0.202956,0.126130,-2.183762,-3.042206,-2.575711,-2.876671
4223,21.500000,0.434160,0.242856,0.614079,-1.152005,-0.288392,0.680618,0.441004,0.199651,0.366364,0.091888,0.293301,0.250362,-2.228601,-2.841588,-2.495282,-2.811342
4224,21.520000,0.437740,0.253614,0.457622,-1.155102,-0.248235,0.647793,0.480395,0.219331,0.454839,0.171597,0.273762,0.201648,-2.223577,-2.779834,-2.462768,-2.724348
4225,21.540000,0.367272,0.430706,0.511643,-1.168935,-0.216029,0.642101,0.625514,0.287400,0.638568,0.055329,0.261714,0.289960,-2.079785,-2.545470,-2.415353,-2.563061
4226,21.560000,0.524941,0.456249,0.383706,-0.976877,-0.004793,0.787441,0.644678,0.278392,0.740442,0.115309,0.581183,0.734775,-1.846941,-2.140084,-2.165693,-2.186104
4227,21.580000,0.289143,0.766105,0.444431,-1.064822,0.171331,0.548122,0.700268,0.507054,1.364040,0.304764,0.801826,1.133497,-1.221168,-1.441671,-1.738748,-1.601965
4228,21.600000,0.003424,0.964867,0.322190,-1.192388,0.459821,0.351635,0.772972,0.723958,2.030786,0.609440,1.029258,1.541542,-0.331905,-0.699023,-1.009127,-0.900459
4229,21.620000,-0.122360,1.039306,0.120773,-1.188636,0.698846,0.182263,0.612045,0.802351,2.534169,0.929264,1.172248,1.746588,0.364553,-0.122837,-0.413961,-0.429532
4230,21.640000,-0.610179,1.297479,-0.014348,-1.369921,0.900736,-0.000206,0.450049,1.417053,3.830440,1.173416,1.770619,2.327038,1.470410,0.705278,0.528182,0.333994
4231,21.660000,-1.048395,0.939590,-0.461069,-1.599191,0.765716,-0.125555,-0.057513,1.985443,4.720747,1.706406,1.855428,2.156002,2.124826,1.111645,1.598666,0.597474
4232,21.680000,-1.005655,0.557249,-0.676360,-1.074003,0.717927,-0.196508,-0.533283,2.129103,4.810225,1.681753,1.943799,2.460883,1.838954,0.735738,1.166271,-0.616891
4233,21.700000,-0.888782,0.316057,-0.613047,0.064073,0.646440,-0.449099,-1.078004,2.235132,4.590439,1.028638,1.722196,2.694108,1.410788,0.253755,0.334505,-2.001029
4234,21.720000,-0.572397,0.219995,-0.246872,1.030720,0.539054,-0.646844,-1.270879,2.231187,3.953960,-0.217314,1.012723,2.477885,1.418917,-0.144134,0.063599,-2.610697
4235,21.740000,-0.044789,0.333425,0.119792,2.116287,0.482786,-0.824021,-1.341658,2.062697,2.763332,-1.721091,1.220492,2.866951,1.540141,-0.508661,-0.255321,-2.284456
4236,21.760000,0.509318,0.431616,0.321373,2.413435,0.319081,-0.815694,-1.028545,1.866578,1.661939,-2.851624,1.098973,2.682303,1.846221,-0.622129,-0.258530,-1.121619
4237,21.780000,1.004719,0.378392,0.258246,2.209433,0.286885,-0.709795,-0.512754,1.506976,1.120649,-3.264329,1.529833,2.987887,1.866925,-0.517365,-0.216079,0.067132
4238,21.800000,1.379776,0.543324,0.044370,1.375969,0.336847,-0.618437,0.038276,1.659833,1.740295,-3.151142,1.939557,3.094413,1.738316,-0.103698,-0.784966,0.997692
4239,21.820000,1.123496,0.696118,-0.216480,0.367421,0.488860,-0.371769,0.378065,1.663599,2.836407,-2.199296,1.962642,2.823278,1.522197,0.277916,-1.634529,1.260227
4240,21.840000,0.313253,1.078427,-0.239374,-0.415831,0.689633,-0.043972,0.588815,1.645817,3.748779,-0.765218,1.892108,2.380568,1.230129,0.644123,-2.077460,1.060612
4241,21.860000,-0.392215,1.214179,-0.239738,-0.925982,0.697369,0.150366,0.566831,1.494453,3.999865,0.358429,1.787881,1.963873,0.786371,0.952633,-1.759180,0.651033
4242,21.880000,-0.645967,1.148686,-0.167792,-1.345008,0.756895,0.256509,0.344198,1.324728,3.944937,1.094184,1.539130,1.786343,0.569055,1.219933,-0.963941,0.164767
4243,21.900000,-0.718898,1.004569,-0.061553,-1.520027,0.690237,0.255560,-0.011680,1.158237,3.532141,1.468099,1.292330,1.594988,0.599118,1.365842,-0.153884,-0.290477
4244,21.920000,-0.635654,0.748221,-0.010064,-1.463175,0.676161,0.317518,-0.208254,0.983771,3.049471,1.433972,1.047068,1.481720,0.771828,1.297183,0.333441,-0.554284
4245,21.940000,-0.520760,0.624011,0.032020,-1.097530,0.645002,0.378069,-0.281832,0.764725,2.388670,0.971125,0.882220,1.428214,0.900406,1.184131,0.489546,-0.680624
4246,21.960000,-0.424019,0.574094,0.064185,-0.579761,0.573479,0.482642,-0.059032,0.570582,1.811211,0.217015,0.738671,1.396170,0.987969,1.140545,0.475904,-0.545313
4247,21.980000,-0.331047,0.313190,-0.011140,-0.003179,0.384171,0.598565,0.293912,0.410744,1.140386,-0.641465,0.647061,1.391031,0.910389,0.978977,0.419110,-0.346532
4248,22.000000,-0.298166,0.294565,0.006198,0.482919,0.285210,0.834497,0.855674,0.313561,0.818510,-1.491286,0.584284,1.491021,0.833914,1.033087,0.364805,0.039255
4249,22.020000,-0.317381,0.187152,-0.037106,0.750390,0.237088,1.021323,1.338752,0.281822,0.663499,-2.035970,0.569636,1.543383,0.646893,1.050808,0.282693,0.351864
4250,22.040000,-0.360357,0.128040,-0.067735,0.751806,0.249398,1.192353,1.603162,0.305738,0.593615,-2.167764,0.468825,1.429865,0.397426,1.033764,0.019012,0.615858
4251,22.060000,-0.419143,0.102310,-0.046345,0.567528,0.317200,1.223485,1.622716,0.302814,0.619882,-2.021805,0.425844,1.285604,0.116200,0.994735,-0.347598,0.781706
4252,22.080000,-0.215108,0.742140,-0.420576,1.124657,-0.061940,0.069319,0.875912,0.575537,0.629216,-1.619081,0.151085,1.000156,1.989567,1.120958,1.055572,2.040076
4253,22.100000,-0.426307,-0.000101,-0.353225,0.890452,0.172868,-0.127608,0.628841,0.624780,1.264380,-1.308056,0.640214,1.617417,1.439849,0.750079,0.905028,1.705198
4254,22.120000,-0.292140,0.443953,-0.050680,0.276072,0.357499,0.135087,1.268348,0.723427,1.963794,-1.185292,0.804537,1.794859,1.190392,0.577013,0.102680,1.099532
4255,22.140000,-0.332626,0.643895,0.311921,-0.430286,0.509828,0.716437,1.404918,0.607792,2.044359,-0.765860,0.559311,1.149221,1.043973,0.551304,0.024727,0.798596
4256,22.160000,-0.270389,0.703119,0.357025,-0.808195,0.461558,1.272497,1.223582,0.463139,1.962074,-0.193720,0.385179,0.731916,0.728448,0.539683,-0.038159,0.601986
4257,22.180000,-0.317818,0.691102,0.392952,-0.855891,0.289985,1.339440,0.913898,0.304551,1.700148,0.152287,0.266268,0.326743,0.458544,0.669936,-0.132682,0.558950
4258,22.200000,-0.435854,0.634404,0.411285,-0.743171,0.123303,1.266159,0.818626,0.053494,1.327583,0.244997,0.146248,0.066721,0.291633,0.739317,-0.108860,0.591518
4259,22.220000,-0.529369,0.537522,0.392773,-0.597492,-0.034778,1.124956,0.924188,-0.153976,0.931930,0.133586,0.085030,-0.024220,0.205736,0.660118,-0.124735,0.555555
4260,22.240000,-0.652190,0.447195,0.313142,-0.430912,-0.110605,1.067785,1.096492,-0.209001,0.606316,-0.086900,0.030048,-0.070804,0.165003,0.543292,-0.042222,0.524053
4261,22.260000,-0.730471,0.352007,0.293075,-0.298226,-0.149937,1.081571,1.245255,-0.210356,0.425716,-0.322049,0.025921,-0.062949,0.100250,0.412691,0.018125,0.479119
4262,22.280000,-0.778648,0.268585,0.290453,-0.253555,-0.193312,1.069340,1.360742,-0.184793,0.341022,-0.488491,0.029999,-0.062240,0.040002,0.311541,0.060334,0.445203
4263,22.300000,-0.797265,0.198089,0.288172,-0.311259,-0.232320,0.999117,1.446276,-0.136100,0.321613,-0.590142,-0.000193,-0.070119,0.045079,0.214854,0.039470,0.437649
4264,22.320000,-0.728897,0.174806,0.321206,-0.291611,-0.190939,1.144578,1.436252,-0.090505,0.336293,-0.649541,0.074156,-0.021791,0.010340,0.162416,-0.026210,0.455873
4265,22.340000,-0.669319,0.180017,0.356475,-0.315626,-0.185434,1.145696,1.384902,-0.083078,0.371310,-0.672160,0.128085,0.013888,0.021009,0.233172,-0.014444,0.512470
4266,22.360000,-0.693911,0.181484,0.361974,-0.356185,-0.168782,1.090285,1.374952,-0.073930,0.451950,-0.658830,0.156437,0.047324,0.121398,0.335157,-0.030958,0.580724
4267,22.380000,-0.722968,0.241192,0.338684,-0.378602,-0.113763,1.110004,1.387146,-0.046526,0.552125,-0.619790,0.189654,0.080046,0.243786,0.453808,-0.012121,0.645386
4268,22.400000,-0.724293,0.315453,0.286978,-0.417173,-0.045751,1.121927,1.398186,-0.021829,0.668765,-0.572694,0.256781,0.148732,0.379523,0.564954,0.050014,0.696460
4269,22.420000,-0.739699,0.390772,0.221970,-0.489847,0.015554,1.092703,1.425704,-0.006733,0.783762,-0.503386,0.287565,0.197296,0.539668,0.639205,0.109871,0.722727
4270,22.440000,-0.739450,0.480231,0.179533,-0.554911,0.065988,1.107284,1.469342,0.037151,0.906018,-0.409365,0.322858,0.255034,0.648553,0.700820,0.174451,0.726111
4271,22.460000,-0.761959,0.582453,0.151884,-0.587527,0.142075,1.156324,1.468199,0.055808,1.050341,-0.307246,0.361712,0.318562,0.705974,0.814230,0.310358,0.709789
4272,22.480000,-0.755474,0.647500,0.130595,-0.695052,0.178939,1.099411,1.416504,0.071787,1.214658,-0.196945,0.386922,0.355325,0.788297,0.894394,0.405535,0.704256
4273,22.500000,-0.755424,0.715401,0.104229,-0.748576,0.229036,1.120166,1.389469,0.112002,1.302334,-0.093454,0.390919,0.398801,0.840237,0.913554,0.480921,0.672976
4274,22.520000,-0.738400,0.781509,0.117173,-0.800682,0.249778,1.136735,1.345530,0.121762,1.397483,-0.002280,0.406028,0.460125,0.870073,0.947478,0.552070,0.642972
4275,22.540000,-0.706307,0.791867,0.111053,-0.846584,0.276337,1.184289,1.286967,0.117030,1.426212,0.069184,0.397049,0.479619,0.862012,0.943251,0.580729,0.628170
4276,22.560000,-0.700058,0.822753,0.109486,-0.854413,0.323673,1.228747,1.233985,0.117113,1.417708,0.106659,0.405779,0.493766,0.833359,0.953525,0.651332,0.652687
4277,22.580000,-0.700143,0.829539,0.090931,-0.875672,0.299709,1.252537,1.199007,0.110322,1.432037,0.137641,0.405316,0.479737,0.810949,0.958512,0.701196,0.660488
4278,22.600000,-0.708728,0.787217,0.062217,-0.877013,0.323367,1.287679,1.159543,0.092607,1.452667,0.128328,0.391327,0.488168,0.775902,0.971551,0.705339,0.656280
4279,22.620000,-0.736148,0.795993,0.036445,-0.877356,0.315605,1.302954,1.146196,0.089453,1.473635,0.132740,0.393090,0.476382,0.728192,0.949609,0.667980,0.629408
4280,22.640000,-0.740139,0.799381,0.028212,-0.874477,0.304095,1.351436,1.107936,0.051709,1.413256,0.157924,0.373452,0.425724,0.662403,0.894284,0.597296,0.579051
4281,22.660000,-0.760912,0.767456,0.031490,-0.855974,0.290852,1.421348,1.130638,0.036648,1.334707,0.149868,0.349033,0.395771,0.579431,0.788505,0.592753,0.547372
4282,22.680000,-0.784120,0.732777,0.021987,-0.816306,0.268369,1.460625,1.139646,0.008273,1.270940,0.106792,0.321870,0.362878,0.513340,0.754635,0.551995,0.538336
4283,22.700000,-0.856914,0.767152,-0.004031,-0.840301,0.282623,1.365455,1.180761,0.041728,1.364282,0.069814,0.406878,0.427942,0.758186,1.058136,0.771086,0.872708
4284,22.720000,-1.022448,0.984337,-0.061564,-1.049989,0.505651,1.014060,1.256716,0.233793,1.897169,0.116317,0.721752,0.859624,1.940541,2.214873,1.821570,2.115866
4285,22.740000,-1.060948,0.986609,-0.193775,-1.334002,0.745596,0.771681,1.217349,0.484330,2.422876,0.312089,0.960015,1.378504,2.823802,2.832604,2.634595,2.734723
