inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127,v0128,v0129,v0130,v0131,v0132,v0133,v0134,v0135,v0136,v0137,v0138,v0139,v0140,v0141,v0142,v0143,v0144,v0145,v0146,v0147,v0148,v0149,v0150,v0151,v0152,v0153,v0154,v0155,v0156,v0157,v0158,v0159,v0160,v0161,v0162,v0163,v0164,v0165,v0166,v0167,v0168,v0169,v0170,v0171,v0172,v0173,v0174,v0175,v0176,v0177,v0178,v0179,v0180,v0181,v0182,v0183,v0184,v0185,v0186,v0187,v0188,v0189,v0190,v0191,v0192,v0193,v0194,v0195,v0196,v0197,v0198,v0199,v0200,v0201,v0202,v0203,v0204,v0205,v0206,v0207,v0208,v0209,v0210,v0211,v0212,v0213,v0214,v0215,v0216
4523,27.500000,-0.091052,0.095016,0.055951,-0.074223,0.112683,0.063157,-0.054505,0.108844,0.066229,0.032837,-0.013576,-0.999368,0.041188,-0.007647,-0.999122,0.050342,-0.002123,-0.998730,0.778863,0.005860,-0.000000,0.115609,-0.140302,0.004266,-0.126810,0.036056,0.098649,0.158065,0.120847,-0.353663,-0.377211,-0.399320,-0.319202,0.122560,-0.147810,0.010558,-0.127148,0.066810,0.107795,0.179101,0.155683,-0.415590,-0.410251,-0.436035,-0.337294,0.124534,-0.156786,0.015996,-0.128116,0.094334,0.112541,0.186165,0.185233,-0.461070,-0.432808,-0.457837,-0.351202,0.033782,-0.014434,0.016463,0.002580,0.057976,0.027283,0.067591,0.100432,-0.105783,-0.079419,-0.036194,-0.091058,0.616080,0.773490,0.609210,0.441875,0.011668,-0.021216,0.015435,-0.000679,0.076298,0.019988,0.039599,0.087470,-0.157134,-0.095814,-0.099927,-0.053696,0.624812,0.828574,0.681490,0.438795,0.000961,-0.026434,0.011711,-0.006106,0.070818,0.012895,0.011800,0.051295,-0.122909,-0.055812,-0.067015,0.023827,0.616947,0.870253,0.738388,0.494632,-0.611429,0.942164,-0.505405,1.074499,0.754451,-1.292234,0.551188,2.148004,2.065093,-2.348603,2.433148,1.704514,4.260987,3.262688,2.943995,4.529832,-0.483944,1.257828,-0.221252,0.497387,0.911617,-0.998577,0.552063,1.910903,1.735589,-1.907832,1.855734,1.200533,4.829089,3.406446,3.028350,4.759317,-0.313868,1.444314,0.056515,0.150004,1.093327,-0.709713,0.542256,1.442260,1.248969,-1.810661,1.741463,1.133622,4.956423,3.352921,3.203366,4.581697,-0.076219,-0.968777,-0.602227,-0.145391,-0.978405,-0.984167,-0.976924,-0.339751,-0.241183,-0.924062,-0.953139,-0.989249,-1.000000,-0.942975,-0.984175,-0.059045,-0.880053,-0.979219,-0.964779,-0.857230,-0.975493,-0.786573,-0.901620,-0.918568,-0.277799,0.092848,-0.044949,0.182177,-0.139635,0.259109,0.339362,-0.778988,-0.862480,0.311629,-0.928548,-0.995944,-0.702871,-0.902378,-0.299680,2.397109,-0.356831,1.147585,-0.972444,0.404749,-0.949312,-0.272168,-0.953714,-0.912251,-0.953159,-0.976053,-0.877697,-0.992053,-0.381020,-0.169964,-0.995337,0.505254,-0.843838,0.563945,0.091574,-0.354520,-0.950973,-0.098787,0.246139,-0.246460
4524,27.520000,-0.074223,0.112683,0.063157,-0.054505,0.108844,0.066229,-0.028910,0.105791,0.048072,0.041188,-0.007647,-0.999122,0.050342,-0.002123,-0.998730,0.058701,0.001530,-0.998274,0.778100,0.005860,-0.000000,0.122560,-0.147810,0.010558,-0.127148,0.066810,0.107795,0.179101,0.155683,-0.415590,-0.410251,-0.436035,-0.337294,0.124534,-0.156786,0.015996,-0.128116,0.094334,0.112541,0.186165,0.185233,-0.461070,-0.432808,-0.457837,-0.351202,0.124437,-0.166841,0.018869,-0.130743,0.121411,0.114317,0.187014,0.210734,-0.501873,-0.448771,-0.473070,-0.362391,0.011668,-0.021216,0.015435,-0.000679,0.076298,0.019988,0.039599,0.087470,-0.157134,-0.095814,-0.099927,-0.053696,0.624812,0.828574,0.681490,0.438795,0.000961,-0.026434,0.011711,-0.006106,0.070818,0.012895,0.011800,0.051295,-0.122909,-0.055812,-0.067015,0.023827,0.616947,0.870253,0.738388,0.494632,-0.002103,-0.023006,0.003055,-0.009275,0.068307,-0.008106,0.007309,0.064621,-0.100507,0.019010,-0.050003,-0.038470,0.582657,0.849926,0.727727,0.494682,-0.483944,1.257828,-0.221252,0.497387,0.911617,-0.998577,0.552063,1.910903,1.735589,-1.907832,1.855734,1.200533,4.829089,3.406446,3.028350,4.759317,-0.313868,1.444314,0.056515,0.150004,1.093327,-0.709713,0.542256,1.442260,1.248969,-1.810661,1.741463,1.133622,4.956423,3.352921,3.203366,4.581697,-0.057000,1.279169,0.036700,-0.046094,1.028223,-0.527740,0.394784,0.916277,0.246969,-1.741413,1.476644,0.585281,4.374710,3.012609,2.869571,4.030826,-0.070633,-0.950751,-0.776762,0.127693,-0.949917,-0.969111,-0.902003,-0.359429,-0.475594,-0.913396,-0.897813,-0.988913,-1.000000,-0.939892,-0.972445,-0.111121,-0.748568,-0.980870,-0.954046,-0.835577,-0.958174,-0.822252,-0.913254,-0.944011,-0.253122,-0.057043,-0.085443,0.068308,-0.160549,0.133898,0.048357,-0.764138,-0.901088,0.190272,-0.966913,-0.995040,-0.759315,-0.901888,-0.353651,2.578232,-0.266348,0.571200,-0.974571,0.122874,-0.912703,-0.225273,-0.950021,-0.922808,-0.911493,-0.987806,-0.846540,-0.978162,-0.144903,-0.103860,-0.990661,0.328281,-0.810601,0.546338,0.055024,-0.357622,-0.949362,-0.198890,0.123277,-0.200940
4525,27.540000,-0.054505,0.108844,0.066229,-0.028910,0.105791,0.048072,-0.010924,0.043365,0.052170,0.050342,-0.002123,-0.998730,0.058701,0.001530,-0.998274,0.063811,0.002433,-0.997959,0.777673,0.005860,-0.000000,0.124534,-0.156786,0.015996,-0.128116,0.094334,0.112541,0.186165,0.185233,-0.461070,-0.432808,-0.457837,-0.351202,0.124437,-0.166841,0.018869,-0.130743,0.121411,0.114317,0.187014,0.210734,-0.501873,-0.448771,-0.473070,-0.362391,0.122052,-0.179129,0.019578,-0.133649,0.148202,0.120875,0.193868,0.229620,-0.529806,-0.466534,-0.489379,-0.360350,0.000961,-0.026434,0.011711,-0.006106,0.070818,0.012895,0.011800,0.051295,-0.122909,-0.055812,-0.067015,0.023827,0.616947,0.870253,0.738388,0.494632,-0.002103,-0.023006,0.003055,-0.009275,0.068307,-0.008106,0.007309,0.064621,-0.100507,0.019010,-0.050003,-0.038470,0.582657,0.849926,0.727727,0.494682,-0.006516,-0.031531,0.000786,-0.009073,0.074762,0.027942,0.024518,0.065949,-0.078626,-0.061334,-0.043377,-0.033124,0.538108,0.751856,0.665528,0.531977,-0.313868,1.444314,0.056515,0.150004,1.093327,-0.709713,0.542256,1.442260,1.248969,-1.810661,1.741463,1.133622,4.956423,3.352921,3.203366,4.581697,-0.057000,1.279169,0.036700,-0.046094,1.028223,-0.527740,0.394784,0.916277,0.246969,-1.741413,1.476644,0.585281,4.374710,3.012609,2.869571,4.030826,0.037858,1.135131,0.141024,-0.453116,0.861193,-0.325295,0.275931,0.715339,-0.539329,-1.362930,1.198203,-0.080599,3.757931,2.564754,2.889189,3.304693,-0.153972,-0.958655,-0.703235,0.061181,-0.972113,-0.976285,-0.933571,-0.133538,-0.369540,-0.863554,-0.917227,-0.989310,-1.000000,-0.933488,-0.979610,0.024663,-0.796372,-0.988630,-0.933117,-0.886904,-0.965578,-0.751185,-0.905373,-0.924622,-0.221485,-0.216256,0.158556,0.027551,-0.148905,0.002559,0.201423,-0.616799,-0.880232,0.456019,-0.979465,-0.996776,-0.793424,-0.903300,-0.266813,2.643644,-0.333871,0.786390,-0.983750,0.570175,-0.886482,-0.362822,-0.953373,-0.901025,-0.908152,-0.988234,-0.759269,-0.987284,-0.257249,-0.027895,-0.992569,0.462794,-0.796459,0.042352,0.094914,-0.374976,-0.915788,-0.255002,0.108624,-0.086283
4526,27.560000,-0.028910,0.105791,0.048072,-0.010924,0.043365,0.052170,0.034938,-0.004747,0.064782,0.058701,0.001530,-0.998274,0.063811,0.002433,-0.997959,0.065097,0.001549,-0.997878,0.777673,0.005860,-0.000000,0.124437,-0.166841,0.018869,-0.130743,0.121411,0.114317,0.187014,0.210734,-0.501873,-0.448771,-0.473070,-0.362391,0.122052,-0.179129,0.019578,-0.133649,0.148202,0.120875,0.193868,0.229620,-0.529806,-0.466534,-0.489379,-0.360350,0.117699,-0.191000,0.018801,-0.136293,0.175526,0.128350,0.206203,0.252829,-0.548930,-0.466338,-0.501833,-0.371978,-0.002103,-0.023006,0.003055,-0.009275,0.068307,-0.008106,0.007309,0.064621,-0.100507,0.019010,-0.050003,-0.038470,0.582657,0.849926,0.727727,0.494682,-0.006516,-0.031531,0.000786,-0.009073,0.074762,0.027942,0.024518,0.065949,-0.078626,-0.061334,-0.043377,-0.033124,0.538108,0.751856,0.665528,0.531977,-0.017192,-0.034771,-0.005012,-0.001901,0.072492,0.027602,0.045349,0.037662,-0.047747,0.000003,-0.043761,-0.001621,0.488305,0.653434,0.592446,0.560997,-0.057000,1.279169,0.036700,-0.046094,1.028223,-0.527740,0.394784,0.916277,0.246969,-1.741413,1.476644,0.585281,4.374710,3.012609,2.869571,4.030826,0.037858,1.135131,0.141024,-0.453116,0.861193,-0.325295,0.275931,0.715339,-0.539329,-1.362930,1.198203,-0.080599,3.757931,2.564754,2.889189,3.304693,0.050387,0.926578,0.141449,-0.673230,0.740924,-0.370767,0.220949,0.559035,-1.036032,-1.369911,1.076925,-0.430827,3.022485,2.250755,2.888714,2.786793,-0.202163,-0.920111,-0.715422,0.238773,-0.940567,-0.970096,-0.796031,-0.247660,-0.299728,-0.830290,-0.841975,-0.978999,-0.999994,-0.923249,-0.964159,-0.063067,-0.788552,-0.995649,-0.936222,-0.901887,-0.959563,-0.629766,-0.863837,-0.900566,-0.225370,-0.088585,-0.013884,0.146365,-0.259282,-0.073863,0.021192,-0.793442,-0.819631,0.273382,-0.984428,-0.996221,-0.489806,-0.894289,-0.315643,2.033297,-0.247713,0.493730,-0.990948,0.327478,-0.868899,-0.382585,-0.935703,-0.893081,-0.881284,-0.977956,-0.594296,-0.988894,-0.143374,-0.093028,-0.982063,0.226882,-0.808816,0.063431,-0.142209,-0.246963,-0.876750,-0.053762,0.071239,-0.069611
4527,27.580000,-0.010924,0.043365,0.052170,0.034938,-0.004747,0.064782,0.029585,-0.044936,0.048181,0.063811,0.002433,-0.997959,0.065097,0.001549,-0.997878,0.063045,-0.000634,-0.998011,0.777673,0.005860,-0.000000,0.122052,-0.179129,0.019578,-0.133649,0.148202,0.120875,0.193868,0.229620,-0.529806,-0.466534,-0.489379,-0.360350,0.117699,-0.191000,0.018801,-0.136293,0.175526,0.128350,0.206203,0.252829,-0.548930,-0.466338,-0.501833,-0.371978,0.112273,-0.202387,0.016236,-0.138965,0.201337,0.142688,0.222301,0.274869,-0.557810,-0.466709,-0.509763,-0.386712,-0.006516,-0.031531,0.000786,-0.009073,0.074762,0.027942,0.024518,0.065949,-0.078626,-0.061334,-0.043377,-0.033124,0.538108,0.751856,0.665528,0.531977,-0.017192,-0.034771,-0.005012,-0.001901,0.072492,0.027602,0.045349,0.037662,-0.047747,0.000003,-0.043761,-0.001621,0.488305,0.653434,0.592446,0.560997,-0.012958,-0.025894,-0.010006,-0.004508,0.072882,0.038217,0.033127,0.044788,-0.029409,0.007832,0.003653,-0.029428,0.459997,0.547573,0.561723,0.574408,0.037858,1.135131,0.141024,-0.453116,0.861193,-0.325295,0.275931,0.715339,-0.539329,-1.362930,1.198203,-0.080599,3.757931,2.564754,2.889189,3.304693,0.050387,0.926578,0.141449,-0.673230,0.740924,-0.370767,0.220949,0.559035,-1.036032,-1.369911,1.076925,-0.430827,3.022485,2.250755,2.888714,2.786793,0.141032,0.618492,-0.317710,-0.849396,0.587839,-0.354848,0.154153,0.504992,-1.410807,-1.261979,1.046589,-0.945872,2.259706,2.065619,2.724773,2.768997,-0.200424,-0.912654,-0.695971,0.210197,-0.945457,-0.967714,-0.828792,-0.196074,-0.270799,-0.833543,-0.848383,-0.974173,-0.999995,-0.919977,-0.968106,-0.047159,-0.764976,-0.995400,-0.944567,-0.920180,-0.958071,-0.600043,-0.860439,-0.913905,-0.180505,-0.154170,-0.005486,0.105547,-0.254241,-0.051103,-0.017130,-0.755140,-0.823497,0.249515,-0.983993,-0.996525,-0.522583,-0.903246,-0.315041,1.959029,-0.221304,0.471277,-0.992543,0.376494,-0.857111,-0.370890,-0.936302,-0.890298,-0.857174,-0.970935,-0.527959,-0.987493,-0.054542,-0.137550,-0.981076,0.180990,-0.815474,0.135581,-0.137239,-0.228620,-0.877286,-0.136538,0.081128,-0.029655
4528,27.600000,0.034938,-0.004747,0.064782,0.029585,-0.044936,0.048181,0.057454,-0.054176,0.047615,0.065097,0.001549,-0.997878,0.063045,-0.000634,-0.998011,0.058999,-0.005050,-0.998245,0.806269,0.005860,-0.000000,0.117699,-0.191000,0.018801,-0.136293,0.175526,0.128350,0.206203,0.252829,-0.548930,-0.466338,-0.501833,-0.371978,0.112273,-0.202387,0.016236,-0.138965,0.201337,0.142688,0.222301,0.274869,-0.557810,-0.466709,-0.509763,-0.386712,0.105685,-0.213661,0.012228,-0.140987,0.224415,0.161316,0.242605,0.291420,-0.561896,-0.464854,-0.523862,-0.400682,-0.017192,-0.034771,-0.005012,-0.001901,0.072492,0.027602,0.045349,0.037662,-0.047747,0.000003,-0.043761,-0.001621,0.488305,0.653434,0.592446,0.560997,-0.012958,-0.025894,-0.010006,-0.004508,0.072882,0.038217,0.033127,0.044788,-0.029409,0.007832,0.003653,-0.029428,0.459997,0.547573,0.561723,0.574408,-0.016758,-0.027604,-0.012704,-0.004518,0.048614,0.048008,0.041116,0.035621,0.001323,0.007567,-0.020958,-0.033624,0.444924,0.471613,0.556247,0.580668,0.050387,0.926578,0.141449,-0.673230,0.740924,-0.370767,0.220949,0.559035,-1.036032,-1.369911,1.076925,-0.430827,3.022485,2.250755,2.888714,2.786793,0.141032,0.618492,-0.317710,-0.849396,0.587839,-0.354848,0.154153,0.504992,-1.410807,-1.261979,1.046589,-0.945872,2.259706,2.065619,2.724773,2.768997,-0.020078,0.441471,-0.578559,-1.103983,0.365297,-0.591044,0.097445,0.603016,-1.535661,-1.062203,0.974133,-1.319525,1.889235,1.919862,2.710266,2.764106,-0.235199,-0.892695,-0.662538,0.162233,-0.949517,-0.974059,-0.853523,-0.268154,-0.226730,-0.870310,-0.899425,-0.977850,-0.999999,-0.914542,-0.971127,-0.014646,-0.796703,-0.994882,-0.949097,-0.902804,-0.964438,-0.613545,-0.837393,-0.909235,-0.256118,-0.109213,0.010507,0.070264,-0.226288,-0.013961,0.018884,-0.785101,-0.821828,0.230791,-0.982314,-0.997053,-0.427158,-0.910220,-0.321530,2.183340,-0.241791,0.444535,-0.992987,0.260311,-0.903224,-0.348850,-0.939311,-0.887890,-0.872490,-0.977460,-0.638945,-0.989785,-0.087112,-0.139658,-0.986412,0.219536,-0.799086,0.209917,-0.184061,-0.193013,-0.870424,-0.132968,0.039208,-0.110270
4529,27.620000,0.029585,-0.044936,0.048181,0.057454,-0.054176,0.047615,0.062298,-0.045571,0.036738,0.063045,-0.000634,-0.998011,0.058999,-0.005050,-0.998245,0.054799,-0.010256,-0.998445,0.834071,0.005860,-0.000000,0.112273,-0.202387,0.016236,-0.138965,0.201337,0.142688,0.222301,0.274869,-0.557810,-0.466709,-0.509763,-0.386712,0.105685,-0.213661,0.012228,-0.140987,0.224415,0.161316,0.242605,0.291420,-0.561896,-0.464854,-0.523862,-0.400682,0.099556,-0.224056,0.007344,-0.144420,0.247727,0.182715,0.257215,0.307187,-0.571152,-0.465367,-0.534347,-0.419041,-0.012958,-0.025894,-0.010006,-0.004508,0.072882,0.038217,0.033127,0.044788,-0.029409,0.007832,0.003653,-0.029428,0.459997,0.547573,0.561723,0.574408,-0.016758,-0.027604,-0.012704,-0.004518,0.048614,0.048008,0.041116,0.035621,0.001323,0.007567,-0.020958,-0.033624,0.444924,0.471613,0.556247,0.580668,-0.013715,-0.024034,-0.010687,-0.011969,0.054866,0.051589,0.033360,0.046837,-0.025509,-0.001966,-0.032526,-0.060290,0.460495,0.432175,0.578029,0.603965,0.141032,0.618492,-0.317710,-0.849396,0.587839,-0.354848,0.154153,0.504992,-1.410807,-1.261979,1.046589,-0.945872,2.259706,2.065619,2.724773,2.768997,-0.020078,0.441471,-0.578559,-1.103983,0.365297,-0.591044,0.097445,0.603016,-1.535661,-1.062203,0.974133,-1.319525,1.889235,1.919862,2.710266,2.764106,-0.159728,0.370868,-0.805835,-1.180543,0.372394,-0.727719,0.090098,0.703467,-1.538593,-0.958485,1.037207,-1.401387,1.826991,2.059131,2.801663,2.969817,-0.235199,-0.892695,-0.662538,0.162233,-0.949517,-0.974059,-0.853523,-0.268154,-0.226730,-0.870310,-0.899425,-0.977850,-0.999999,-0.914542,-0.971127,-0.014646,-0.796703,-0.994882,-0.949097,-0.902804,-0.964438,-0.613545,-0.837393,-0.909235,-0.256118,-0.109213,0.010507,0.070264,-0.226288,-0.013961,0.018884,-0.785101,-0.821828,0.230791,-0.982314,-0.997053,-0.427158,-0.910220,-0.321530,2.183340,-0.241791,0.444535,-0.992987,0.260311,-0.903224,-0.348850,-0.939311,-0.887890,-0.872490,-0.977460,-0.638945,-0.989785,-0.087112,-0.139658,-0.986412,0.219536,-0.799086,0.209917,-0.184061,-0.193013,-0.870424,-0.132968,0.039208,-0.110270
4530,27.640000,0.057454,-0.054176,0.047615,0.062298,-0.045571,0.036738,0.048454,-0.038591,0.029957,0.058999,-0.005050,-0.998245,0.054799,-0.010256,-0.998445,0.051426,-0.015239,-0.998561,0.855495,0.006195,-0.000000,0.105685,-0.213661,0.012228,-0.140987,0.224415,0.161316,0.242605,0.291420,-0.561896,-0.464854,-0.523862,-0.400682,0.099556,-0.224056,0.007344,-0.144420,0.247727,0.182715,0.257215,0.307187,-0.571152,-0.465367,-0.534347,-0.419041,0.094198,-0.233351,0.003316,-0.145965,0.260683,0.202358,0.265813,0.317277,-0.572931,-0.466351,-0.543254,-0.435880,-0.016758,-0.027604,-0.012704,-0.004518,0.048614,0.048008,0.041116,0.035621,0.001323,0.007567,-0.020958,-0.033624,0.444924,0.471613,0.556247,0.580668,-0.013715,-0.024034,-0.010687,-0.011969,0.054866,0.051589,0.033360,0.046837,-0.025509,-0.001966,-0.032526,-0.060290,0.460495,0.432175,0.578029,0.603965,-0.008879,-0.019145,-0.010822,-0.007835,0.041132,0.041127,0.009843,0.037469,-0.025483,0.002201,-0.004280,-0.060909,0.482692,0.436600,0.600682,0.612676,-0.020078,0.441471,-0.578559,-1.103983,0.365297,-0.591044,0.097445,0.603016,-1.535661,-1.062203,0.974133,-1.319525,1.889235,1.919862,2.710266,2.764106,-0.159728,0.370868,-0.805835,-1.180543,0.372394,-0.727719,0.090098,0.703467,-1.538593,-0.958485,1.037207,-1.401387,1.826991,2.059131,2.801663,2.969817,-0.258122,0.452962,-0.805685,-1.267055,0.364846,-0.855931,0.221183,0.819236,-1.448217,-0.986246,1.124988,-1.320069,2.042421,2.209931,2.901983,3.119096,-0.189811,-0.959944,-0.672722,0.084816,-0.961276,-0.978879,-0.974335,-0.215808,-0.242468,-0.880691,-0.945017,-0.987611,-1.000000,-0.934094,-0.983170,0.052434,-0.819916,-0.986600,-0.935171,-0.845203,-0.964779,-0.698020,-0.865018,-0.918991,-0.339434,-0.240872,0.121130,0.079085,-0.165594,-0.107698,0.214265,-0.722870,-0.880713,0.416717,-0.975051,-0.997018,-0.804598,-0.904112,-0.255786,2.362091,-0.347527,0.807173,-0.983744,0.481543,-0.923502,-0.320287,-0.956842,-0.909459,-0.912030,-0.980912,-0.776386,-0.993802,-0.277540,-0.005803,-0.991798,0.494516,-0.836873,-0.025327,0.117166,-0.373384,-0.918188,-0.280030,0.094577,-0.226946
4531,27.660000,0.062298,-0.045571,0.036738,0.048454,-0.038591,0.029957,0.045067,-0.016246,0.041880,0.054799,-0.010256,-0.998445,0.051426,-0.015239,-0.998561,0.049579,-0.019315,-0.998583,0.900204,0.026673,-0.000000,0.099556,-0.224056,0.007344,-0.144420,0.247727,0.182715,0.257215,0.307187,-0.571152,-0.465367,-0.534347,-0.419041,0.094198,-0.233351,0.003316,-0.145965,0.260683,0.202358,0.265813,0.317277,-0.572931,-0.466351,-0.543254,-0.435880,0.089275,-0.241987,0.001307,-0.145800,0.268608,0.217004,0.269570,0.324436,-0.578164,-0.468074,-0.553350,-0.452535,-0.013715,-0.024034,-0.010687,-0.011969,0.054866,0.051589,0.033360,0.046837,-0.025509,-0.001966,-0.032526,-0.060290,0.460495,0.432175,0.578029,0.603965,-0.008879,-0.019145,-0.010822,-0.007835,0.041132,0.041127,0.009843,0.037469,-0.025483,0.002201,-0.004280,-0.060909,0.482692,0.436600,0.600682,0.612676,-0.010648,-0.021462,-0.005217,0.000531,0.021154,0.030333,-0.002306,0.018702,-0.022856,-0.005941,-0.007293,-0.047392,0.496939,0.481823,0.596919,0.623039,-0.159728,0.370868,-0.805835,-1.180543,0.372394,-0.727719,0.090098,0.703467,-1.538593,-0.958485,1.037207,-1.401387,1.826991,2.059131,2.801663,2.969817,-0.258122,0.452962,-0.805685,-1.267055,0.364846,-0.855931,0.221183,0.819236,-1.448217,-0.986246,1.124988,-1.320069,2.042421,2.209931,2.901983,3.119096,-0.390052,0.518066,-0.721061,-1.378572,0.355710,-1.177785,0.252022,0.926493,-1.419305,-0.986605,1.128832,-1.251336,2.509092,2.166570,3.066739,2.987897,-0.045345,-0.966631,-0.645271,0.051341,-0.967821,-0.979891,-0.983659,-0.276430,-0.273054,-0.867605,-0.951824,-0.990179,-1.000000,-0.951763,-0.982534,-0.034221,-0.776897,-0.969742,-0.945292,-0.815349,-0.964063,-0.776823,-0.866398,-0.916827,-0.290415,-0.107067,0.102573,0.060844,-0.199486,0.227791,0.249562,-0.680273,-0.899540,0.237835,-0.966025,-0.995509,-0.756651,-0.905524,-0.218083,2.338762,-0.357408,0.732398,-0.981056,0.287843,-0.940222,-0.314650,-0.942612,-0.935543,-0.928610,-0.981019,-0.813889,-0.993439,-0.190491,-0.104870,-0.994952,0.414412,-0.862277,0.420702,0.103639,-0.364315,-0.916266,-0.307000,0.038258,-0.172525
4532,27.680000,0.048454,-0.038591,0.029957,0.045067,-0.016246,0.041880,0.025670,0.007129,0.048264,0.051426,-0.015239,-0.998561,0.049579,-0.019315,-0.998583,0.049494,-0.022749,-0.998515,0.949065,0.057375,-0.000000,0.094198,-0.233351,0.003316,-0.145965,0.260683,0.202358,0.265813,0.317277,-0.572931,-0.466351,-0.543254,-0.435880,0.089275,-0.241987,0.001307,-0.145800,0.268608,0.217004,0.269570,0.324436,-0.578164,-0.468074,-0.553350,-0.452535,0.084440,-0.251203,0.000648,-0.145678,0.273829,0.227098,0.268184,0.329311,-0.588142,-0.474565,-0.561650,-0.471814,-0.008879,-0.019145,-0.010822,-0.007835,0.041132,0.041127,0.009843,0.037469,-0.025483,0.002201,-0.004280,-0.060909,0.482692,0.436600,0.600682,0.612676,-0.010648,-0.021462,-0.005217,0.000531,0.021154,0.030333,-0.002306,0.018702,-0.022856,-0.005941,-0.007293,-0.047392,0.496939,0.481823,0.596919,0.623039,-0.009966,-0.020537,-0.001347,-0.000989,0.009756,0.016693,-0.013651,0.014933,-0.025820,-0.015872,-0.001536,-0.059661,0.501639,0.542025,0.592497,0.650954,-0.258122,0.452962,-0.805685,-1.267055,0.364846,-0.855931,0.221183,0.819236,-1.448217,-0.986246,1.124988,-1.320069,2.042421,2.209931,2.901983,3.119096,-0.390052,0.518066,-0.721061,-1.378572,0.355710,-1.177785,0.252022,0.926493,-1.419305,-0.986605,1.128832,-1.251336,2.509092,2.166570,3.066739,2.987897,-0.438069,0.649048,-0.660903,-1.315181,0.511880,-1.317762,0.245183,0.985965,-1.359110,-1.136643,1.188650,-1.135719,2.976514,2.251585,3.290912,3.026320,0.045247,-0.952869,-0.724255,0.092214,-0.944653,-0.975546,-0.986397,-0.158162,-0.197229,-0.824978,-0.947002,-0.982507,-1.000000,-0.942526,-0.978804,0.051711,-0.803977,-0.984056,-0.945041,-0.820444,-0.959878,-0.801919,-0.862418,-0.915663,-0.251927,0.045439,0.008955,-0.000057,-0.227159,0.138571,0.247846,-0.777989,-0.899562,0.166241,-0.962895,-0.994410,-0.772020,-0.866541,-0.215984,2.123724,-0.300552,0.805270,-0.979898,0.261828,-0.943893,-0.270001,-0.936779,-0.948179,-0.931059,-0.979957,-0.822014,-0.992372,-0.213140,-0.125187,-0.992491,0.593901,-0.874395,0.469532,0.114902,-0.397526,-0.932731,-0.243573,0.113435,-0.228846
