inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127,v0128,v0129,v0130,v0131,v0132,v0133,v0134,v0135,v0136,v0137,v0138,v0139,v0140,v0141,v0142,v0143,v0144,v0145,v0146,v0147,v0148,v0149,v0150,v0151,v0152,v0153,v0154,v0155,v0156,v0157,v0158,v0159,v0160,v0161,v0162,v0163,v0164,v0165,v0166,v0167,v0168,v0169,v0170,v0171,v0172,v0173,v0174,v0175,v0176,v0177,v0178,v0179,v0180,v0181,v0182,v0183,v0184,v0185,v0186,v0187,v0188,v0189,v0190,v0191,v0192,v0193,v0194,v0195,v0196,v0197,v0198,v0199,v0200,v0201,v0202,v0203,v0204,v0205,v0206,v0207,v0208,v0209,v0210,v0211,v0212,v0213,v0214,v0215,v0216
392,18.260000,0.006148,0.004714,-0.010855,-0.014071,0.020091,-0.001403,0.017882,0.030206,0.004378,0.010290,0.048921,-0.998750,0.011433,0.049374,-0.998715,0.013650,0.047361,-0.998785,-0.391095,0.977874,-0.000000,0.426413,-0.302504,0.460028,-0.431431,0.689654,0.474792,0.229594,0.393951,-1.075898,-1.078368,-0.992386,-0.912255,0.422293,-0.307410,0.451662,-0.435741,0.692629,0.465272,0.223370,0.398901,-1.077737,-1.072533,-0.991436,-0.907814,0.418164,-0.312546,0.446565,-0.435655,0.696014,0.459023,0.215289,0.405517,-1.078334,-1.067230,-0.992910,-0.901736,-0.013193,-0.000181,-0.012515,-0.010974,0.011796,-0.019785,-0.017769,0.014338,-0.012115,0.033921,-0.019729,0.016009,0.265608,0.343085,0.381649,0.233428,-0.008130,-0.013185,-0.020771,-0.007278,0.008224,-0.024151,-0.014401,0.011513,-0.003763,0.010364,0.007218,0.010992,0.247158,0.339393,0.377628,0.242869,-0.016156,-0.018437,-0.007747,-0.009032,-0.003721,-0.013427,-0.020417,0.016474,0.013625,-0.000046,-0.004868,0.005544,0.225050,0.337263,0.362929,0.250686,-0.568652,2.272568,-2.817271,1.780313,2.440414,-3.502645,-0.179917,2.048431,-2.023897,-0.130216,1.931712,-1.436341,2.087486,1.079476,1.640158,2.436944,-0.656845,2.246473,-2.830563,1.991753,2.466755,-3.554937,-0.218651,2.107853,-1.882111,-0.290322,1.951616,-1.412468,2.079015,1.000125,1.661228,2.475492,-0.743392,2.251022,-2.878019,2.083836,2.445302,-3.577630,-0.343711,2.129596,-1.904543,-0.354140,1.925338,-1.395016,2.048337,0.895179,1.698732,2.447062,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
393,18.280000,-0.014071,0.020091,-0.001403,0.017882,0.030206,0.004378,0.049968,0.051949,0.013270,0.011433,0.049374,-0.998715,0.013650,0.047361,-0.998785,0.017078,0.044821,-0.998849,-0.405377,0.971954,-0.000000,0.422293,-0.307410,0.451662,-0.435741,0.692629,0.465272,0.223370,0.398901,-1.077737,-1.072533,-0.991436,-0.907814,0.418164,-0.312546,0.446565,-0.435655,0.696014,0.459023,0.215289,0.405517,-1.078334,-1.067230,-0.992910,-0.901736,0.416101,-0.318186,0.437369,-0.436558,0.700598,0.455258,0.208705,0.411778,-1.079011,-1.064835,-0.988772,-0.897877,-0.008130,-0.013185,-0.020771,-0.007278,0.008224,-0.024151,-0.014401,0.011513,-0.003763,0.010364,0.007218,0.010992,0.247158,0.339393,0.377628,0.242869,-0.016156,-0.018437,-0.007747,-0.009032,-0.003721,-0.013427,-0.020417,0.016474,0.013625,-0.000046,-0.004868,0.005544,0.225050,0.337263,0.362929,0.250686,-0.005304,-0.015674,-0.029875,0.017163,0.011943,-0.006200,-0.014694,0.015925,-0.001890,0.006030,0.014619,0.027071,0.230605,0.333670,0.362335,0.263216,-0.656845,2.246473,-2.830563,1.991753,2.466755,-3.554937,-0.218651,2.107853,-1.882111,-0.290322,1.951616,-1.412468,2.079015,1.000125,1.661228,2.475492,-0.743392,2.251022,-2.878019,2.083836,2.445302,-3.577630,-0.343711,2.129596,-1.904543,-0.354140,1.925338,-1.395016,2.048337,0.895179,1.698732,2.447062,-0.747589,2.239305,-2.830050,2.157812,2.459723,-3.605157,-0.387818,2.114104,-1.880792,-0.522077,1.949554,-1.356738,2.009757,0.886418,1.660037,2.509041,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
394,18.300000,0.017882,0.030206,0.004378,0.049968,0.051949,0.013270,0.042887,0.052893,0.009469,0.013650,0.047361,-0.998785,0.017078,0.044821,-0.998849,0.021169,0.041605,-0.998910,-0.415479,0.967681,-0.000000,0.418164,-0.312546,0.446565,-0.435655,0.696014,0.459023,0.215289,0.405517,-1.078334,-1.067230,-0.992910,-0.901736,0.416101,-0.318186,0.437369,-0.436558,0.700598,0.455258,0.208705,0.411778,-1.079011,-1.064835,-0.988772,-0.897877,0.413413,-0.323572,0.432118,-0.438594,0.703770,0.452982,0.200622,0.418567,-1.077312,-1.062072,-0.988708,-0.895168,-0.016156,-0.018437,-0.007747,-0.009032,-0.003721,-0.013427,-0.020417,0.016474,0.013625,-0.000046,-0.004868,0.005544,0.225050,0.337263,0.362929,0.250686,-0.005304,-0.015674,-0.029875,0.017163,0.011943,-0.006200,-0.014694,0.015925,-0.001890,0.006030,0.014619,0.027071,0.230605,0.333670,0.362335,0.263216,-0.001809,-0.013995,-0.011515,-0.010554,0.014511,-0.004020,-0.022954,0.016812,-0.002208,0.004960,-0.002249,0.002357,0.225970,0.328228,0.363865,0.249952,-0.743392,2.251022,-2.878019,2.083836,2.445302,-3.577630,-0.343711,2.129596,-1.904543,-0.354140,1.925338,-1.395016,2.048337,0.895179,1.698732,2.447062,-0.747589,2.239305,-2.830050,2.157812,2.459723,-3.605157,-0.387818,2.114104,-1.880792,-0.522077,1.949554,-1.356738,2.009757,0.886418,1.660037,2.509041,-0.781313,2.180440,-2.790159,2.181849,2.405944,-3.671858,-0.645478,2.063328,-1.918736,-0.305221,1.877624,-1.593161,1.933420,0.827003,1.571502,2.608921,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
395,18.320000,0.049968,0.051949,0.013270,0.042887,0.052893,0.009469,0.016615,0.056379,0.005938,0.017078,0.044821,-0.998849,0.021169,0.041605,-0.998910,0.025898,0.039644,-0.998878,-0.430494,0.961058,-0.000000,0.416101,-0.318186,0.437369,-0.436558,0.700598,0.455258,0.208705,0.411778,-1.079011,-1.064835,-0.988772,-0.897877,0.413413,-0.323572,0.432118,-0.438594,0.703770,0.452982,0.200622,0.418567,-1.077312,-1.062072,-0.988708,-0.895168,0.412548,-0.330986,0.422857,-0.437142,0.708555,0.451289,0.193891,0.424069,-1.076963,-1.064064,-0.984086,-0.888357,-0.005304,-0.015674,-0.029875,0.017163,0.011943,-0.006200,-0.014694,0.015925,-0.001890,0.006030,0.014619,0.027071,0.230605,0.333670,0.362335,0.263216,-0.001809,-0.013995,-0.011515,-0.010554,0.014511,-0.004020,-0.022954,0.016812,-0.002208,0.004960,-0.002249,0.002357,0.225970,0.328228,0.363865,0.249952,0.001618,-0.017839,-0.013677,-0.001724,0.017138,-0.003750,-0.019959,0.016549,-0.002066,-0.006610,0.004037,0.010047,0.216838,0.317409,0.375719,0.241912,-0.747589,2.239305,-2.830050,2.157812,2.459723,-3.605157,-0.387818,2.114104,-1.880792,-0.522077,1.949554,-1.356738,2.009757,0.886418,1.660037,2.509041,-0.781313,2.180440,-2.790159,2.181849,2.405944,-3.671858,-0.645478,2.063328,-1.918736,-0.305221,1.877624,-1.593161,1.933420,0.827003,1.571502,2.608921,-0.765208,2.183755,-2.691524,2.100772,2.400176,-3.675856,-0.582271,2.057788,-1.798970,-0.367726,1.885429,-1.587304,1.881977,0.766793,1.480970,2.632930,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
396,18.340000,0.042887,0.052893,0.009469,0.016615,0.056379,0.005938,-0.002835,0.065875,0.000077,0.021169,0.041605,-0.998910,0.025898,0.039644,-0.998878,0.030618,0.038935,-0.998773,-0.452834,0.950682,-0.000000,0.413413,-0.323572,0.432118,-0.438594,0.703770,0.452982,0.200622,0.418567,-1.077312,-1.062072,-0.988708,-0.895168,0.412548,-0.330986,0.422857,-0.437142,0.708555,0.451289,0.193891,0.424069,-1.076963,-1.064064,-0.984086,-0.888357,0.412320,-0.334380,0.416590,-0.439165,0.714116,0.450794,0.186872,0.430507,-1.076095,-1.062445,-0.981776,-0.885472,-0.001809,-0.013995,-0.011515,-0.010554,0.014511,-0.004020,-0.022954,0.016812,-0.002208,0.004960,-0.002249,0.002357,0.225970,0.328228,0.363865,0.249952,0.001618,-0.017839,-0.013677,-0.001724,0.017138,-0.003750,-0.019959,0.016549,-0.002066,-0.006610,0.004037,0.010047,0.216838,0.317409,0.375719,0.241912,0.005991,-0.012565,-0.037673,-0.001951,0.022055,-0.001768,-0.005721,0.013131,-0.005217,-0.004529,0.027075,0.009994,0.212290,0.307864,0.395904,0.232805,-0.781313,2.180440,-2.790159,2.181849,2.405944,-3.671858,-0.645478,2.063328,-1.918736,-0.305221,1.877624,-1.593161,1.933420,0.827003,1.571502,2.608921,-0.765208,2.183755,-2.691524,2.100772,2.400176,-3.675856,-0.582271,2.057788,-1.798970,-0.367726,1.885429,-1.587304,1.881977,0.766793,1.480970,2.632930,-0.791539,2.185165,-2.644013,2.014532,2.377533,-3.683815,-0.620448,2.033702,-1.803145,-0.327944,1.867808,-1.624146,1.832591,0.723741,1.453828,2.591624,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
397,18.360000,0.016615,0.056379,0.005938,-0.002835,0.065875,0.000077,0.010762,0.050778,-0.000260,0.025898,0.039644,-0.998878,0.030618,0.038935,-0.998773,0.035059,0.037876,-0.998667,-0.481521,0.936430,-0.000000,0.412548,-0.330986,0.422857,-0.437142,0.708555,0.451289,0.193891,0.424069,-1.076963,-1.064064,-0.984086,-0.888357,0.412320,-0.334380,0.416590,-0.439165,0.714116,0.450794,0.186872,0.430507,-1.076095,-1.062445,-0.981776,-0.885472,0.411500,-0.338385,0.411382,-0.437619,0.720325,0.450456,0.180527,0.436333,-1.075613,-1.059657,-0.981473,-0.878151,0.001618,-0.017839,-0.013677,-0.001724,0.017138,-0.003750,-0.019959,0.016549,-0.002066,-0.006610,0.004037,0.010047,0.216838,0.317409,0.375719,0.241912,0.005991,-0.012565,-0.037673,-0.001951,0.022055,-0.001768,-0.005721,0.013131,-0.005217,-0.004529,0.027075,0.009994,0.212290,0.307864,0.395904,0.232805,-0.002977,-0.007708,-0.006189,-0.004639,0.014821,-0.000283,-0.017620,0.016972,0.001319,0.010796,-0.005874,0.006738,0.208008,0.297136,0.367993,0.235935,-0.765208,2.183755,-2.691524,2.100772,2.400176,-3.675856,-0.582271,2.057788,-1.798970,-0.367726,1.885429,-1.587304,1.881977,0.766793,1.480970,2.632930,-0.791539,2.185165,-2.644013,2.014532,2.377533,-3.683815,-0.620448,2.033702,-1.803145,-0.327944,1.867808,-1.624146,1.832591,0.723741,1.453828,2.591624,-0.794720,2.122347,-2.651092,1.810319,2.330604,-3.649279,-0.778610,1.965104,-1.997163,-0.026391,1.768590,-1.756599,1.678742,0.708985,1.466268,2.495147,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
398,18.380000,-0.002835,0.065875,0.000077,0.010762,0.050778,-0.000260,-0.010669,0.049355,-0.000328,0.030618,0.038935,-0.998773,0.035059,0.037876,-0.998667,0.039041,0.037962,-0.998516,-0.512955,0.919523,-0.000000,0.412320,-0.334380,0.416590,-0.439165,0.714116,0.450794,0.186872,0.430507,-1.076095,-1.062445,-0.981776,-0.885472,0.411500,-0.338385,0.411382,-0.437619,0.720325,0.450456,0.180527,0.436333,-1.075613,-1.059657,-0.981473,-0.878151,0.411758,-0.343420,0.405430,-0.436379,0.727309,0.451191,0.175630,0.440439,-1.075983,-1.059522,-0.978499,-0.871889,0.005991,-0.012565,-0.037673,-0.001951,0.022055,-0.001768,-0.005721,0.013131,-0.005217,-0.004529,0.027075,0.009994,0.212290,0.307864,0.395904,0.232805,-0.002977,-0.007708,-0.006189,-0.004639,0.014821,-0.000283,-0.017620,0.016972,0.001319,0.010796,-0.005874,0.006738,0.208008,0.297136,0.367993,0.235935,-0.010167,-0.011982,-0.015996,0.021892,0.001643,0.002802,-0.008008,0.004799,0.010665,0.000031,0.008851,0.035163,0.196215,0.283463,0.366295,0.246136,-0.791539,2.185165,-2.644013,2.014532,2.377533,-3.683815,-0.620448,2.033702,-1.803145,-0.327944,1.867808,-1.624146,1.832591,0.723741,1.453828,2.591624,-0.794720,2.122347,-2.651092,1.810319,2.330604,-3.649279,-0.778610,1.965104,-1.997163,-0.026391,1.768590,-1.756599,1.678742,0.708985,1.466268,2.495147,-0.794559,2.119205,-2.578087,1.793687,2.357215,-3.699650,-0.743201,1.950476,-1.963712,-0.043510,1.778919,-1.728228,1.579555,0.678265,1.459963,2.430066,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
399,18.400000,0.010762,0.050778,-0.000260,-0.010669,0.049355,-0.000328,-0.005944,0.037420,0.002545,0.035059,0.037876,-0.998667,0.039041,0.037962,-0.998516,0.042298,0.037986,-0.998383,-0.557939,0.892850,-0.000000,0.411500,-0.338385,0.411382,-0.437619,0.720325,0.450456,0.180527,0.436333,-1.075613,-1.059657,-0.981473,-0.878151,0.411758,-0.343420,0.405430,-0.436379,0.727309,0.451191,0.175630,0.440439,-1.075983,-1.059522,-0.978499,-0.871889,0.412503,-0.346491,0.403511,-0.436340,0.736076,0.453353,0.170556,0.444381,-1.077834,-1.055120,-0.980197,-0.867906,-0.002977,-0.007708,-0.006189,-0.004639,0.014821,-0.000283,-0.017620,0.016972,0.001319,0.010796,-0.005874,0.006738,0.208008,0.297136,0.367993,0.235935,-0.010167,-0.011982,-0.015996,0.021892,0.001643,0.002802,-0.008008,0.004799,0.010665,0.000031,0.008851,0.035163,0.196215,0.283463,0.366295,0.246136,0.005726,-0.012746,-0.001475,-0.003384,0.023860,0.007063,-0.013380,0.010166,-0.005622,0.000707,-0.005641,0.002342,0.211115,0.271949,0.347260,0.259002,-0.794720,2.122347,-2.651092,1.810319,2.330604,-3.649279,-0.778610,1.965104,-1.997163,-0.026391,1.768590,-1.756599,1.678742,0.708985,1.466268,2.495147,-0.794559,2.119205,-2.578087,1.793687,2.357215,-3.699650,-0.743201,1.950476,-1.963712,-0.043510,1.778919,-1.728228,1.579555,0.678265,1.459963,2.430066,-0.861494,2.074790,-2.659000,1.870136,2.363019,-3.759994,-0.988235,1.913823,-2.206688,0.164657,1.724621,-1.793566,1.476602,0.640220,1.574646,2.350487,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
400,18.420000,-0.010669,0.049355,-0.000328,-0.005944,0.037420,0.002545,-0.000027,0.031088,0.005597,0.039041,0.037962,-0.998516,0.042298,0.037986,-0.998383,0.045097,0.038841,-0.998227,-0.598193,0.866329,-0.000000,0.411758,-0.343420,0.405430,-0.436379,0.727309,0.451191,0.175630,0.440439,-1.075983,-1.059522,-0.978499,-0.871889,0.412503,-0.346491,0.403511,-0.436340,0.736076,0.453353,0.170556,0.444381,-1.077834,-1.055120,-0.980197,-0.867906,0.412229,-0.349106,0.399471,-0.433486,0.742911,0.456840,0.168890,0.447225,-1.078736,-1.051842,-0.977894,-0.863650,-0.010167,-0.011982,-0.015996,0.021892,0.001643,0.002802,-0.008008,0.004799,0.010665,0.000031,0.008851,0.035163,0.196215,0.283463,0.366295,0.246136,0.005726,-0.012746,-0.001475,-0.003384,0.023860,0.007063,-0.013380,0.010166,-0.005622,0.000707,-0.005641,0.002342,0.211115,0.271949,0.347260,0.259002,0.002848,-0.006413,-0.002631,-0.000617,0.026018,0.008065,-0.008365,0.010179,-0.007713,0.012765,-0.003727,0.003232,0.203319,0.255675,0.334775,0.260318,-0.794559,2.119205,-2.578087,1.793687,2.357215,-3.699650,-0.743201,1.950476,-1.963712,-0.043510,1.778919,-1.728228,1.579555,0.678265,1.459963,2.430066,-0.861494,2.074790,-2.659000,1.870136,2.363019,-3.759994,-0.988235,1.913823,-2.206688,0.164657,1.724621,-1.793566,1.476602,0.640220,1.574646,2.350487,-0.776924,2.056588,-2.617903,1.688413,2.351599,-3.761286,-0.882549,1.897005,-2.150476,0.164700,1.765077,-1.730984,1.357806,0.569453,1.495154,2.271125,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
401,18.440000,-0.005944,0.037420,0.002545,-0.000027,0.031088,0.005597,-0.012289,0.032322,0.006865,0.042298,0.037986,-0.998383,0.045097,0.038841,-0.998227,0.047403,0.039789,-0.998083,-0.642750,0.833766,-0.000000,0.412503,-0.346491,0.403511,-0.436340,0.736076,0.453353,0.170556,0.444381,-1.077834,-1.055120,-0.980197,-0.867906,0.412229,-0.349106,0.399471,-0.433486,0.742911,0.456840,0.168890,0.447225,-1.078736,-1.051842,-0.977894,-0.863650,0.410973,-0.353188,0.397391,-0.431832,0.749870,0.462895,0.167745,0.449864,-1.079844,-1.052035,-0.978055,-0.860380,0.005726,-0.012746,-0.001475,-0.003384,0.023860,0.007063,-0.013380,0.010166,-0.005622,0.000707,-0.005641,0.002342,0.211115,0.271949,0.347260,0.259002,0.002848,-0.006413,-0.002631,-0.000617,0.026018,0.008065,-0.008365,0.010179,-0.007713,0.012765,-0.003727,0.003232,0.203319,0.255675,0.334775,0.260318,0.001483,-0.010759,-0.022330,0.022572,0.024984,0.015890,0.006949,0.002382,-0.008814,0.000203,0.025774,0.023655,0.194751,0.234749,0.338824,0.253105,-0.861494,2.074790,-2.659000,1.870136,2.363019,-3.759994,-0.988235,1.913823,-2.206688,0.164657,1.724621,-1.793566,1.476602,0.640220,1.574646,2.350487,-0.776924,2.056588,-2.617903,1.688413,2.351599,-3.761286,-0.882549,1.897005,-2.150476,0.164700,1.765077,-1.730984,1.357806,0.569453,1.495154,2.271125,-0.760260,2.036721,-2.638471,1.551213,2.343401,-3.760957,-0.864920,1.886060,-2.135519,0.312846,1.766969,-1.771481,1.211822,0.532377,1.375166,2.222296,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
