inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127,v0128,v0129,v0130,v0131,v0132,v0133,v0134,v0135,v0136,v0137,v0138,v0139,v0140,v0141,v0142,v0143,v0144,v0145,v0146,v0147,v0148,v0149,v0150,v0151,v0152,v0153,v0154,v0155,v0156,v0157,v0158,v0159,v0160,v0161,v0162,v0163,v0164,v0165,v0166,v0167,v0168,v0169,v0170,v0171,v0172,v0173,v0174,v0175,v0176,v0177,v0178,v0179,v0180,v0181,v0182,v0183,v0184,v0185,v0186,v0187,v0188,v0189,v0190,v0191,v0192,v0193,v0194,v0195,v0196,v0197,v0198,v0199,v0200,v0201,v0202,v0203,v0204,v0205,v0206,v0207,v0208,v0209,v0210,v0211,v0212,v0213,v0214,v0215,v0216
314,16.980000,-0.068147,-0.136824,0.439457,-0.044945,-0.110715,0.435507,-0.030693,-0.071141,0.406238,0.024307,-0.008050,-0.999672,0.014785,-0.004636,-0.999880,0.008403,-0.002579,-0.999961,-0.000000,-0.000000,1.492767,0.063220,-0.248568,0.268676,0.103210,0.274233,-0.020194,-0.123766,-0.024974,-0.245274,-0.066142,0.066671,-0.350899,0.057228,-0.266593,0.282104,0.096306,0.264739,-0.035540,-0.119196,-0.014655,-0.243272,-0.017738,0.072837,-0.348763,0.055636,-0.280536,0.293244,0.076418,0.246566,-0.054309,-0.118057,-0.011457,-0.245684,0.029436,0.089488,-0.337406,-0.023632,-0.044338,0.029720,0.013110,-0.000747,-0.032777,-0.000839,0.042416,0.008131,0.121389,0.035824,-0.028392,-0.255706,0.198515,-0.292730,0.190349,-0.013513,-0.044270,0.033827,-0.045766,-0.025674,-0.039897,0.015396,0.013976,-0.008635,0.118371,0.015205,0.040990,-0.118613,0.207154,-0.346936,0.225993,-0.003000,-0.038475,0.028261,-0.070575,-0.045548,-0.035830,0.003473,-0.001389,-0.014511,0.085400,0.043679,0.058539,-0.018525,0.239149,-0.389032,0.247917,2.724425,-0.047481,2.256347,1.793243,-0.588915,-1.491801,-1.856798,0.319946,-0.985471,-1.551490,-0.484315,1.580162,1.180002,-1.324826,1.138419,-2.109873,2.874574,0.051421,1.977265,2.569082,-0.467308,-1.445270,-2.527224,0.296161,-1.082288,-1.700398,-0.482202,1.788111,1.404822,-0.755812,1.388466,-2.415102,3.231835,0.067252,1.560952,2.466013,-0.259366,-1.059300,-2.257326,0.206705,-1.061767,-1.896621,-0.368889,2.190529,1.617182,-0.183019,1.426784,-2.445282,-0.192139,-0.904445,-0.827066,-0.307974,-0.919757,-0.954957,-0.823703,-0.451093,-0.411969,-0.924959,-0.782575,-0.968171,-0.999994,-0.927277,-0.911641,0.062510,-0.651251,-0.996906,-0.975029,-0.763617,-0.985916,-0.239243,-0.931794,-0.961365,-0.407635,-0.192647,0.039461,0.021699,0.014211,0.334993,0.359518,-0.925746,-0.666518,0.215795,-0.994221,-0.993329,0.125391,-0.967211,-0.021447,2.347050,-0.070177,-0.231407,-0.989974,0.219358,-0.919075,0.009483,-0.911972,-0.835543,-0.895261,-0.990405,-0.587621,-0.990995,-0.132154,-0.292963,-0.985151,-0.487149,-0.755694,0.121970,-0.106713,0.031325,-0.855719,-0.051196,0.203675,-0.322530
315,17.000000,-0.044945,-0.110715,0.435507,-0.030693,-0.071141,0.406238,0.004909,-0.022557,0.383903,0.014785,-0.004636,-0.999880,0.008403,-0.002579,-0.999961,0.006080,-0.001641,-0.999980,-0.000000,-0.000000,1.492767,0.057228,-0.266593,0.282104,0.096306,0.264739,-0.035540,-0.119196,-0.014655,-0.243272,-0.017738,0.072837,-0.348763,0.055636,-0.280536,0.293244,0.076418,0.246566,-0.054309,-0.118057,-0.011457,-0.245684,0.029436,0.089488,-0.337406,0.055470,-0.293029,0.306072,0.054357,0.218514,-0.068830,-0.117073,-0.014399,-0.247185,0.055988,0.102320,-0.322138,-0.013513,-0.044270,0.033827,-0.045766,-0.025674,-0.039897,0.015396,0.013976,-0.008635,0.118371,0.015205,0.040990,-0.118613,0.207154,-0.346936,0.225993,-0.003000,-0.038475,0.028261,-0.070575,-0.045548,-0.035830,0.003473,-0.001389,-0.014511,0.085400,0.043679,0.058539,-0.018525,0.239149,-0.389032,0.247917,-0.011800,-0.012940,0.031058,-0.069208,-0.063091,-0.039758,0.001923,-0.016045,-0.015372,0.073634,0.032372,0.069868,0.064574,0.288871,-0.387214,0.255992,2.874574,0.051421,1.977265,2.569082,-0.467308,-1.445270,-2.527224,0.296161,-1.082288,-1.700398,-0.482202,1.788111,1.404822,-0.755812,1.388466,-2.415102,3.231835,0.067252,1.560952,2.466013,-0.259366,-1.059300,-2.257326,0.206705,-1.061767,-1.896621,-0.368889,2.190529,1.617182,-0.183019,1.426784,-2.445282,3.271040,0.111002,1.353789,1.790581,-0.135903,-0.621691,-1.375712,0.201153,-0.792387,-1.983991,-0.369007,2.316399,1.844312,0.369484,1.437708,-2.282876,-0.321397,-0.888222,-0.902755,-0.258716,-0.933816,-0.969312,-0.748096,-0.368785,-0.174252,-0.919635,-0.679941,-0.964856,-0.999997,-0.912225,-0.884853,0.103746,-0.796076,-0.997898,-0.959715,-0.828279,-0.982599,-0.240957,-0.923231,-0.954772,-0.404591,-0.283520,-0.122474,0.082314,-0.046054,0.100273,0.349483,-0.966384,-0.581460,0.134102,-0.991320,-0.990826,0.145077,-0.952958,-0.101047,1.954969,-0.181636,-0.220635,-0.983871,0.458106,-0.914098,0.140690,-0.917104,-0.888167,-0.905142,-0.986080,-0.616707,-0.990769,-0.250412,-0.135485,-0.983286,-0.414737,-0.811022,-0.137624,-0.001313,-0.029185,-0.879487,-0.068731,0.287046,-0.390877
316,17.020000,-0.030693,-0.071141,0.406238,0.004909,-0.022557,0.383903,-0.023680,0.010038,0.338554,0.008403,-0.002579,-0.999961,0.006080,-0.001641,-0.999980,0.006257,-0.000432,-0.999980,-0.000000,-0.000000,1.492767,0.055636,-0.280536,0.293244,0.076418,0.246566,-0.054309,-0.118057,-0.011457,-0.245684,0.029436,0.089488,-0.337406,0.055470,-0.293029,0.306072,0.054357,0.218514,-0.068830,-0.117073,-0.014399,-0.247185,0.055988,0.102320,-0.322138,0.049446,-0.300788,0.317426,0.046665,0.195356,-0.082404,-0.123656,-0.020549,-0.256764,0.069332,0.129494,-0.314141,-0.003000,-0.038475,0.028261,-0.070575,-0.045548,-0.035830,0.003473,-0.001389,-0.014511,0.085400,0.043679,0.058539,-0.018525,0.239149,-0.389032,0.247917,-0.011800,-0.012940,0.031058,-0.069208,-0.063091,-0.039758,0.001923,-0.016045,-0.015372,0.073634,0.032372,0.069868,0.064574,0.288871,-0.387214,0.255992,-0.007574,-0.017925,0.034263,-0.016740,-0.077580,-0.029744,-0.013583,-0.025509,0.007604,0.016025,0.056463,0.051488,0.101601,0.311901,-0.374778,0.242794,3.231835,0.067252,1.560952,2.466013,-0.259366,-1.059300,-2.257326,0.206705,-1.061767,-1.896621,-0.368889,2.190529,1.617182,-0.183019,1.426784,-2.445282,3.271040,0.111002,1.353789,1.790581,-0.135903,-0.621691,-1.375712,0.201153,-0.792387,-1.983991,-0.369007,2.316399,1.844312,0.369484,1.437708,-2.282876,3.113904,0.084721,1.104671,1.013803,0.092345,-0.188348,-0.118900,0.324787,-0.308111,-2.106357,-0.459629,2.240211,1.952099,0.594100,1.387553,-2.006932,-0.277827,-0.842210,-0.910389,-0.235614,-0.894808,-0.960264,-0.527215,-0.260861,-0.264628,-0.813591,-0.776857,-0.954212,-0.999993,-0.849561,-0.848541,0.166117,-0.732058,-0.997884,-0.955134,-0.786503,-0.983469,-0.432126,-0.910611,-0.965172,-0.311040,-0.178921,-0.050660,-0.167274,-0.032130,0.232957,0.371188,-0.958981,-0.723643,0.138149,-0.987951,-0.989882,-0.083434,-0.955235,-0.059390,2.016778,-0.107681,-0.287431,-0.987622,0.224502,-0.853917,0.152584,-0.861483,-0.901729,-0.908552,-0.980712,-0.436750,-0.984971,-0.019903,-0.054315,-0.974387,-0.554072,-0.804140,0.022220,0.048916,0.056938,-0.907373,-0.187751,0.223036,-0.371100
317,17.040000,0.004909,-0.022557,0.383903,-0.023680,0.010038,0.338554,0.009054,0.031325,0.274839,0.006080,-0.001641,-0.999980,0.006257,-0.000432,-0.999980,0.008217,-0.000722,-0.999966,-0.000000,-0.000000,1.492767,0.055470,-0.293029,0.306072,0.054357,0.218514,-0.068830,-0.117073,-0.014399,-0.247185,0.055988,0.102320,-0.322138,0.049446,-0.300788,0.317426,0.046665,0.195356,-0.082404,-0.123656,-0.020549,-0.256764,0.069332,0.129494,-0.314141,0.042954,-0.296865,0.329464,0.052929,0.172504,-0.092504,-0.131004,-0.031501,-0.265763,0.068972,0.151931,-0.313411,-0.011800,-0.012940,0.031058,-0.069208,-0.063091,-0.039758,0.001923,-0.016045,-0.015372,0.073634,0.032372,0.069868,0.064574,0.288871,-0.387214,0.255992,-0.007574,-0.017925,0.034263,-0.016740,-0.077580,-0.029744,-0.013583,-0.025509,0.007604,0.016025,0.056463,0.051488,0.101601,0.311901,-0.374778,0.242794,-0.016562,0.012326,0.027127,0.024093,-0.051685,-0.020091,-0.022672,-0.031796,-0.027345,-0.021293,0.058737,-0.007170,0.107521,0.357042,-0.319788,0.219093,3.271040,0.111002,1.353789,1.790581,-0.135903,-0.621691,-1.375712,0.201153,-0.792387,-1.983991,-0.369007,2.316399,1.844312,0.369484,1.437708,-2.282876,3.113904,0.084721,1.104671,1.013803,0.092345,-0.188348,-0.118900,0.324787,-0.308111,-2.106357,-0.459629,2.240211,1.952099,0.594100,1.387553,-2.006932,3.157565,0.165822,0.804227,-0.280031,0.051455,-0.077673,1.216911,0.496400,0.318277,-2.277742,-0.641093,1.779802,2.149119,0.431181,1.452346,-1.492357,-0.346173,-0.864037,-0.899804,-0.321603,-0.943838,-0.963140,-0.715719,-0.330187,-0.197347,-0.854611,-0.755651,-0.962174,-0.999997,-0.920235,-0.890701,0.107325,-0.746578,-0.997180,-0.973796,-0.876580,-0.985216,-0.286148,-0.921722,-0.956056,-0.319893,-0.189936,-0.103275,-0.059307,-0.070713,0.091188,0.293399,-0.953843,-0.652459,0.117885,-0.990992,-0.991556,0.266241,-0.950612,-0.121418,2.177964,-0.182653,-0.189735,-0.991034,0.198762,-0.927298,0.170959,-0.906692,-0.904501,-0.914640,-0.987530,-0.632048,-0.988040,-0.122414,-0.153901,-0.984635,-0.475228,-0.801136,-0.038224,-0.067595,0.067279,-0.872702,-0.142741,0.135795,-0.410571
318,17.060000,-0.023680,0.010038,0.338554,0.009054,0.031325,0.274839,-0.015451,0.033546,0.192974,0.006257,-0.000432,-0.999980,0.008217,-0.000722,-0.999966,0.010596,-0.000258,-0.999944,-0.000000,-0.000000,1.492767,0.049446,-0.300788,0.317426,0.046665,0.195356,-0.082404,-0.123656,-0.020549,-0.256764,0.069332,0.129494,-0.314141,0.042954,-0.296865,0.329464,0.052929,0.172504,-0.092504,-0.131004,-0.031501,-0.265763,0.068972,0.151931,-0.313411,0.039101,-0.289889,0.334412,0.063665,0.154605,-0.097433,-0.136128,-0.048607,-0.274255,0.046694,0.166102,-0.304287,-0.007574,-0.017925,0.034263,-0.016740,-0.077580,-0.029744,-0.013583,-0.025509,0.007604,0.016025,0.056463,0.051488,0.101601,0.311901,-0.374778,0.242794,-0.016562,0.012326,0.027127,0.024093,-0.051685,-0.020091,-0.022672,-0.031796,-0.027345,-0.021293,0.058737,-0.007170,0.107521,0.357042,-0.319788,0.219093,-0.006016,0.024642,0.011253,0.026855,-0.040683,-0.008813,-0.003715,-0.038888,-0.016992,-0.075871,0.007792,0.008038,0.067571,0.401883,-0.188622,0.183109,3.113904,0.084721,1.104671,1.013803,0.092345,-0.188348,-0.118900,0.324787,-0.308111,-2.106357,-0.459629,2.240211,1.952099,0.594100,1.387553,-2.006932,3.157565,0.165822,0.804227,-0.280031,0.051455,-0.077673,1.216911,0.496400,0.318277,-2.277742,-0.641093,1.779802,2.149119,0.431181,1.452346,-1.492357,3.190878,0.210367,0.494898,-1.828856,-0.270834,-0.212522,2.836285,0.826355,1.519427,-2.956286,-0.683486,0.664351,2.382281,-0.111029,1.142566,-0.429629,-0.421234,-0.871832,-0.894061,-0.252780,-0.913969,-0.952096,-0.701421,-0.159732,-0.268666,-0.766117,-0.673226,-0.942216,-0.999987,-0.896400,-0.867324,0.107998,-0.760643,-0.998389,-0.952783,-0.808282,-0.987170,-0.430908,-0.926668,-0.965127,-0.309616,-0.043683,-0.148872,-0.252867,0.007099,0.220251,0.295935,-0.957984,-0.646107,0.209752,-0.989950,-0.991193,0.386274,-0.958956,-0.077426,1.762894,-0.019442,-0.246459,-0.984175,0.100540,-0.884572,0.336976,-0.876221,-0.898760,-0.918844,-0.984329,-0.510754,-0.991037,-0.059954,-0.192188,-0.983906,-0.528461,-0.808894,0.134913,0.008245,0.097801,-0.891360,-0.162489,0.166778,-0.411250
319,17.080000,0.009054,0.031325,0.274839,-0.015451,0.033546,0.192974,-0.009700,0.077633,0.068692,0.008217,-0.000722,-0.999966,0.010596,-0.000258,-0.999944,0.015090,0.000277,-0.999886,-0.000000,-0.000000,1.492767,0.042954,-0.296865,0.329464,0.052929,0.172504,-0.092504,-0.131004,-0.031501,-0.265763,0.068972,0.151931,-0.313411,0.039101,-0.289889,0.334412,0.063665,0.154605,-0.097433,-0.136128,-0.048607,-0.274255,0.046694,0.166102,-0.304287,0.038246,-0.261939,0.314334,0.071107,0.140741,-0.095750,-0.120380,-0.066533,-0.277974,-0.002453,0.131632,-0.301136,-0.016562,0.012326,0.027127,0.024093,-0.051685,-0.020091,-0.022672,-0.031796,-0.027345,-0.021293,0.058737,-0.007170,0.107521,0.357042,-0.319788,0.219093,-0.006016,0.024642,0.011253,0.026855,-0.040683,-0.008813,-0.003715,-0.038888,-0.016992,-0.075871,0.007792,0.008038,0.067571,0.401883,-0.188622,0.183109,0.001558,0.089382,-0.106579,0.013554,-0.030602,0.013962,0.073253,-0.054557,-0.007157,-0.164804,-0.159055,0.018848,0.016509,0.464456,0.058048,0.111064,3.157565,0.165822,0.804227,-0.280031,0.051455,-0.077673,1.216911,0.496400,0.318277,-2.277742,-0.641093,1.779802,2.149119,0.431181,1.452346,-1.492357,3.190878,0.210367,0.494898,-1.828856,-0.270834,-0.212522,2.836285,0.826355,1.519427,-2.956286,-0.683486,0.664351,2.382281,-0.111029,1.142566,-0.429629,3.478993,0.257120,-0.355026,-3.120852,-0.683483,-0.104505,4.115518,0.866477,2.377764,-3.837303,-0.516288,-0.751291,2.551598,-0.679702,0.713024,1.180955,-0.341810,-0.883941,-0.891812,-0.245877,-0.884570,-0.954563,-0.565785,-0.195505,-0.242312,-0.798188,-0.708884,-0.938507,-0.999984,-0.867865,-0.850683,0.080150,-0.752029,-0.998348,-0.953950,-0.717182,-0.985650,-0.420348,-0.902388,-0.963360,-0.395329,-0.107001,-0.056887,-0.236329,0.035655,0.299392,0.419377,-0.963149,-0.683168,0.192751,-0.989077,-0.991733,-0.011650,-0.961974,-0.020925,1.784552,-0.109310,-0.230915,-0.987568,0.057148,-0.867057,0.337582,-0.867028,-0.903189,-0.902932,-0.974850,-0.542216,-0.990500,0.036923,-0.123502,-0.978727,-0.539341,-0.783843,0.051272,-0.023493,0.070010,-0.898227,-0.151224,0.159430,-0.467260
320,17.100000,-0.015451,0.033546,0.192974,-0.009700,0.077633,0.068692,0.016831,0.100644,-0.007881,0.010596,-0.000258,-0.999944,0.015090,0.000277,-0.999886,0.022334,-0.000635,-0.999750,-0.000000,-0.000000,1.492767,0.039101,-0.289889,0.334412,0.063665,0.154605,-0.097433,-0.136128,-0.048607,-0.274255,0.046694,0.166102,-0.304287,0.038246,-0.261939,0.314334,0.071107,0.140741,-0.095750,-0.120380,-0.066533,-0.277974,-0.002453,0.131632,-0.301136,0.038758,-0.213463,0.258842,0.072634,0.129259,-0.083634,-0.075792,-0.090795,-0.279309,-0.086701,0.029859,-0.288565,-0.006016,0.024642,0.011253,0.026855,-0.040683,-0.008813,-0.003715,-0.038888,-0.016992,-0.075871,0.007792,0.008038,0.067571,0.401883,-0.188622,0.183109,0.001558,0.089382,-0.106579,0.013554,-0.030602,0.013962,0.073253,-0.054557,-0.007157,-0.164804,-0.159055,0.018848,0.016509,0.464456,0.058048,0.111064,0.001904,0.126100,-0.168965,-0.000462,-0.028324,0.039593,0.127888,-0.064565,-0.002215,-0.239318,-0.294361,0.039878,0.005788,0.486184,0.308933,0.049230,3.190878,0.210367,0.494898,-1.828856,-0.270834,-0.212522,2.836285,0.826355,1.519427,-2.956286,-0.683486,0.664351,2.382281,-0.111029,1.142566,-0.429629,3.478993,0.257120,-0.355026,-3.120852,-0.683483,-0.104505,4.115518,0.866477,2.377764,-3.837303,-0.516288,-0.751291,2.551598,-0.679702,0.713024,1.180955,2.736541,0.443501,-0.723294,-3.076509,-0.729393,0.186061,3.965666,0.832379,2.629463,-3.196618,0.018860,-0.868506,2.539586,-0.555571,0.397124,2.480287,-0.389854,-0.737869,-0.887313,-0.253870,-0.904681,-0.955923,-0.239391,-0.308602,-0.217150,-0.811408,-0.711142,-0.928114,-0.999973,-0.871756,-0.854215,0.043806,-0.795513,-0.998676,-0.961825,-0.727809,-0.985425,-0.341861,-0.925378,-0.959836,-0.432793,-0.138451,-0.127977,-0.255111,0.073174,0.180937,0.306819,-0.967588,-0.638185,0.249106,-0.988984,-0.992487,0.347362,-0.962646,-0.139662,1.774132,-0.061279,-0.199673,-0.986785,0.067763,-0.896894,0.363680,-0.897309,-0.901028,-0.895166,-0.978132,-0.572849,-0.988927,-0.031561,-0.169960,-0.979525,-0.451696,-0.778693,0.038397,-0.034410,0.137016,-0.874478,-0.029234,0.061686,-0.467129
321,17.120000,-0.009700,0.077633,0.068692,0.016831,0.100644,-0.007881,0.017809,0.096042,-0.011540,0.015090,0.000277,-0.999886,0.022334,-0.000635,-0.999750,0.030444,-0.002165,-0.999534,-0.000000,-0.000000,1.492767,0.038246,-0.261939,0.314334,0.071107,0.140741,-0.095750,-0.120380,-0.066533,-0.277974,-0.002453,0.131632,-0.301136,0.038758,-0.213463,0.258842,0.072634,0.129259,-0.083634,-0.075792,-0.090795,-0.279309,-0.086701,0.029859,-0.288565,0.039232,-0.146531,0.169441,0.071472,0.117950,-0.068146,-0.029345,-0.115383,-0.279121,-0.168136,-0.074360,-0.270173,0.001558,0.089382,-0.106579,0.013554,-0.030602,0.013962,0.073253,-0.054557,-0.007157,-0.164804,-0.159055,0.018848,0.016509,0.464456,0.058048,0.111064,0.001904,0.126100,-0.168965,-0.000462,-0.028324,0.039593,0.127888,-0.064565,-0.002215,-0.239318,-0.294361,0.039878,0.005788,0.486184,0.308933,0.049230,0.000402,0.183008,-0.246157,-0.002912,-0.027689,0.036100,0.101717,-0.055548,0.001584,-0.166275,-0.218444,0.045926,0.006238,0.438334,0.386449,0.009743,3.478993,0.257120,-0.355026,-3.120852,-0.683483,-0.104505,4.115518,0.866477,2.377764,-3.837303,-0.516288,-0.751291,2.551598,-0.679702,0.713024,1.180955,2.736541,0.443501,-0.723294,-3.076509,-0.729393,0.186061,3.965666,0.832379,2.629463,-3.196618,0.018860,-0.868506,2.539586,-0.555571,0.397124,2.480287,0.927061,0.677922,-0.264748,-2.275055,-0.312795,-0.048142,3.497539,0.874664,2.398913,-1.924596,0.496145,-0.058281,2.064232,-0.223942,0.338900,2.166580,-0.389854,-0.737869,-0.887313,-0.253870,-0.904681,-0.955923,-0.239391,-0.308602,-0.217150,-0.811408,-0.711142,-0.928114,-0.999973,-0.871756,-0.854215,0.043806,-0.795513,-0.998676,-0.961825,-0.727809,-0.985425,-0.341861,-0.925378,-0.959836,-0.432793,-0.138451,-0.127977,-0.255111,0.073174,0.180937,0.306819,-0.967588,-0.638185,0.249106,-0.988984,-0.992487,0.347362,-0.962646,-0.139662,1.774132,-0.061279,-0.199673,-0.986785,0.067763,-0.896894,0.363680,-0.897309,-0.901028,-0.895166,-0.978132,-0.572849,-0.988927,-0.031561,-0.169960,-0.979525,-0.451696,-0.778693,0.038397,-0.034410,0.137016,-0.874478,-0.029234,0.061686,-0.467129
322,17.140000,0.016831,0.100644,-0.007881,0.017809,0.096042,-0.011540,0.022451,0.036070,0.057785,0.022334,-0.000635,-0.999750,0.030444,-0.002165,-0.999534,0.035433,-0.004058,-0.999364,-0.000000,-0.000000,1.492767,0.038758,-0.213463,0.258842,0.072634,0.129259,-0.083634,-0.075792,-0.090795,-0.279309,-0.086701,0.029859,-0.288565,0.039232,-0.146531,0.169441,0.071472,0.117950,-0.068146,-0.029345,-0.115383,-0.279121,-0.168136,-0.074360,-0.270173,0.036909,-0.104521,0.096317,0.071069,0.109444,-0.058174,-0.001860,-0.130417,-0.280334,-0.217575,-0.137488,-0.259390,0.001904,0.126100,-0.168965,-0.000462,-0.028324,0.039593,0.127888,-0.064565,-0.002215,-0.239318,-0.294361,0.039878,0.005788,0.486184,0.308933,0.049230,0.000402,0.183008,-0.246157,-0.002912,-0.027689,0.036100,0.101717,-0.055548,0.001584,-0.166275,-0.218444,0.045926,0.006238,0.438334,0.386449,0.009743,-0.009283,0.057876,-0.154737,0.000872,-0.015698,0.016660,0.047275,-0.025826,-0.005698,-0.085397,-0.103221,0.013535,0.004979,0.334029,0.296506,0.051365,2.736541,0.443501,-0.723294,-3.076509,-0.729393,0.186061,3.965666,0.832379,2.629463,-3.196618,0.018860,-0.868506,2.539586,-0.555571,0.397124,2.480287,0.927061,0.677922,-0.264748,-2.275055,-0.312795,-0.048142,3.497539,0.874664,2.398913,-1.924596,0.496145,-0.058281,2.064232,-0.223942,0.338900,2.166580,-1.172493,0.728305,0.118621,-1.908403,0.196487,-0.312395,3.311831,1.009282,1.793357,-0.239942,0.545944,0.413822,1.830753,-0.080935,1.072792,1.384243,-0.335834,-0.843131,-0.876230,-0.228796,-0.857521,-0.948201,-0.159972,-0.324040,-0.239747,-0.872726,-0.722716,-0.954354,-0.999982,-0.871778,-0.870697,0.011481,-0.745457,-0.998041,-0.946551,-0.683056,-0.983078,-0.411211,-0.913888,-0.953866,-0.502033,-0.110577,0.067548,-0.212109,0.083696,0.387094,0.145983,-0.959471,-0.696057,0.091271,-0.992652,-0.990461,-0.125075,-0.957051,-0.108663,1.680091,-0.163943,-0.233728,-0.985851,0.012056,-0.905383,0.065658,-0.884155,-0.889034,-0.917285,-0.984327,-0.530182,-0.990478,-0.049400,-0.109678,-0.975751,-0.523350,-0.857863,0.211893,0.004550,-0.057473,-0.868511,-0.067233,-0.001137,-0.389601
323,17.160000,0.017809,0.096042,-0.011540,0.022451,0.036070,0.057785,0.050590,-0.050697,0.152974,0.030444,-0.002165,-0.999534,0.035433,-0.004058,-0.999364,0.033681,-0.008089,-0.999400,-0.000000,-0.000000,1.492767,0.039232,-0.146531,0.169441,0.071472,0.117950,-0.068146,-0.029345,-0.115383,-0.279121,-0.168136,-0.074360,-0.270173,0.036909,-0.104521,0.096317,0.071069,0.109444,-0.058174,-0.001860,-0.130417,-0.280334,-0.217575,-0.137488,-0.259390,0.028786,-0.097096,0.077109,0.071733,0.104998,-0.055812,-0.001249,-0.130827,-0.282588,-0.222340,-0.152448,-0.266351,0.000402,0.183008,-0.246157,-0.002912,-0.027689,0.036100,0.101717,-0.055548,0.001584,-0.166275,-0.218444,0.045926,0.006238,0.438334,0.386449,0.009743,-0.009283,0.057876,-0.154737,0.000872,-0.015698,0.016660,0.047275,-0.025826,-0.005698,-0.085397,-0.103221,0.013535,0.004979,0.334029,0.296506,0.051365,-0.024765,-0.012415,-0.013352,0.003565,-0.009050,-0.008208,-0.019454,0.008421,-0.005806,-0.001389,0.007100,-0.031255,0.022199,0.293337,0.096224,0.139303,0.927061,0.677922,-0.264748,-2.275055,-0.312795,-0.048142,3.497539,0.874664,2.398913,-1.924596,0.496145,-0.058281,2.064232,-0.223942,0.338900,2.166580,-1.172493,0.728305,0.118621,-1.908403,0.196487,-0.312395,3.311831,1.009282,1.793357,-0.239942,0.545944,0.413822,1.830753,-0.080935,1.072792,1.384243,-1.541027,0.889924,0.654291,-1.431221,0.664378,-0.366456,2.802996,1.071567,1.351337,0.436098,0.344798,1.312425,2.267284,0.399470,1.860985,0.303406,-0.334539,-0.686949,-0.885251,-0.160554,-0.889416,-0.948426,-0.188503,-0.319247,-0.293841,-0.819485,-0.778246,-0.947562,-0.999967,-0.852780,-0.849963,-0.031604,-0.774107,-0.998532,-0.946922,-0.727565,-0.985851,-0.392219,-0.910181,-0.954595,-0.418546,0.094773,-0.004120,-0.189841,0.012660,0.278623,0.136977,-0.954806,-0.670981,0.198733,-0.991944,-0.986664,0.325643,-0.954735,-0.158951,1.743454,-0.071472,-0.119850,-0.984833,-0.123105,-0.895195,0.150695,-0.891392,-0.893735,-0.918103,-0.979828,-0.549497,-0.987155,-0.031107,-0.232817,-0.968567,-0.447023,-0.831282,0.322407,-0.063429,0.106547,-0.876699,0.043285,0.000808,-0.407355
