inference_index,sim_time,policy_id,cmd_x,cmd_y,cmd_yaw
42,11.540000,3,1.000000,-0.166326,-0.000000
43,11.560000,3,1.000000,-0.206305,-0.000000
44,11.580000,3,1.000000,-0.256630,-0.000000
45,11.600000,3,1.000000,-0.309885,-0.000000
46,11.620000,3,0.990020,-0.359539,-0.000000
47,11.640000,3,0.963713,-0.424635,-0.000000
48,11.660000,3,0.943693,-0.467238,-0.000000
49,11.680000,3,0.920042,-0.512070,-0.000000
50,11.700000,3,0.916105,-0.519608,-0.000000
51,11.720000,3,0.915189,-0.520829,-0.000000
52,11.740000,3,0.914792,-0.521470,-0.000000
53,11.760000,3,0.914792,-0.521531,-0.000000
54,11.780000,3,0.914640,-0.521805,-0.000000
55,11.800000,3,0.914640,-0.521867,-0.000000
56,11.820000,3,0.914640,-0.521867,-0.000000
57,11.840000,3,0.914640,-0.521867,-0.000000
58,11.860000,3,0.914274,-0.522477,-0.000000
59,11.880000,3,0.913907,-0.522965,-0.000000
60,11.900000,3,0.913907,-0.523026,-0.000000
61,11.920000,3,0.913846,-0.523148,-0.000000
62,11.940000,3,0.913846,-0.523148,-0.000000
63,11.960000,3,0.913846,-0.523148,-0.000000
64,11.980000,3,0.913846,-0.522996,-0.000000
65,12.000000,3,0.913846,-0.522996,-0.000000
66,12.020000,3,0.913846,-0.522996,-0.000000
67,12.040000,3,0.913846,-0.522996,-0.000000
68,12.060000,3,0.913846,-0.522996,-0.000000
69,12.080000,3,0.913846,-0.522996,-0.000000
70,12.100000,3,0.913846,-0.522996,-0.000000
71,12.120000,3,0.913846,-0.522996,-0.000000
72,12.140000,3,0.913846,-0.522996,-0.000000
73,12.160000,3,0.913846,-0.522996,-0.000000
74,12.180000,3,0.913846,-0.522996,-0.000000
75,12.200000,3,0.913846,-0.522996,-0.000000
76,12.220000,3,0.806269,-0.473678,-0.000000
77,12.240000,3,0.105625,-0.064241,-0.000000
78,12.260000,3,-0.000000,-0.000000,-0.000000
79,12.280000,3,-0.000000,-0.000000,-0.000000
80,12.300000,3,-0.000000,-0.000000,-0.000000
81,12.320000,3,-0.000000,-0.000000,-0.000000
82,12.340000,3,-0.000000,-0.000000,-0.000000
83,12.360000,3,-0.000000,-0.000000,-0.000000
84,12.380000,3,-0.000000,-0.000000,-0.000000
85,12.400000,3,-0.000000,-0.000000,-0.000000
86,12.420000,3,-0.111240,-0.036897,-0.000000
87,12.440000,3,-0.535752,-0.314920,-0.000000
88,12.460000,3,-0.863186,-0.569872,-0.000000
89,12.480000,3,-0.875729,-0.584338,-0.000000
90,12.500000,3,-0.875546,-0.584765,-0.000000
91,12.520000,3,-0.875393,-0.584887,-0.000000
92,12.540000,3,-0.875393,-0.584948,-0.000000
93,12.560000,3,-0.875393,-0.584948,-0.000000
94,12.580000,3,-0.875393,-0.584735,-0.000000
95,12.600000,3,-0.875454,-0.584765,-0.000000
96,12.620000,3,-0.875454,-0.584826,-0.000000
97,12.640000,3,-0.875454,-0.584643,-0.000000
98,12.660000,3,-0.875454,-0.584643,-0.000000
99,12.680000,3,-0.875454,-0.584643,-0.000000
100,12.700000,3,-0.875454,-0.584643,-0.000000
101,12.720000,3,-0.875454,-0.584826,-0.000000
102,12.740000,3,-0.875454,-0.584826,-0.000000
103,12.760000,3,-0.875515,-0.584613,-0.000000
104,12.780000,3,-0.884518,-0.570940,-0.000000
105,12.800000,3,-0.902432,-0.542283,-0.000000
106,12.820000,3,-0.927030,-0.499222,-0.013138
107,12.840000,3,-0.961547,-0.429304,-0.037263
108,12.860000,3,-0.995636,-0.343455,-0.049944
109,12.880000,3,-1.000000,-0.266366,-0.055803
110,12.900000,3,-1.000000,-0.180517,-0.058504
111,12.920000,3,-1.000000,-0.100681,-0.062899
112,12.940000,3,-1.000000,-0.033204,-0.110004
113,12.960000,3,-1.000000,0.043764,-0.164205
114,12.980000,3,-1.000000,0.111576,-0.204077
115,13.000000,3,-1.000000,0.165807,-0.228660
116,13.020000,3,-1.000000,0.224158,-0.241523
117,13.040000,3,-1.000000,0.276864,-0.246513
118,13.060000,3,-0.998291,0.335795,-0.250450
119,13.080000,3,-0.974456,0.399304,-0.284097
120,13.100000,3,-0.956847,0.439619,-0.328043
121,13.120000,3,-0.948057,0.458205,-0.355968
122,13.140000,3,-0.937132,0.480056,-0.390118
123,13.160000,3,-0.921232,0.509812,-0.403485
124,13.180000,3,-0.905209,0.537675,-0.406735
125,13.200000,3,-0.889523,0.563158,-0.450087
126,13.220000,3,-0.885006,0.570605,-0.499069
127,13.240000,3,-0.881680,0.575762,-0.558946
128,13.260000,3,-0.880306,0.577868,-0.582293
129,13.280000,3,-0.879757,0.578387,-0.592593
130,13.300000,3,-0.879818,0.578112,-0.595614
131,13.320000,3,-0.879879,0.578021,-0.596988
132,13.340000,3,-0.879452,0.578845,-0.486389
133,13.360000,3,-0.879269,0.579119,-0.032731
134,13.380000,3,-0.879330,0.578814,-0.000000
135,13.400000,3,-0.879604,0.578387,-0.000000
136,13.420000,3,-0.877590,0.582263,-0.000000
137,13.440000,3,-0.874416,0.586627,-0.000000
138,13.460000,3,-0.873318,0.588000,-0.000000
139,13.480000,3,-0.873226,0.588122,-0.000000
140,13.500000,3,-0.872921,0.588549,-0.000000
141,13.520000,3,-0.871029,0.591327,-0.000000
142,13.540000,3,-0.874264,0.586535,-0.000000
143,13.560000,3,-0.816065,0.506119,-0.000000
144,13.580000,3,-0.782281,0.453902,-0.000000
145,13.600000,3,-0.775811,0.439894,-0.000000
146,13.620000,3,-0.775842,0.439131,-0.000000
147,13.640000,3,-0.785974,0.471358,-0.000000
148,13.660000,3,-0.800287,0.530900,-0.000000
149,13.680000,3,-0.809168,0.571764,-0.000000
150,13.700000,3,-0.801141,0.597339,-0.000000
151,13.720000,3,-0.717704,0.597766,-0.000000
152,13.740000,3,-0.560564,0.566088,-0.000000
153,13.760000,3,-0.325236,0.424055,-0.000000
154,13.780000,3,-0.069674,0.148869,-0.000000
155,13.800000,3,-0.000000,-0.000000,-0.000000
156,13.820000,3,-0.000000,-0.000000,-0.000000
157,13.840000,3,0.027772,-0.000000,-0.000000
158,13.860000,3,0.142491,-0.004608,-0.000000
159,13.880000,3,0.318369,-0.113712,-0.000000
160,13.900000,3,0.397320,-0.246315,-0.000000
161,13.920000,3,0.458388,-0.443098,-0.000000
162,13.940000,3,0.483749,-0.672719,-0.000000
163,13.960000,3,0.439772,-0.925596,-0.000000
164,13.980000,3,0.379742,-0.982360,-0.000000
165,14.000000,3,0.352245,-0.992615,-0.000000
166,14.020000,3,0.316507,-1.000000,-0.000000
167,14.040000,3,0.310984,-1.000000,-0.000000
168,14.060000,3,0.308451,-1.000000,-0.000000
169,14.080000,3,0.307138,-1.000000,-0.000000
170,14.100000,3,0.307138,-1.000000,-0.000000
171,14.120000,3,0.306650,-1.000000,-0.000000
172,14.140000,3,0.306711,-1.000000,-0.000000
173,14.160000,3,0.306711,-1.000000,-0.000000
174,14.180000,3,0.306711,-1.000000,-0.000000
175,14.200000,3,0.306711,-1.000000,-0.000000
176,14.220000,3,0.306497,-1.000000,-0.000000
177,14.240000,3,0.306497,-1.000000,-0.000000
178,14.260000,3,0.305795,-1.000000,-0.000000
179,14.280000,3,0.305795,-1.000000,-0.000000
180,14.300000,3,0.300272,-1.000000,-0.000000
181,14.320000,3,0.294931,-1.000000,-0.000000
182,14.340000,3,0.288736,-1.000000,-0.000000
183,14.360000,3,0.287851,-1.000000,-0.000000
184,14.380000,3,0.286721,-1.000000,-0.000000
185,14.400000,3,0.280404,-1.000000,-0.000000
186,14.420000,3,0.271340,-1.000000,-0.000000
187,14.440000,3,0.265633,-1.000000,-0.000000
188,14.460000,3,0.264260,-1.000000,-0.000000
189,14.480000,3,0.263741,-1.000000,-0.000000
190,14.500000,3,0.263588,-1.000000,-0.000000
191,14.520000,3,0.263588,-1.000000,-0.000000
192,14.540000,3,0.263588,-1.000000,-0.000000
193,14.560000,3,0.279244,-1.000000,-0.000000
194,14.580000,3,0.297220,-1.000000,-0.000000
195,14.600000,3,0.305216,-1.000000,-0.000000
196,14.620000,3,0.310007,-1.000000,-0.000000
197,14.640000,3,0.325449,-0.999634,-0.000000
198,14.660000,3,0.328806,-0.906552,-0.000000
199,14.680000,3,0.087344,-0.216407,-0.000000
200,14.700000,3,-0.000000,-0.000000,-0.000000
201,14.720000,3,-0.000000,-0.000000,-0.000000
202,14.740000,3,-0.000000,-0.000000,-0.000000
203,14.760000,3,-0.000000,-0.000000,-0.000000
204,14.780000,3,-0.000000,-0.000000,-0.000000
205,14.800000,3,-0.000000,-0.000000,-0.000000
206,14.820000,3,0.053896,0.000855,-0.000000
207,14.840000,3,0.371227,0.111637,-0.000000
208,14.860000,3,0.795526,0.364910,-0.000000
209,14.880000,3,0.938810,0.460402,-0.000000
210,14.900000,3,0.947142,0.460005,-0.000000
211,14.920000,3,0.947600,0.459120,-0.000000
212,14.940000,3,0.948241,0.457717,-0.000000
213,14.960000,3,0.948241,0.458144,-0.000000
214,14.980000,3,0.943388,0.467910,-0.000000
215,15.000000,3,0.925779,0.501724,-0.000000
216,15.020000,3,0.901212,0.544450,-0.000000
217,15.040000,3,0.872616,0.589099,-0.000000
218,15.060000,3,0.845668,0.627094,-0.000000
219,15.080000,3,0.815180,0.666219,-0.000000
220,15.100000,3,0.758446,0.730094,-0.000000
221,15.120000,3,0.704031,0.782708,-0.000000
222,15.140000,3,0.652760,0.826014,-0.000000
223,15.160000,3,0.602313,0.863552,-0.000000
224,15.180000,3,0.543840,0.901578,-0.000000
225,15.200000,3,0.481491,0.936491,-0.000000
226,15.220000,3,0.409314,0.970336,0.022477
227,15.240000,3,0.291574,0.996551,0.221885
228,15.260000,3,0.062227,0.971221,0.505936
229,15.280000,3,-0.184881,0.841121,0.863094
230,15.300000,3,-0.345286,0.720573,1.188345
231,15.320000,3,-0.392346,0.526292,1.389950
232,15.340000,3,-0.249580,0.211554,1.500000
233,15.360000,3,-0.000000,-0.000000,1.500000
234,15.380000,3,-0.000000,-0.000000,1.500000
235,15.400000,3,-0.000000,-0.000000,1.500000
236,15.420000,3,-0.000000,-0.000000,1.500000
237,15.440000,3,-0.000000,-0.000000,1.500000
238,15.460000,3,-0.000000,-0.000000,1.500000
239,15.480000,3,-0.000000,-0.000000,1.500000
240,15.500000,3,-0.000000,-0.000000,1.500000
241,15.520000,3,-0.000000,-0.000000,1.500000
242,15.540000,3,-0.000000,-0.000000,1.500000
243,15.560000,3,-0.000000,-0.000000,1.500000
244,15.580000,3,-0.000000,-0.000000,1.500000
245,15.600000,3,-0.000000,-0.000000,1.500000
246,15.620000,3,-0.000000,-0.000000,1.500000
247,15.640000,3,-0.000000,-0.000000,1.500000
248,15.660000,3,-0.000000,-0.000000,1.500000
249,15.680000,3,-0.000000,-0.000000,1.500000
250,15.700000,3,-0.000000,-0.000000,1.500000
251,15.720000,3,-0.000000,-0.000000,1.500000
252,15.740000,3,-0.000000,-0.000000,1.500000
253,15.760000,3,-0.000000,-0.000000,1.500000
254,15.780000,3,-0.000000,-0.000000,1.500000
255,15.800000,3,-0.000000,-0.000000,1.500000
256,15.820000,3,-0.000000,-0.000000,1.500000
257,15.840000,3,-0.000000,-0.000000,1.500000
258,15.860000,3,-0.000000,-0.000000,1.500000
259,15.880000,3,-0.000000,-0.000000,1.500000
260,15.900000,3,-0.000000,-0.000000,1.500000
261,15.920000,3,-0.000000,-0.000000,1.500000
262,15.940000,3,-0.000000,-0.000000,1.500000
263,15.960000,3,-0.000000,-0.000000,1.499771
264,15.980000,3,-0.000000,-0.000000,1.498718
265,16.000000,3,-0.000000,-0.000000,1.498535
266,16.020000,3,-0.000000,-0.000000,1.498535
267,16.040000,3,-0.000000,-0.000000,1.498260
268,16.060000,3,-0.000000,-0.000000,1.498260
269,16.080000,3,-0.000000,-0.000000,1.498260
270,16.100000,3,-0.000000,-0.000000,1.498260
271,16.120000,3,-0.000000,-0.000000,1.498260
272,16.140000,3,-0.000000,-0.000000,1.498260
273,16.160000,3,-0.000000,-0.000000,1.498260
274,16.180000,3,-0.000000,-0.000000,1.498260
275,16.200000,3,-0.000000,-0.000000,1.498260
276,16.220000,3,-0.000000,-0.000000,1.498260
277,16.240000,3,-0.000000,-0.000000,1.495193
278,16.260000,3,-0.000000,-0.000000,1.494140
279,16.280000,3,-0.000000,-0.000000,1.493912
280,16.300000,3,-0.000000,-0.000000,1.493637
281,16.320000,3,-0.000000,-0.000000,1.493637
282,16.340000,3,-0.000000,-0.000000,1.492996
283,16.360000,3,-0.000000,-0.000000,1.492996
284,16.380000,3,-0.000000,-0.000000,1.492996
285,16.400000,3,-0.000000,-0.000000,1.492996
286,16.420000,3,-0.000000,-0.000000,1.492996
287,16.440000,3,-0.000000,-0.000000,1.492996
288,16.460000,3,-0.000000,-0.000000,1.492996
289,16.480000,3,-0.000000,-0.000000,1.492904
290,16.500000,3,-0.000000,-0.000000,1.492904
291,16.520000,3,-0.000000,-0.000000,1.492904
292,16.540000,3,-0.000000,-0.000000,1.492904
293,16.560000,3,-0.000000,-0.000000,1.492904
294,16.580000,3,-0.000000,-0.000000,1.492904
295,16.600000,3,-0.000000,-0.000000,1.492904
296,16.620000,3,-0.000000,-0.000000,1.492904
297,16.640000,3,-0.000000,-0.000000,1.492676
298,16.660000,3,-0.000000,-0.000000,1.492584
299,16.680000,3,-0.000000,-0.000000,1.492584
300,16.700000,3,-0.000000,-0.000000,1.492584
301,16.720000,3,-0.000000,-0.000000,1.492767
302,16.740000,3,-0.000000,-0.000000,1.492767
303,16.760000,3,-0.000000,-0.000000,1.492767
304,16.780000,3,-0.000000,-0.000000,1.492767
305,16.800000,3,-0.000000,-0.000000,1.492767
306,16.820000,3,-0.000000,-0.000000,1.492767
307,16.840000,3,-0.000000,-0.000000,1.492767
308,16.860000,3,-0.000000,-0.000000,1.492767
309,16.880000,3,-0.000000,-0.000000,1.492767
310,16.900000,3,-0.000000,-0.000000,1.492767
311,16.920000,3,-0.000000,-0.000000,1.492767
312,16.940000,3,-0.000000,-0.000000,1.492767
313,16.960000,3,-0.000000,-0.000000,1.492767
314,16.980000,3,-0.000000,-0.000000,1.492767
315,17.000000,3,-0.000000,-0.000000,1.492767
316,17.020000,3,-0.000000,-0.000000,1.492767
317,17.040000,3,-0.000000,-0.000000,1.492767
318,17.060000,3,-0.000000,-0.000000,1.492767
319,17.080000,3,-0.000000,-0.000000,1.492767
320,17.100000,3,-0.000000,-0.000000,1.492767
321,17.120000,3,-0.000000,-0.000000,1.492767
322,17.140000,3,-0.000000,-0.000000,1.492767
323,17.160000,3,-0.000000,-0.000000,1.492767
324,17.180000,3,-0.000000,-0.000000,1.492767
325,17.200000,3,-0.000000,-0.000000,1.492767
326,17.220000,3,-0.000000,-0.000000,1.492767
327,17.240000,3,-0.000000,-0.000000,1.492767
328,17.260000,3,-0.000000,-0.000000,1.492767
329,17.280000,3,-0.000000,-0.000000,1.492767
330,17.300000,3,-0.000000,-0.000000,1.492767
331,17.320000,3,-0.000000,-0.000000,1.492767
332,17.340000,3,-0.000000,-0.000000,1.492767
333,17.360000,3,-0.000000,-0.000000,1.492767
334,17.380000,3,-0.000000,-0.000000,1.492767
335,17.400000,3,-0.000000,-0.000000,1.492767
336,17.420000,3,-0.000000,-0.000000,1.492767
337,17.440000,3,-0.000000,-0.000000,1.492767
338,17.460000,3,-0.000000,-0.000000,1.492767
339,17.480000,3,-0.000000,-0.000000,1.492767
340,17.500000,3,-0.000000,-0.000000,1.492767
341,17.520000,3,-0.000000,-0.000000,1.492767
342,17.540000,3,-0.000000,-0.000000,1.492767
343,17.560000,3,-0.000000,-0.000000,1.492767
344,17.580000,3,-0.000000,-0.000000,1.492767
345,17.600000,3,-0.000000,-0.000000,1.492767
346,17.620000,3,-0.000000,-0.000000,1.492767
347,17.640000,3,-0.000000,-0.000000,1.492767
348,17.660000,3,-0.000000,-0.000000,1.492676
349,17.680000,3,-0.000000,-0.000000,1.492676
350,17.700000,3,-0.000000,-0.000000,1.492950
351,17.720000,3,-0.000000,-0.000000,1.493225
352,17.740000,3,-0.000000,-0.000000,1.493591
353,17.760000,3,-0.000000,-0.000000,1.493866
354,17.780000,3,-0.000000,-0.000000,1.494140
355,17.800000,3,-0.000000,-0.000000,1.494369
356,17.820000,3,-0.000000,-0.000000,1.496109
357,17.840000,3,-0.000000,-0.000000,1.500000
358,17.860000,3,-0.000000,-0.000000,1.500000
359,17.880000,3,-0.000000,-0.000000,1.500000
360,17.900000,3,-0.000000,-0.000000,1.500000
361,17.920000,3,-0.000000,-0.000000,1.500000
362,17.940000,3,-0.000000,-0.000000,1.500000
363,17.960000,3,-0.000000,-0.000000,1.500000
364,17.980000,3,-0.000000,-0.000000,1.500000
365,18.000000,3,-0.000000,-0.000000,1.500000
366,18.020000,3,-0.000000,-0.000000,1.500000
367,18.040000,3,-0.000000,-0.000000,1.500000
368,18.060000,3,-0.000000,-0.000000,1.500000
369,18.080000,3,-0.000000,-0.000000,1.500000
370,18.100000,3,-0.000000,-0.000000,1.500000
371,18.120000,3,-0.000000,-0.000000,1.500000
372,18.140000,3,-0.000000,-0.000000,1.500000
373,18.160000,3,-0.000000,-0.000000,1.500000
374,18.180000,3,-0.000000,-0.000000,1.500000
375,18.200000,3,-0.000000,-0.000000,1.500000
376,18.220000,3,-0.000000,-0.000000,1.500000
377,18.240000,3,-0.000000,-0.000000,1.500000
378,18.260000,3,-0.000000,-0.000000,1.500000
379,18.280000,3,-0.000000,-0.000000,1.500000
380,18.300000,3,-0.000000,-0.000000,1.500000
381,18.320000,3,-0.000000,-0.000000,1.500000
382,18.340000,3,-0.000000,-0.000000,1.500000
383,18.360000,3,-0.000000,-0.000000,1.500000
384,18.380000,3,-0.000000,-0.000000,1.500000
385,18.400000,3,-0.000000,-0.000000,1.500000
386,18.420000,3,-0.000000,-0.000000,1.500000
387,18.440000,3,-0.000000,-0.000000,1.500000
388,18.460000,3,-0.000000,-0.000000,1.500000
389,18.480000,3,-0.000000,-0.000000,1.500000
390,18.500000,3,-0.000000,-0.000000,1.500000
391,18.520000,3,-0.000000,-0.000000,1.500000
392,18.540000,3,-0.000000,-0.000000,1.500000
393,18.560000,3,-0.000000,-0.000000,1.500000
394,18.580000,3,-0.000000,-0.000000,1.500000
395,18.600000,3,-0.000000,-0.000000,1.500000
396,18.620000,3,-0.000000,-0.000000,1.500000
397,18.640000,3,-0.000000,-0.000000,1.500000
398,18.660000,3,-0.000000,-0.000000,1.500000
399,18.680000,3,-0.000000,-0.000000,1.500000
400,18.700000,3,-0.000000,-0.000000,1.500000
401,18.720000,3,-0.000000,-0.000000,1.500000
402,18.740000,3,-0.000000,-0.000000,1.500000
403,18.760000,3,-0.000000,-0.000000,1.500000
404,18.780000,3,-0.000000,-0.000000,1.500000
405,18.800000,3,-0.000000,-0.000000,1.500000
406,18.820000,3,-0.000000,-0.000000,1.500000
407,18.840000,3,-0.000000,-0.000000,1.500000
408,18.860000,3,-0.000000,-0.000000,1.500000
409,18.880000,3,-0.000000,-0.000000,1.500000
410,18.900000,3,-0.000000,-0.000000,1.500000
411,18.920000,3,-0.000000,-0.000000,1.500000
412,18.940000,3,-0.000000,-0.000000,1.500000
413,18.960000,3,-0.000000,-0.000000,1.500000
414,18.980000,3,-0.000000,-0.000000,1.500000
415,19.000000,3,-0.000000,-0.000000,1.500000
416,19.020000,3,-0.000000,-0.000000,1.500000
417,19.040000,3,-0.000000,-0.000000,1.500000
418,19.060000,3,-0.000000,-0.000000,1.500000
419,19.080000,3,-0.000000,-0.000000,1.500000
420,19.100000,3,-0.000000,-0.000000,1.500000
421,19.120000,3,-0.000000,-0.000000,1.500000
422,19.140000,3,-0.000000,-0.000000,1.500000
423,19.160000,3,-0.000000,-0.000000,1.500000
424,19.180000,3,-0.000000,-0.000000,1.500000
425,19.200000,3,-0.000000,-0.000000,1.500000
426,19.220000,3,-0.000000,-0.000000,1.500000
427,19.240000,3,-0.000000,-0.000000,1.500000
428,19.260000,3,-0.000000,-0.000000,1.500000
429,19.280000,3,-0.000000,-0.000000,1.500000
430,19.300000,3,-0.000000,-0.000000,1.500000
431,19.320000,3,-0.000000,-0.000000,1.500000
432,19.340000,3,-0.000000,-0.000000,1.500000
433,19.360000,3,-0.000000,-0.000000,1.500000
434,19.380000,3,-0.000000,-0.000000,1.500000
435,19.400000,3,-0.000000,-0.000000,1.500000
436,19.420000,3,-0.000000,-0.000000,1.500000
437,19.440000,3,-0.000000,-0.000000,1.500000
438,19.460000,3,-0.000000,-0.000000,1.500000
439,19.480000,3,-0.000000,-0.000000,1.500000
440,19.500000,3,-0.000000,-0.000000,1.500000
441,19.520000,3,-0.000000,-0.000000,1.500000
442,19.540000,3,-0.000000,-0.000000,1.500000
443,19.560000,3,-0.000000,-0.000000,1.500000
444,19.580000,3,-0.000000,-0.000000,1.500000
445,19.600000,3,-0.000000,-0.000000,1.500000
446,19.620000,3,-0.000000,-0.000000,1.500000
447,19.640000,3,-0.000000,-0.000000,1.500000
448,19.660000,3,-0.000000,-0.000000,1.500000
449,19.680000,3,-0.000000,-0.000000,1.500000
450,19.700000,3,-0.000000,-0.000000,1.500000
451,19.720000,3,-0.000000,-0.000000,1.500000
452,19.740000,3,-0.000000,-0.000000,1.500000
453,19.760000,3,-0.000000,-0.000000,1.500000
454,19.780000,3,-0.000000,-0.000000,1.500000
455,19.800000,3,-0.000000,-0.000000,1.500000
456,19.820000,3,-0.000000,-0.000000,1.500000
457,19.840000,3,-0.000000,-0.000000,1.500000
458,19.860000,3,-0.000000,-0.000000,1.500000
459,19.880000,3,-0.000000,-0.000000,1.500000
460,19.900000,3,-0.000000,-0.000000,1.500000
461,19.920000,3,-0.000000,-0.000000,1.500000
462,19.940000,3,-0.000000,-0.000000,1.500000
463,19.960000,3,-0.000000,-0.000000,1.500000
464,19.980000,3,-0.000000,-0.000000,1.500000
465,20.000000,3,-0.000000,-0.000000,1.500000
466,20.020000,3,-0.000000,-0.000000,1.500000
467,20.040000,3,-0.000000,-0.000000,1.500000
468,20.060000,3,-0.000000,-0.000000,1.500000
469,20.080000,3,-0.000000,-0.000000,1.500000
470,20.100000,3,-0.000000,-0.000000,1.500000
471,20.120000,3,-0.000000,-0.000000,1.500000
472,20.140000,3,-0.000000,-0.000000,1.500000
473,20.160000,3,-0.000000,-0.000000,1.500000
474,20.180000,3,-0.000000,-0.000000,1.500000
475,20.200000,3,-0.000000,-0.000000,1.500000
476,20.220000,3,-0.000000,-0.000000,0.694906
477,20.240000,3,-0.000000,-0.000000,-0.000000
478,20.260000,3,-0.000000,-0.000000,-0.000000
479,20.280000,3,-0.000000,-0.000000,-0.000000
480,20.300000,3,-0.000000,-0.000000,-0.000000
481,20.320000,3,-0.000000,-0.000000,-0.000000
482,20.340000,3,-0.000000,-0.000000,-0.000000
483,20.360000,3,-0.029695,0.030519,-0.000000
484,20.380000,3,-0.139592,0.284524,-0.000000
485,20.400000,3,-0.166295,0.398877,-0.000000
486,20.420000,3,-0.193335,0.631977,-0.000000
487,20.440000,3,-0.206824,0.946074,-0.000000
488,20.460000,3,-0.226264,1.000000,-0.000000
489,20.480000,3,-0.253975,1.000000,-0.000000
490,20.500000,3,-0.263527,1.000000,-0.000000
491,20.520000,3,-0.268838,1.000000,-0.000000
492,20.540000,3,-0.269906,1.000000,-0.000000
493,20.560000,3,-0.270486,1.000000,-0.000000
494,20.580000,3,-0.270486,1.000000,-0.000000
495,20.600000,3,-0.270638,1.000000,-0.000000
496,20.620000,3,-0.270638,1.000000,-0.000000
497,20.640000,3,-0.279000,1.000000,-0.000000
498,20.660000,3,-0.323435,1.000000,-0.000000
499,20.680000,3,-0.364269,0.988220,-0.000000
500,20.700000,3,-0.442824,0.955412,-0.000000
501,20.720000,3,-0.520218,0.915403,-0.000000
502,20.740000,3,-0.611652,0.856868,-0.000000
503,20.760000,3,-0.707846,0.779199,-0.000000
504,20.780000,3,-0.761711,0.726554,-0.000000
505,20.800000,3,-0.782800,0.703848,-0.000000
506,20.820000,3,-0.785852,0.700461,-0.000000
507,20.840000,3,-0.786615,0.699576,-0.000000
508,20.860000,3,-0.788446,0.697501,-0.000000
509,20.880000,3,-0.801233,0.682791,-0.000000
510,20.900000,3,-0.871334,0.590899,-0.000000
511,20.920000,3,-0.918607,0.514512,-0.000000
512,20.940000,3,-0.969756,0.410627,-0.000000
513,20.960000,3,-0.998596,0.334880,-0.000000
514,20.980000,3,-1.000000,0.250496,-0.000000
515,21.000000,3,-1.000000,0.140355,-0.000000
516,21.020000,3,-1.000000,-0.000000,-0.000000
517,21.040000,3,-1.000000,-0.106143,-0.000000
518,21.060000,3,-1.000000,-0.161229,-0.000000
519,21.080000,3,-1.000000,-0.213752,-0.000000
520,21.100000,3,-1.000000,-0.256478,-0.000000
521,21.120000,3,-1.000000,-0.299905,-0.000000
522,21.140000,3,-1.000000,-0.320017,-0.000000
523,21.160000,3,-0.990875,-0.356914,-0.000000
524,21.180000,3,-0.976135,-0.395184,-0.000000
525,21.200000,3,-0.963622,-0.424635,-0.000000
526,21.220000,3,-0.952940,-0.447920,-0.000000
527,21.240000,3,-0.945982,-0.462478,-0.000000
528,21.260000,3,-0.942259,-0.470656,-0.000000
529,21.280000,3,-0.938841,-0.477248,-0.000000
530,21.300000,3,-0.935484,-0.483261,-0.000000
531,21.320000,3,-0.928526,-0.496414,-0.000000
532,21.340000,3,-0.916929,-0.517441,-0.000000
533,21.360000,3,-0.901578,-0.543657,-0.000000
