inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015
643,23.560000,0.757654,0.386447,-0.950938,-6.181491,0.057176,1.652365,-1.168339,0.021154,2.507513,6.503948,0.104634,-1.396976,-0.528861,0.633206,-0.090629,2.004931
644,23.580000,0.565830,0.423566,-0.733904,-4.662155,0.201525,1.606508,-0.983500,-0.240060,2.735940,6.042819,0.197966,-0.984013,-0.487885,1.991037,0.620777,1.824586
645,23.600000,0.701090,0.292052,0.199819,-3.267386,0.108909,1.589556,-0.350381,-0.671892,2.422529,3.704256,0.097546,-0.465047,0.095740,2.658724,1.585260,1.613082
646,23.620000,-0.347046,0.574071,2.403861,-1.158635,0.044760,0.553649,0.410545,-0.870299,1.961014,0.424088,-0.248191,-0.128455,0.450237,2.484762,1.719602,1.136284
647,23.640000,-0.646881,-0.221673,2.781419,2.157413,-0.501972,-0.563054,1.658609,-0.332015,-0.005718,-4.910702,-0.595181,0.835305,0.039970,1.600780,2.557324,0.328242
648,23.660000,-1.512317,-0.310296,2.977615,3.871964,-0.653794,-1.316069,2.016888,0.365146,-0.069009,-8.017878,-0.788892,1.343290,0.504202,1.113576,1.889232,-0.139034
649,23.680000,-2.478247,-0.747478,3.274993,5.608883,-0.572216,-1.825828,1.577867,0.810445,-0.605103,-8.873189,-0.943428,1.264716,1.559865,-0.378396,1.413982,-1.199330
650,23.700000,-1.983740,-0.671367,3.822224,6.245609,0.054149,-1.246149,1.390114,0.743873,-1.182597,-7.996137,-0.601825,0.950464,1.300130,-1.970695,1.208796,-0.685194
651,23.720000,-0.797372,-1.238093,3.559499,4.621719,0.088612,-0.546301,1.573825,0.805523,-1.022110,-5.971393,-0.373092,0.482057,0.078495,-3.121285,1.038673,0.651641
652,23.740000,1.091853,-1.594999,2.515765,1.852312,0.435794,0.097852,1.605077,1.108269,-0.471196,-3.942229,-0.776333,-0.078405,-0.480519,-3.353617,0.859474,2.033263
653,23.760000,4.389850,-0.893066,-0.498371,-2.615278,0.261403,1.158996,1.581314,0.888861,0.862365,-1.388653,-0.768169,-0.359495,-0.016277,-2.502824,0.646644,2.593026
654,23.780000,5.216835,-0.321850,-0.842748,-4.560720,0.338955,1.330377,-0.225693,0.619533,2.179134,0.377834,-0.530084,-0.475157,0.414295,-0.865004,-0.075734,2.687231
655,23.800000,3.843095,0.052477,-0.826932,-5.288031,0.424073,1.464119,-1.241180,0.597038,2.754076,2.542772,-0.065580,-0.395378,0.426500,0.439379,-0.536424,3.227087
656,23.820000,1.858941,0.332037,-1.023716,-6.376363,0.268025,1.629070,-1.442458,0.455370,3.264741,5.358452,0.630783,-0.959247,-0.399113,0.836493,-1.095682,2.849205
657,23.840000,0.965231,0.364083,-1.190227,-5.986838,0.350646,1.900992,-1.178034,0.008347,3.301885,6.651803,0.530569,-1.406206,-0.909293,1.248374,-0.366632,2.271202
658,23.860000,0.385982,0.436072,-0.833845,-4.336681,0.509979,1.820411,-0.664031,-0.435142,3.358391,5.831263,0.243755,-1.147126,-0.546791,2.337907,0.664851,2.009647
659,23.880000,0.355471,0.442626,-0.111077,-3.113101,0.339618,1.775645,0.314315,-0.780781,3.142697,3.047742,0.134274,-0.523168,0.611812,2.805411,1.659448,1.749999
660,23.900000,0.140436,0.427756,0.650301,-1.144507,0.052021,0.947483,1.433500,-0.885417,2.049346,-0.445454,-0.178024,0.059430,1.053631,2.597209,1.832373,1.368646
661,23.920000,-0.032691,0.223412,0.998123,1.431275,-0.238742,0.275875,2.904976,-0.096895,0.424871,-5.357763,-0.636634,0.997096,0.833816,2.270113,2.567734,1.025366
662,23.940000,-1.097141,-0.061963,2.108940,3.645743,-0.332820,-1.005053,2.660198,0.601185,-0.112305,-7.988681,-0.953378,1.590657,1.793498,1.442515,2.046022,-0.070930
663,23.960000,-2.131382,0.064692,4.248945,7.055988,0.337648,-1.560141,0.821930,0.906816,-1.112677,-8.466855,-1.173063,1.613888,2.977171,-0.461136,1.244598,-1.750849
664,23.980000,-1.674816,0.776910,3.762764,6.547509,0.593794,-0.892729,0.066022,1.088703,-0.864476,-5.063927,-1.238482,1.117446,3.536560,-2.452920,0.806427,-2.410863
665,24.000000,-0.605533,0.410052,3.943026,4.352132,0.502487,-0.572037,-0.957500,1.031367,-0.274903,-1.910421,-1.246602,0.627332,3.485114,-3.530630,0.445297,-1.396899
666,24.020000,1.647769,-0.171919,2.437367,0.659222,0.230350,0.361885,-0.673754,0.064704,-0.280400,0.402676,-0.877178,0.793955,2.875999,-3.515381,0.308096,-0.652734
667,24.040000,3.565136,0.217831,0.853217,-1.586548,0.010978,0.945626,-0.162124,0.203982,-0.507804,0.898256,-0.853811,1.045858,2.238965,-3.095145,1.414540,-0.394388
668,24.060000,4.230827,-0.176295,-0.342431,-3.026268,-0.112038,1.217848,0.369131,0.313672,-0.542740,0.401240,-0.462337,0.610118,0.916970,-2.607604,2.634261,0.219999
669,24.080000,4.239703,-0.142407,-0.631230,-4.298242,-0.605995,1.571373,0.864500,0.200956,-0.270321,0.635325,-0.475399,0.167928,0.472651,-2.237586,3.065169,0.521937
670,24.100000,3.427967,-0.160592,-0.448027,-4.373324,-0.818220,1.200119,0.981380,-0.070001,-0.374996,1.110921,-0.268768,-0.146644,0.229155,-2.415847,2.794961,0.220009
671,24.120000,1.750024,0.076350,-0.149464,-3.689217,-0.963185,0.807090,1.284662,0.111708,-0.069788,1.552057,-0.292776,-0.618351,0.036326,-2.974718,2.052878,0.083851
672,24.140000,1.714974,-0.199448,-0.030036,-3.005912,-1.161799,1.938753,0.583237,-0.044403,-0.602102,1.649599,-0.291243,-0.560801,0.355422,-2.881532,1.608437,-0.058839
673,24.160000,0.949833,-0.093375,0.628621,-1.492235,-1.089092,1.133372,-0.474647,-0.033828,-0.792356,1.677830,-0.160290,-0.359366,0.789868,-2.124535,1.016350,-0.054177
674,24.180000,0.520505,-0.109340,1.802837,0.299329,-0.871705,0.461502,-2.114574,0.023497,-1.336684,1.492618,-0.381548,0.048257,0.666380,-1.301589,0.419344,-0.439268
675,24.200000,-0.168029,0.639115,2.233065,2.483078,-0.629137,-0.170853,-3.740337,0.215557,-1.309233,1.275312,-0.797087,0.546077,1.494994,0.109375,0.522544,-1.174677
676,24.220000,-0.672055,1.174302,2.130593,4.418915,-0.232438,-1.019634,-4.693912,0.317405,-0.970786,0.265640,-0.645606,1.052202,2.786742,1.233346,1.265376,-1.679041
677,24.240000,0.105365,1.113278,0.805037,3.710581,-0.461696,-0.732923,-3.883817,0.154089,-0.475004,-0.590580,0.309881,1.658593,3.122602,1.859823,2.294869,-0.950743
678,24.260000,0.537623,0.490196,-0.086477,2.567744,-0.207470,0.537986,-2.278411,-0.027629,-0.069532,-1.284389,1.076442,2.350425,3.106653,2.592628,3.009344,0.352825
679,24.280000,0.172487,0.022043,-0.565877,1.981340,0.587366,2.288759,-0.857753,-0.241682,0.459928,-1.643365,1.228449,2.282766,2.738155,4.002195,2.595044,2.040890
680,24.300000,-0.955801,0.296640,-0.664340,1.922120,1.152106,3.145793,0.051263,-0.432746,1.193693,-1.163825,1.143685,2.015637,2.584781,5.275276,1.420527,3.300460
681,24.320000,-1.892168,0.552121,-0.737550,2.119373,1.337222,3.072243,1.150084,-0.649574,1.262170,-0.581667,1.150864,2.047909,2.773364,5.545169,0.612289,3.578953
682,24.340000,-2.272839,0.444053,-0.754387,1.994289,1.423657,2.423415,2.151745,-0.855143,1.075670,-0.364996,1.101750,1.949548,2.999468,5.078277,0.434745,3.623566
683,24.360000,-2.034259,0.164122,-0.655251,1.672552,1.543402,1.695974,2.708261,-0.835499,1.121411,-0.777619,1.152603,1.926277,3.235893,4.472129,0.906283,3.777586
684,24.380000,-2.247415,0.447310,-0.540293,0.521267,1.316134,1.966385,3.855955,-0.156795,1.653745,-1.155996,1.110924,2.273000,3.620558,4.054574,2.912298,4.250351
685,24.400000,-2.448475,0.358533,-0.585431,-0.306980,1.099697,1.944210,4.422492,0.315227,1.675557,-1.055561,1.222049,2.533725,3.746814,3.456161,4.381917,4.282625
686,24.420000,-2.174616,0.137582,-0.636613,-0.320052,1.132543,1.821898,4.366263,0.504547,1.748092,-1.141116,1.231840,2.711945,3.038890,2.068668,3.928155,3.037507
687,24.440000,-0.735622,-0.106782,-0.392166,-0.568812,0.784566,1.339528,3.541954,0.691690,1.628074,-1.662521,0.619397,1.900892,1.345348,-0.237826,2.377662,0.740239
688,24.460000,0.363796,-0.114091,-0.210130,-0.906441,0.209478,1.248398,3.057516,0.757734,1.460829,-1.817475,0.357629,1.282481,0.294811,-1.546134,1.424509,-0.015541
689,24.480000,1.177429,-0.383066,0.089171,-1.072111,-0.128648,1.313135,2.138794,0.552239,1.396091,-1.714266,0.042810,0.594523,-0.377650,-2.096970,0.441872,-0.054258
690,24.500000,1.667871,-0.549179,0.556897,-1.176142,-0.516502,1.298705,1.257182,0.395114,1.209720,-1.393195,-0.173093,-0.031286,-0.855699,-2.152019,-0.311311,0.128850
691,24.520000,1.895638,-0.836613,0.911136,-0.934368,-0.810920,0.918821,0.797455,0.200111,0.513908,-1.382133,-0.160105,-0.148571,-0.876922,-1.790660,-0.540705,0.518691
692,24.540000,2.007609,-1.020249,1.008361,-0.737990,-1.003224,0.709108,0.609985,-0.001912,-0.030440,-1.405407,-0.220222,-0.198513,-0.804104,-1.286700,-0.539595,0.867732
693,24.560000,1.915102,-1.122862,0.716687,-0.787894,-1.027083,0.562347,0.449605,-0.149039,-0.335691,-1.272722,-0.196546,-0.227236,-0.695107,-0.768803,-0.372233,1.043661
694,24.580000,1.844485,-1.290014,0.628010,-0.829515,-0.937347,0.468169,0.361304,-0.219986,-0.383981,-1.145821,-0.076923,-0.186042,-0.648183,-0.407003,-0.336198,1.046529
695,24.600000,1.707991,-1.356398,0.570216,-0.846032,-0.867621,0.503169,0.214787,-0.239599,-0.377899,-0.908307,-0.066067,-0.204552,-0.826889,-0.417953,-0.542402,0.798064
696,24.620000,1.573088,-1.419851,0.511933,-0.897465,-0.904235,0.623044,-0.003345,-0.230946,-0.382419,-0.605208,-0.133799,-0.299167,-1.057709,-0.640826,-0.825490,0.505570
697,24.640000,1.617832,-1.520723,0.456243,-0.919465,-0.959091,0.674757,-0.210409,-0.273809,-0.418399,-0.391863,-0.146635,-0.366486,-1.415429,-0.947574,-1.230060,0.160565
698,24.660000,1.840917,-1.679119,0.447832,-0.948104,-1.055817,0.660191,-0.401486,-0.294674,-0.552483,-0.304875,-0.226049,-0.451668,-1.938323,-1.367628,-1.674683,-0.261988
699,24.680000,2.088937,-2.004719,0.421313,-1.063242,-1.242029,0.483369,-0.577582,-0.222044,-0.755927,-0.199864,-0.395755,-0.611928,-2.624114,-2.038112,-2.220188,-0.840853
700,24.700000,2.296353,-2.366090,0.455835,-1.219678,-1.322807,0.159250,-0.688232,-0.116179,-0.871240,-0.156536,-0.477202,-0.703952,-3.063620,-2.304344,-2.527164,-1.027966
701,24.720000,2.282204,-2.444384,0.288227,-1.324130,-1.194231,-0.129952,-0.829357,0.045673,-0.702783,-0.083734,-0.412549,-0.641840,-2.933230,-1.950746,-2.440347,-0.625328
702,24.740000,2.120728,-2.361508,0.205356,-1.565516,-1.216959,-0.194538,-0.828154,0.093537,-0.506659,0.100029,-0.367951,-0.632662,-2.565136,-1.553413,-2.255724,-0.161996
703,24.760000,2.090741,-2.312957,-0.015529,-1.824903,-1.083099,-0.025609,-0.855438,0.101955,-0.249952,0.293916,-0.279733,-0.580516,-2.146507,-1.282904,-2.253551,0.117403
704,24.780000,2.091541,-2.084181,-0.282728,-2.152342,-0.992965,0.147784,-0.816834,0.037881,0.080372,0.536043,-0.248095,-0.571844,-1.778644,-1.122890,-2.372732,0.206161
705,24.800000,1.949605,-1.869653,-0.348925,-2.690006,-1.136253,0.525021,-0.613504,-0.183594,0.117123,0.868847,-0.228679,-0.661589,-1.668577,-1.236290,-2.320887,0.137201
706,24.820000,1.790383,-1.693841,-0.508703,-3.115896,-1.223002,0.662709,-0.470414,-0.290524,0.191581,1.210625,-0.197323,-0.693887,-1.689064,-1.432192,-2.410046,-0.095604
707,24.840000,1.607374,-1.505236,-0.513033,-3.320369,-1.241268,0.651857,-0.395308,-0.374064,0.231857,1.417831,-0.176946,-0.690112,-1.789759,-1.549591,-2.454509,-0.375457
708,24.860000,1.361762,-1.389848,-0.294509,-3.420073,-1.308164,0.570271,-0.271694,-0.387679,0.209420,1.426192,-0.255473,-0.781039,-1.876649,-1.729412,-2.425658,-0.703755
709,24.880000,1.207872,-1.372691,-0.057241,-3.258506,-1.321979,0.502237,-0.103512,-0.402715,0.113309,1.099323,-0.250213,-0.691960,-1.998294,-1.932236,-2.436804,-1.027593
710,24.900000,0.994715,-1.383435,0.342999,-2.760691,-1.306005,0.318956,0.061669,-0.405742,-0.051609,0.371034,-0.304326,-0.602005,-2.277510,-2.105347,-2.510821,-1.415675
711,24.920000,0.642105,-1.294341,0.840525,-1.892094,-1.284237,0.393376,0.389796,-0.370493,-0.290964,-0.727911,-0.313281,-0.331018,-2.870175,-2.329989,-2.553612,-1.863484
712,24.940000,0.294747,-1.607209,0.995165,-0.570666,-1.269099,0.282700,0.634771,-0.238768,-0.573780,-2.234100,-0.285925,-0.048735,-3.555670,-2.510916,-2.589925,-2.359168
713,24.960000,-0.001721,-1.503509,1.069263,0.757004,-1.276605,0.183077,0.949402,-0.017062,-0.637307,-3.640734,-0.324897,0.105399,-4.053900,-2.571404,-2.405802,-2.590075
714,24.980000,-0.166817,-1.936325,1.149674,1.954862,-1.071425,-0.221686,0.805084,0.279552,-0.718875,-4.807377,-0.193794,0.290375,-4.169117,-2.750996,-2.090690,-2.922160
715,25.000000,-0.220126,-1.850201,1.388233,2.596946,-0.649295,-0.424694,0.774389,0.694324,-0.741613,-5.622836,-0.190986,0.441903,-3.584016,-3.001845,-1.983953,-2.873732
716,25.020000,-0.160239,-1.668700,1.460791,2.735738,-0.500363,-0.383030,0.830442,0.981813,-0.690893,-5.387389,-0.229210,0.430457,-2.766705,-3.358823,-1.893449,-2.679742
717,25.040000,0.164760,-1.491955,1.204372,2.415436,-0.079513,-0.281277,0.558430,1.159544,-0.697367,-4.524508,-0.306672,0.418799,-2.251961,-3.826522,-1.737372,-2.575333
718,25.060000,0.796953,-0.883063,0.234723,0.103104,-0.249455,0.290986,0.789158,1.268765,-0.159707,-2.344790,-0.494440,0.227022,-1.851085,-4.222362,-2.054892,-2.197083
719,25.080000,1.421366,-0.204377,-0.727827,-3.022540,-0.255549,0.985323,0.163468,0.816680,0.904625,0.959396,-0.440333,-0.413198,-1.638911,-4.405828,-2.920345,-1.999632
720,25.100000,1.281546,0.046836,-0.743990,-4.567574,-0.255686,1.328898,-0.264812,0.402496,1.396185,3.015920,-0.216593,-0.743098,-1.794962,-3.843337,-3.036044,-1.472632
721,25.120000,0.762181,0.140216,-0.772814,-4.967617,-0.431660,1.227642,-0.080739,0.207441,1.421719,4.334222,0.141105,-0.911386,-2.141541,-3.208834,-2.310720,-1.124411
722,25.140000,0.564365,0.404401,-0.385600,-4.860412,-0.622107,0.743554,0.038328,0.220473,1.844439,4.338058,0.310958,-1.003853,-2.336981,-2.705414,-1.669073,-1.413879
723,25.160000,0.639829,0.328369,0.637664,-4.032413,-0.555948,0.563667,0.361141,0.181849,1.777676,2.951482,0.183856,-0.786428,-2.123321,-2.280227,-1.489884,-1.937317
724,25.180000,-0.049383,0.131703,2.394361,-2.537975,-0.312524,0.081960,0.575655,0.096565,1.243685,0.845388,-0.129053,-0.546213,-1.834498,-2.273921,-1.762704,-2.495446
725,25.200000,-0.891596,0.358287,3.744435,-0.349119,-0.337382,-0.524637,0.893483,0.252568,0.787571,-1.822858,-0.448883,-0.216504,-1.919019,-2.537361,-2.148551,-2.983055
726,25.220000,-1.697927,-0.027752,3.613712,3.102964,-0.541948,-1.162449,0.836074,0.562537,0.070989,-4.865757,-0.709537,0.267824,-2.706376,-3.093683,-1.645556,-3.438622
727,25.240000,-1.560678,-0.493797,2.441496,4.604919,-0.403736,-1.104836,0.791944,0.564501,-0.255340,-6.618891,-0.083217,0.797861,-3.392005,-3.766327,-1.393215,-3.568702
728,25.260000,-1.209987,-0.946735,1.632787,4.992481,-0.164896,-0.901305,1.097938,0.674461,-0.557750,-7.339846,0.450713,0.999773,-3.448793,-3.968837,-1.195330,-3.180688
729,25.280000,-0.430035,-0.984197,1.123766,4.055396,0.070435,-0.456124,1.804426,1.003375,-0.697740,-6.828569,0.479373,0.883727,-3.631585,-4.096370,-0.974169,-2.241962
730,25.300000,0.761749,-0.884300,0.462520,2.071062,0.219478,0.424968,2.324883,1.216832,-0.449720,-5.423637,0.265584,0.667109,-3.655643,-4.070013,-1.236227,-1.280636
731,25.320000,2.615284,-0.798519,-0.545379,-1.362015,0.316603,1.708886,2.238648,1.058307,0.388760,-2.855498,0.205378,0.516747,-3.149059,-3.844217,-2.175527,-0.737143
732,25.340000,3.034964,-0.072217,-0.541759,-3.843976,0.452468,1.770797,0.718937,0.970114,2.387525,-0.425339,0.245221,0.369665,-2.240480,-3.083439,-3.565161,-0.883514
733,25.360000,1.841681,0.330134,-0.760632,-5.010512,0.289924,1.561356,0.022109,0.874218,3.355978,2.535760,0.425028,-0.288489,-1.648602,-2.848699,-3.844142,-0.435936
734,25.380000,0.897121,0.570307,-0.943007,-5.875810,-0.157488,1.409074,0.508071,0.984062,3.517617,4.375033,0.904578,-0.556572,-1.750142,-3.020318,-3.054508,-0.403370
735,25.400000,0.437555,0.608798,-0.880497,-5.929443,-0.277548,1.156381,0.508491,0.506580,3.266236,5.090511,0.676019,-1.082922,-2.323161,-3.022769,-2.040598,-1.187157
736,25.420000,0.329478,0.438313,-0.667205,-4.932689,-0.352695,1.115282,0.354681,0.008636,2.819139,4.678087,0.620543,-1.102856,-2.565208,-2.681023,-1.805758,-1.770035
737,25.440000,0.076905,0.420379,0.653767,-3.775024,-0.496714,0.816382,0.641442,-0.116361,2.609053,2.718354,0.327616,-0.858889,-1.997990,-2.353523,-2.031197,-2.279715
738,25.460000,-0.057239,0.307237,1.832278,-2.185405,-0.508018,0.502960,1.087504,-0.311227,1.590229,-0.084357,-0.039179,-0.409059,-1.738547,-2.518122,-2.417703,-2.682840
739,25.480000,-0.363246,0.115671,1.398553,0.732979,-0.680854,-0.135380,1.943501,-0.020360,0.362020,-3.570669,-0.295247,0.367375,-2.482656,-2.327705,-2.028080,-2.815486
740,25.500000,-0.610370,-0.408847,0.850355,2.635068,-0.674523,-0.259160,2.405962,0.133514,-0.192319,-6.121694,0.183168,1.163808,-3.227433,-2.156604,-1.293442,-2.813024
741,25.520000,-0.709289,-0.931866,1.148457,3.985273,-0.502632,-0.586412,2.317309,0.234840,-0.724287,-7.935233,0.810655,1.589771,-3.355067,-2.055521,-0.934487,-2.626439
742,25.540000,-0.829791,-0.889171,1.895825,5.025282,-0.241201,-0.960950,1.883591,0.692171,-1.180314,-8.357134,0.819381,1.457572,-2.804230,-2.477036,-0.471240,-2.089470
743,25.560000,-0.801341,-0.602527,2.095628,4.422206,-0.081451,-0.724750,2.137971,1.295837,-0.921845,-7.206069,0.542168,1.299914,-1.955818,-3.152749,-0.376189,-1.663453
744,25.580000,-0.404117,-0.847953,2.103010,2.860091,0.209415,-0.364022,1.987181,1.523796,-0.620948,-5.418154,0.408855,1.023781,-1.815355,-4.013793,-0.584676,-1.171008
745,25.600000,1.167222,-0.587311,0.980464,-0.302197,0.321010,0.402404,1.614152,1.436402,0.491673,-2.488162,0.224828,0.765841,-1.603646,-4.693141,-1.695669,-0.898085
746,25.620000,2.380617,0.192411,-0.690405,-3.290983,0.289798,1.211386,0.957321,1.119896,2.058957,0.250508,-0.041112,0.196670,-1.281363,-4.756556,-2.544837,-1.071379
747,25.640000,1.875900,0.298486,-0.770683,-4.141829,0.352530,1.662544,0.221716,0.675191,2.109228,1.664249,0.185732,-0.016963,-1.834856,-3.913762,-3.067805,-0.998962
748,25.660000,0.780193,0.624973,-0.874589,-4.899720,-0.095520,2.134872,0.169967,0.301469,2.534040,4.036394,0.601456,-0.698486,-2.986430,-3.426319,-3.411449,-1.034350
749,25.680000,0.376162,0.391578,-0.908914,-4.902687,-0.451253,1.925300,0.054970,-0.186028,2.084543,5.310619,0.835724,-1.209879,-4.010826,-2.960124,-3.313799,-1.590505
750,25.700000,0.121694,0.389632,-0.472986,-3.638669,-0.492570,1.730818,0.345837,-0.260939,1.788391,4.777354,0.438332,-1.261222,-4.243207,-2.387122,-2.806045,-1.852234
751,25.720000,-0.389154,0.318516,0.720568,-1.633669,-0.624063,1.095506,0.731913,-0.251157,1.076801,2.861146,0.205440,-0.802948,-3.463207,-2.137958,-2.769704,-2.421096
752,25.740000,-0.254618,0.250028,0.812168,-0.612865,-0.720988,0.974717,1.632769,-0.220483,0.376366,0.352351,-0.212228,-0.411025,-2.612834,-2.586969,-2.961720,-3.001665
753,25.760000,0.084153,0.226031,0.460914,0.052529,-0.726366,0.503994,2.332372,0.103096,0.283052,-1.817326,-0.519898,-0.023480,-2.605149,-2.445807,-2.752173,-3.094513
754,25.780000,0.027773,0.046969,0.445724,0.982278,-0.913778,-0.103872,2.776042,0.384214,0.042396,-3.325186,-0.710747,-0.017239,-3.501096,-2.704323,-2.287513,-3.204625
755,25.800000,0.162457,-0.722834,0.488550,2.071718,-0.783518,0.552451,2.841325,0.324171,-0.509638,-4.753545,-0.077161,0.521479,-4.524940,-2.957934,-2.067774,-2.922481
756,25.820000,0.101371,-1.043935,0.830102,2.966886,-0.656611,0.466149,2.198657,0.479224,-0.800582,-5.864897,0.241696,0.665764,-4.635101,-2.835902,-1.843944,-2.340934
757,25.840000,-0.106764,-1.151324,1.518873,3.870587,-0.577755,-0.248867,1.380567,0.754485,-1.110886,-6.469294,0.242761,0.717417,-4.203135,-2.917137,-1.600198,-1.820382
758,25.860000,-0.192644,-1.081469,1.492587,3.864744,-0.571580,-0.582864,1.405740,1.057338,-1.000391,-6.554026,0.341842,0.846492,-3.622711,-3.131520,-1.627932,-1.322879
759,25.880000,0.353733,-1.058655,0.999458,2.753532,-0.294029,-0.339091,1.397712,1.101389,-0.820446,-5.433506,0.425008,0.648387,-3.290158,-3.325892,-1.863543,-0.752181
760,25.900000,1.260503,-0.673471,0.176793,0.918786,0.159755,0.331146,0.971601,1.000346,-0.158538,-3.031335,0.302804,0.385191,-3.099674,-3.287146,-2.924360,-0.412903
761,25.920000,1.276693,0.040442,-0.142375,-1.030261,0.599243,1.339761,0.192703,0.829402,1.334316,-0.287766,0.192003,0.259933,-2.819545,-2.956820,-4.090044,-0.448817
762,25.940000,0.381895,0.298490,-0.341438,-1.561397,0.554433,2.420173,-0.083822,0.398283,1.513932,1.657468,0.162994,-0.139827,-2.812224,-2.547359,-4.717028,-0.580579
763,25.960000,-0.801139,0.720942,-0.301957,-1.537466,0.222783,2.956379,0.445918,0.362320,1.509186,2.828109,0.451732,-0.295511,-3.046119,-2.206118,-4.572237,-0.795960
764,25.980000,-1.957035,1.087623,-0.302592,-1.206326,-0.161060,2.845468,0.687645,-0.069603,1.103252,3.837643,0.638210,-0.554039,-3.426537,-2.167763,-4.389417,-1.857288
765,26.000000,-2.647360,1.265901,-0.345825,-0.844717,-0.436396,2.882618,1.415462,-0.143158,0.987388,4.042470,0.585329,-0.703958,-3.217740,-2.432656,-3.917324,-2.725405
766,26.020000,-2.255903,1.091452,-0.153404,-0.830348,-0.802879,2.072917,2.124404,-0.021756,0.793370,2.991849,0.392251,-0.510198,-2.685430,-2.859818,-3.381345,-3.430273
767,26.040000,-0.912889,0.678693,0.222466,-1.149439,-0.820566,1.921534,2.275683,0.300929,0.763272,1.930516,0.235448,-0.101977,-2.294058,-2.930634,-2.954257,-3.680663
768,26.060000,1.271621,0.049618,0.644053,-1.944525,-0.793697,0.979197,1.775540,0.457839,0.689281,0.803854,0.122565,0.321535,-2.085756,-2.591712,-2.739977,-3.507454
769,26.080000,3.367503,-0.076275,0.731905,-2.545345,-0.242640,-0.480341,0.933429,0.207690,0.501272,-0.090808,0.489551,0.873479,-2.267623,-1.822416,-2.874047,-2.655073
770,26.100000,4.865092,-0.303875,0.468677,-2.782218,0.405413,-0.863084,0.394268,0.394553,0.553558,-0.937980,1.052265,1.742088,-2.392991,-1.143546,-2.635667,-1.360974
771,26.120000,4.675659,-0.431551,0.069837,-1.975648,0.391758,-0.933156,0.037660,0.633995,0.143279,-1.589970,1.366673,2.113956,-2.618474,-1.238090,-2.043859,-0.894175
772,26.140000,3.852439,-0.293386,-0.184262,-1.138142,0.117110,-0.785558,0.286398,0.798477,0.035865,-2.145741,1.345100,1.987212,-2.921635,-1.467034,-1.846782,-0.859204
773,26.160000,2.128148,-0.030351,-0.478736,0.149925,-0.040315,-0.053066,0.899622,0.688380,0.019129,-2.594680,1.368592,1.897443,-2.862823,-1.482231,-2.123430,-1.273429
774,26.180000,-0.052670,0.472306,-0.519696,1.124102,-0.089890,1.402309,1.876336,0.646291,0.307475,-1.956555,0.945578,1.436087,-2.482189,-1.722441,-2.838755,-2.250061
775,26.200000,-2.010324,1.070184,-0.424382,0.638222,-0.095040,2.160824,3.770767,0.801526,1.168501,-0.593213,0.732662,0.784758,-1.891936,-2.449830,-3.073227,-3.083811
776,26.220000,-3.004479,1.148787,-0.506984,-0.224904,-0.067774,1.968508,5.946300,0.840858,1.480191,-0.221491,0.334105,-0.103011,-1.507968,-3.683864,-2.451641,-3.067942
777,26.240000,-3.248746,1.059685,-0.601208,-0.756333,-0.465352,1.603631,7.148150,0.931113,1.636798,-0.429584,0.147524,-0.758851,-1.536096,-4.640501,-1.837863,-2.850018
778,26.260000,-3.068140,0.879548,-0.499965,-1.057226,-0.836764,1.065146,6.823928,0.838596,1.598568,-0.478162,0.352844,-0.879347,-1.625361,-4.966319,-1.707225,-2.837853
779,26.280000,-2.282288,0.499168,-0.406214,-1.365752,-0.992776,0.716483,5.832438,0.872195,1.479961,-0.622588,0.686557,-0.626697,-1.393250,-4.812416,-1.655455,-2.691760
780,26.300000,-0.700647,0.117589,0.062042,-1.664299,-0.906367,0.412964,4.385937,0.878040,1.442226,-0.718055,0.796269,-0.018493,-0.986231,-4.177627,-1.567610,-2.411894
781,26.320000,0.687677,0.118868,0.642801,-1.690513,-0.512242,-0.138030,2.525065,1.004519,1.562128,-0.421018,0.987074,1.065438,-0.233479,-2.855078,-1.322306,-1.939129
782,26.340000,1.775627,0.424842,0.984184,-1.493076,0.013922,-0.558357,0.849251,1.074718,2.138830,0.104601,1.023701,1.800849,0.552563,-1.493755,-1.056267,-1.028663
783,26.360000,2.130601,0.703416,0.753764,-0.611576,0.361400,-0.672119,-0.542543,1.435270,2.533110,0.067618,1.186010,2.187142,1.158236,-0.526653,-0.668791,0.135376
784,26.380000,1.915702,0.911143,0.428208,0.030856,0.443989,-0.679006,-0.949697,1.659772,2.882620,-0.074516,1.592239,2.446912,1.569967,-0.071930,-0.359923,1.108487
785,26.400000,0.821060,1.148549,0.121163,0.493759,0.332537,-0.718492,-0.694856,2.087346,3.448241,-0.164306,1.812964,2.380244,1.904323,0.175750,-0.388623,1.404581
786,26.420000,-0.184721,1.189123,-0.083610,0.875364,0.208406,-0.834968,-0.308424,2.308538,3.519423,-0.205563,1.772212,2.321112,1.911750,-0.014227,-0.568354,0.728438
787,26.440000,-0.511768,1.367507,0.014299,0.651939,0.332237,-0.875583,0.248795,2.336897,3.976912,-0.257384,1.601904,2.273824,1.842019,-0.151523,-0.985706,-0.137045
788,26.460000,-0.622903,1.268459,0.095857,0.608687,0.378941,-0.877149,0.301896,2.367675,4.140429,-0.151711,1.387496,2.027191,1.833377,-0.192448,-0.903927,-0.771398
