inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127
1259,23.280000,-0.023128,0.016324,-0.383894,-0.030507,-0.023674,0.069944,-0.201145,-0.421690,0.318996,-0.279430,-0.024367,-0.031239,0.250002,0.371310,0.044334,0.000181,0.002953,-0.362087,0.294146,0.068891,0.109925,-0.000613,-0.299080,0.012292,-0.304198,0.193201,0.244936,0.016280,0.189912,-0.298842,-0.072209,-0.153210,-0.313286,0.024007,0.219414,0.057604,-0.124529,0.319833,-0.062566,-0.084926,-0.625512,-0.141443,0.355503,0.238023,0.191084,-0.382433,0.176593,-0.153382,-0.185379,-0.463352,-0.333666,-0.152147,0.276264,0.013871,0.366033,0.238528,-0.276886,-0.017865,0.240448,-0.140009,-0.307213,0.124467,0.275202,0.185743,0.149969,-0.049086,0.092858,0.005068,0.051911,0.493120,0.330041,0.236780,-0.024615,-0.164572,-0.215394,0.291947,0.003140,0.207941,0.266134,-0.040571,0.279884,0.169821,0.264435,-0.151598,0.116206,-0.323229,-0.134549,-0.396434,0.095791,0.019109,-0.013578,0.012281,-0.112832,0.061016,-0.035673,0.196094,-0.113140,-0.310115,-0.003195,0.285710,-0.458061,0.261248,-0.295583,0.197215,0.305468,-0.114743,0.133136,-0.008161,0.009626,0.012687,0.289530,-0.455699,-0.079490,0.030738,0.103406,0.141381,-0.319760,0.359528,0.015987,-0.029888,-0.093086,-0.332107,0.037957,0.360069,0.008570,0.105571,0.073527,-0.038434
1260,23.300000,-0.022281,0.016094,-0.392002,-0.028549,-0.023208,0.066412,-0.202385,-0.422114,0.325494,-0.277073,-0.025549,-0.030685,0.253378,0.364311,0.046584,0.000423,0.006878,-0.365830,0.296057,0.068440,0.104148,-0.000586,-0.301746,0.008422,-0.302685,0.193183,0.247112,0.016220,0.189362,-0.297607,-0.071588,-0.153396,-0.314498,0.024185,0.216171,0.054211,-0.127983,0.319952,-0.065177,-0.084082,-0.629079,-0.140986,0.356969,0.236197,0.190958,-0.381764,0.177992,-0.155488,-0.184344,-0.457026,-0.336089,-0.151781,0.275324,0.012568,0.371061,0.243738,-0.277614,-0.017128,0.240481,-0.142354,-0.310221,0.130362,0.275870,0.184774,0.146667,-0.048991,0.093659,0.004569,0.050298,0.492285,0.333408,0.237178,-0.024738,-0.162341,-0.218292,0.290869,0.003430,0.209035,0.262087,-0.038868,0.275139,0.168863,0.261782,-0.152870,0.116221,-0.322630,-0.136618,-0.398042,0.095475,0.019048,-0.013962,0.012220,-0.116501,0.059519,-0.038832,0.194452,-0.110778,-0.308952,-0.001994,0.278818,-0.457225,0.268467,-0.296790,0.200507,0.306428,-0.117674,0.132783,-0.008378,0.010064,0.020822,0.282668,-0.457591,-0.079920,0.030655,0.101747,0.143337,-0.323538,0.358265,0.012788,-0.030386,-0.095572,-0.335015,0.041214,0.362491,0.007887,0.107227,0.074323,-0.040083
1261,23.320000,-0.024184,0.016422,-0.386793,-0.025108,-0.026970,0.076534,-0.200625,-0.421123,0.310777,-0.276393,-0.023652,-0.030267,0.253042,0.383467,0.039888,0.000683,0.002708,-0.362783,0.293720,0.068223,0.106233,-0.000615,-0.296277,0.012145,-0.305301,0.201477,0.243835,0.017832,0.192401,-0.304159,-0.070983,-0.153416,-0.310881,0.024186,0.217650,0.056138,-0.130425,0.320843,-0.065517,-0.085069,-0.626767,-0.142598,0.356586,0.238367,0.185906,-0.384024,0.177763,-0.155600,-0.194026,-0.464479,-0.333153,-0.149063,0.279106,0.014109,0.368787,0.244721,-0.278902,-0.018124,0.238208,-0.142432,-0.306359,0.132469,0.274154,0.184086,0.151149,-0.050869,0.093826,0.004999,0.053539,0.492442,0.333662,0.235542,-0.024842,-0.164682,-0.215565,0.293143,0.003453,0.211641,0.264441,-0.039647,0.275955,0.172317,0.259781,-0.154352,0.117999,-0.324606,-0.134222,-0.392940,0.093881,0.017424,-0.012893,0.011987,-0.114336,0.059203,-0.040934,0.197815,-0.116150,-0.311407,-0.001419,0.283826,-0.458494,0.262979,-0.295940,0.205801,0.310737,-0.116528,0.135326,-0.008102,0.006406,0.021504,0.292012,-0.454506,-0.079450,0.031341,0.104176,0.143693,-0.323689,0.362900,0.010603,-0.035148,-0.095065,-0.329344,0.044529,0.361915,0.007554,0.108487,0.074659,-0.041958
1262,23.340000,-0.024286,0.013233,-0.391843,-0.032523,-0.026756,0.069415,-0.206418,-0.418819,0.323387,-0.271316,-0.023815,-0.028805,0.250007,0.372256,0.034261,0.000434,0.001335,-0.359286,0.290602,0.067631,0.107897,-0.000560,-0.293166,0.011559,-0.307442,0.204436,0.246436,0.018066,0.189369,-0.300860,-0.074427,-0.154909,-0.311753,0.023866,0.220148,0.054210,-0.129495,0.325378,-0.062256,-0.088027,-0.625203,-0.144413,0.352511,0.236923,0.193169,-0.386281,0.180072,-0.156809,-0.187254,-0.469667,-0.340899,-0.148411,0.276873,0.014105,0.358920,0.242852,-0.280772,-0.016999,0.244237,-0.143690,-0.311639,0.130199,0.278210,0.183730,0.141826,-0.048379,0.093423,0.005412,0.053878,0.492770,0.331765,0.233350,-0.025371,-0.162579,-0.214325,0.291024,0.003682,0.204498,0.265946,-0.039291,0.277850,0.173957,0.261176,-0.155071,0.117132,-0.324785,-0.136940,-0.398158,0.094569,0.017098,-0.012144,0.012267,-0.109327,0.065227,-0.043368,0.196949,-0.113460,-0.309267,-0.001252,0.286473,-0.459069,0.263311,-0.294632,0.204369,0.311136,-0.120514,0.135956,-0.008449,0.001925,0.025228,0.292766,-0.450722,-0.079719,0.032771,0.098685,0.140448,-0.325827,0.361154,0.016199,-0.036624,-0.088945,-0.329696,0.051283,0.360482,0.006118,0.109576,0.074168,-0.039612
1263,23.360000,-0.024348,0.015351,-0.392843,-0.021352,-0.027033,0.075282,-0.199230,-0.422084,0.310996,-0.271526,-0.024813,-0.029119,0.251167,0.380600,0.032454,0.000520,0.000410,-0.363201,0.289272,0.067335,0.110495,-0.000623,-0.296859,0.011343,-0.304894,0.210073,0.248722,0.018416,0.192931,-0.302172,-0.073017,-0.150730,-0.310874,0.024328,0.221544,0.056455,-0.130798,0.322184,-0.064409,-0.087452,-0.626141,-0.145208,0.355548,0.240640,0.187966,-0.390258,0.177019,-0.159549,-0.193811,-0.465489,-0.332196,-0.148080,0.278279,0.013566,0.360984,0.244635,-0.277869,-0.017102,0.243411,-0.143556,-0.312536,0.128053,0.277385,0.184004,0.148673,-0.048704,0.097762,0.005318,0.053149,0.494250,0.331940,0.231808,-0.025511,-0.164833,-0.219157,0.293432,0.004580,0.205926,0.266394,-0.040611,0.276700,0.170252,0.261756,-0.154120,0.119682,-0.329612,-0.135556,-0.391661,0.094685,0.017640,-0.012539,0.012560,-0.105028,0.059767,-0.044556,0.200240,-0.113265,-0.311242,-0.000425,0.288028,-0.455633,0.254835,-0.296202,0.205433,0.313329,-0.115779,0.136098,-0.008657,0.003280,0.023591,0.297620,-0.452190,-0.079577,0.032925,0.103615,0.143050,-0.328866,0.364434,0.015690,-0.037513,-0.096250,-0.324578,0.048920,0.363223,0.003095,0.112299,0.075314,-0.039853
1264,23.380000,-0.025601,0.014548,-0.398801,-0.014214,-0.028072,0.078648,-0.197329,-0.420988,0.314826,-0.267985,-0.022656,-0.028961,0.247236,0.391694,0.026854,0.000730,0.001259,-0.360708,0.285420,0.069078,0.111439,-0.000656,-0.291387,0.012345,-0.305973,0.216242,0.244636,0.018768,0.191755,-0.296520,-0.070798,-0.155254,-0.311645,0.024867,0.225075,0.054611,-0.133208,0.322946,-0.067282,-0.087199,-0.623851,-0.145559,0.359291,0.241751,0.177376,-0.393862,0.172226,-0.157731,-0.189692,-0.467462,-0.330829,-0.151646,0.280684,0.013245,0.360563,0.245340,-0.276957,-0.017797,0.239339,-0.142385,-0.310710,0.125787,0.278886,0.181737,0.150204,-0.049116,0.094572,0.005251,0.055530,0.494865,0.340339,0.232534,-0.025872,-0.161590,-0.221932,0.298175,0.004377,0.209312,0.263336,-0.040357,0.282195,0.169308,0.261556,-0.152470,0.119136,-0.331811,-0.136516,-0.388294,0.093311,0.017377,-0.010224,0.013359,-0.099397,0.059323,-0.044319,0.199760,-0.118731,-0.310897,0.000048,0.287165,-0.457899,0.252832,-0.296206,0.208982,0.315496,-0.110846,0.136270,-0.008548,0.005170,0.019510,0.295488,-0.448829,-0.080885,0.033623,0.103157,0.144148,-0.325459,0.367548,0.017333,-0.040495,-0.099035,-0.325864,0.048730,0.362230,0.000928,0.112967,0.073514,-0.040215
1265,23.400000,-0.025674,0.012659,-0.405313,-0.017676,-0.028040,0.073566,-0.205308,-0.423168,0.321293,-0.268102,-0.023924,-0.027660,0.247115,0.388387,0.014763,0.000783,0.001869,-0.358086,0.283706,0.068216,0.110013,-0.000601,-0.290273,0.011971,-0.305817,0.217406,0.245873,0.019268,0.193144,-0.288836,-0.067399,-0.154217,-0.305327,0.025035,0.218987,0.050607,-0.133130,0.325465,-0.068903,-0.086635,-0.622150,-0.144096,0.360466,0.241251,0.175722,-0.394429,0.167832,-0.154457,-0.190000,-0.473415,-0.330618,-0.152956,0.280283,0.013098,0.361106,0.248661,-0.280780,-0.016890,0.239671,-0.141563,-0.310847,0.123357,0.282642,0.181400,0.145787,-0.048463,0.089459,0.005475,0.056338,0.494793,0.340504,0.233550,-0.026042,-0.161704,-0.224857,0.299697,0.004799,0.209647,0.259123,-0.038785,0.275537,0.168357,0.261505,-0.153190,0.118973,-0.334283,-0.137823,-0.382589,0.093109,0.015506,-0.010719,0.016030,-0.094018,0.060630,-0.047917,0.198818,-0.115067,-0.305382,-0.000628,0.284738,-0.453685,0.254465,-0.295082,0.212612,0.308074,-0.107795,0.132918,-0.008837,0.002365,0.018633,0.295144,-0.447776,-0.087455,0.034080,0.101860,0.145411,-0.327452,0.369847,0.018759,-0.041668,-0.097833,-0.322487,0.052280,0.361526,-0.001129,0.109306,0.073366,-0.040016
1266,23.420000,-0.024610,0.010825,-0.409160,-0.017447,-0.024964,0.070970,-0.204881,-0.422417,0.329068,-0.266738,-0.025893,-0.025356,0.241894,0.369157,0.007629,0.000609,0.003435,-0.360560,0.277888,0.069087,0.114192,-0.000597,-0.287838,0.011338,-0.296264,0.216496,0.248078,0.018033,0.195139,-0.279400,-0.074214,-0.154253,-0.311875,0.026334,0.221471,0.049241,-0.133308,0.327952,-0.065512,-0.085481,-0.621032,-0.145820,0.357796,0.241983,0.171749,-0.392784,0.161840,-0.156947,-0.182372,-0.465610,-0.332193,-0.151925,0.271300,0.011537,0.357741,0.247196,-0.283498,-0.016512,0.242555,-0.140873,-0.319207,0.125609,0.279792,0.180897,0.151923,-0.046441,0.089067,0.005400,0.055142,0.495005,0.337548,0.232856,-0.026556,-0.161752,-0.222126,0.303790,0.004884,0.201971,0.256581,-0.038104,0.278132,0.166367,0.256776,-0.153382,0.120718,-0.336696,-0.141502,-0.376475,0.092324,0.016581,-0.008004,0.017983,-0.090152,0.063677,-0.048583,0.196755,-0.114625,-0.298314,-0.000567,0.287395,-0.458705,0.251472,-0.298480,0.216076,0.315877,-0.106515,0.129086,-0.009762,0.002178,0.015560,0.297790,-0.437744,-0.094496,0.034813,0.100556,0.143488,-0.326909,0.365428,0.024525,-0.040400,-0.102548,-0.315545,0.057995,0.357935,-0.006920,0.106077,0.069534,-0.038780
1267,23.440000,-0.023807,0.003480,-0.433852,-0.074441,-0.031163,0.047413,-0.277631,-0.419329,0.304732,-0.279544,-0.026769,-0.029041,0.237689,0.344219,0.040529,-0.003392,-0.020537,-0.393053,0.275309,0.083127,0.088395,-0.000744,-0.246649,0.011683,-0.249368,0.211324,0.302906,0.019998,0.175918,-0.303509,-0.146812,-0.171944,-0.354841,0.024551,0.256719,0.067380,-0.111868,0.307578,-0.058292,-0.056857,-0.598828,-0.139267,0.392270,0.251629,0.150398,-0.377448,0.135527,-0.183998,-0.152626,-0.487261,-0.359691,-0.106858,0.203794,0.009197,0.378267,0.209571,-0.288233,-0.017846,0.263472,-0.155038,-0.311072,0.118132,0.232299,0.131527,0.188251,-0.039124,0.107822,0.018821,0.060359,0.481417,0.293330,0.224990,-0.028159,-0.206273,-0.194851,0.286403,0.003981,0.196755,0.190809,-0.026873,0.216293,0.175650,0.230814,-0.147013,0.143187,-0.450741,-0.139314,-0.361655,0.082390,0.013902,-0.012380,0.033888,-0.127846,0.053026,-0.050368,0.180471,-0.093472,-0.277472,0.000904,0.278883,-0.447651,0.260853,-0.290725,0.191581,0.292961,-0.122240,0.111995,-0.009980,-0.027391,0.021797,0.320383,-0.377393,-0.076807,0.037083,0.145080,0.125355,-0.321530,0.309511,0.055179,-0.039183,-0.135470,-0.312429,0.063932,0.300541,0.004709,0.109913,0.059407,-0.051855
1268,23.460000,-0.029385,-0.002053,-0.415587,-0.068846,-0.042932,0.046875,-0.275002,-0.430089,0.306426,-0.273587,-0.016552,-0.034416,0.241676,0.419852,0.044815,-0.004387,-0.034485,-0.427052,0.264354,0.083587,0.089936,-0.000623,-0.227310,0.012467,-0.217685,0.220386,0.311893,0.027705,0.159194,-0.323275,-0.175255,-0.161730,-0.357984,0.014159,0.254044,0.093651,-0.113377,0.291999,-0.073118,-0.050709,-0.574005,-0.152285,0.396921,0.256671,0.157882,-0.392290,0.156865,-0.185174,-0.173546,-0.503973,-0.326060,-0.091350,0.196997,0.008187,0.406824,0.205970,-0.278756,-0.021527,0.255943,-0.154579,-0.301872,0.122611,0.202356,0.094593,0.224262,-0.036472,0.116730,0.031461,0.063086,0.453153,0.303319,0.212056,-0.031987,-0.230096,-0.164574,0.275546,-0.000314,0.219235,0.198585,-0.020561,0.205820,0.187168,0.225005,-0.137452,0.148803,-0.482331,-0.136413,-0.381198,0.070341,0.010770,-0.011627,0.046575,-0.118519,0.024041,-0.052477,0.192120,-0.080206,-0.275714,0.002033,0.262665,-0.453811,0.270073,-0.296972,0.194316,0.283588,-0.128426,0.126852,-0.008933,-0.032647,0.035154,0.349247,-0.377514,-0.055339,0.045941,0.170747,0.114749,-0.340416,0.295883,0.049725,-0.069145,-0.154222,-0.327107,0.069638,0.257570,0.004667,0.132275,0.071480,-0.065623
1269,23.480000,-0.033021,-0.002234,-0.395775,-0.050412,-0.035134,0.045957,-0.266933,-0.437868,0.299179,-0.263794,-0.010582,-0.027609,0.234517,0.420115,0.044873,-0.003405,-0.055651,-0.459523,0.254406,0.085285,0.088885,-0.000619,-0.189956,0.011271,-0.213208,0.211248,0.301354,0.030456,0.148170,-0.320775,-0.167938,-0.165358,-0.353820,0.001920,0.246723,0.104274,-0.104037,0.278420,-0.083018,-0.043461,-0.551958,-0.154921,0.388025,0.255686,0.156757,-0.393263,0.175238,-0.196456,-0.173798,-0.545514,-0.312964,-0.102935,0.198457,0.007311,0.424745,0.191920,-0.262398,-0.024580,0.249378,-0.142937,-0.313334,0.124501,0.184663,0.063728,0.224363,-0.032397,0.142074,0.030205,0.059966,0.424643,0.313418,0.195533,-0.038475,-0.239489,-0.129702,0.280567,-0.005488,0.219844,0.193647,-0.018904,0.217567,0.195559,0.237570,-0.148005,0.159496,-0.480731,-0.149672,-0.407473,0.065368,0.008395,-0.016081,0.049803,-0.087622,0.011909,-0.052658,0.190338,-0.076188,-0.259729,0.004521,0.255879,-0.451672,0.292102,-0.295194,0.163796,0.286007,-0.137061,0.129544,-0.010054,-0.029616,0.038960,0.357865,-0.371858,-0.021683,0.053666,0.163882,0.110753,-0.344416,0.293980,0.024584,-0.088216,-0.143185,-0.329231,0.087453,0.224452,0.002168,0.146396,0.079547,-0.082337
1270,23.500000,-0.033800,-0.002042,-0.390280,-0.035176,-0.032905,0.050205,-0.269754,-0.445868,0.278862,-0.259501,-0.010319,-0.020092,0.227711,0.414992,0.039729,-0.002173,-0.076323,-0.477730,0.238312,0.080510,0.084101,-0.000509,-0.166366,0.008512,-0.217328,0.205398,0.296013,0.031494,0.152352,-0.311906,-0.135564,-0.169558,-0.346603,-0.010469,0.246884,0.112742,-0.098471,0.266941,-0.097878,-0.031766,-0.549432,-0.160415,0.381839,0.242491,0.155334,-0.377332,0.197013,-0.196348,-0.174855,-0.551269,-0.310856,-0.120992,0.197975,0.007482,0.437458,0.183773,-0.250708,-0.029254,0.254196,-0.128979,-0.337765,0.127000,0.169521,0.033346,0.234521,-0.030794,0.162204,0.029305,0.054699,0.400843,0.303860,0.179443,-0.043725,-0.249622,-0.108672,0.290707,-0.010081,0.218293,0.180270,-0.019886,0.233605,0.205740,0.252932,-0.167762,0.181595,-0.461829,-0.146503,-0.413196,0.061471,0.007949,-0.022101,0.045397,-0.079413,0.012935,-0.048456,0.199402,-0.080387,-0.256308,0.004840,0.251492,-0.431803,0.287440,-0.286453,0.146284,0.287739,-0.152777,0.139915,-0.010770,-0.010310,0.042615,0.354964,-0.361884,0.020424,0.064439,0.167929,0.111096,-0.356187,0.289591,0.005015,-0.109237,-0.113104,-0.339442,0.092834,0.203253,0.006931,0.156392,0.087111,-0.096755
1271,23.520000,-0.035976,-0.002428,-0.361772,-0.015797,-0.033206,0.054985,-0.257753,-0.450236,0.268012,-0.254553,-0.007936,-0.016444,0.221846,0.405555,0.011354,-0.000645,-0.083615,-0.483935,0.225563,0.079107,0.077520,-0.000404,-0.149861,0.006488,-0.237377,0.196302,0.283830,0.034909,0.155008,-0.314633,-0.113753,-0.184114,-0.331041,-0.019106,0.245530,0.113771,-0.094830,0.254083,-0.119463,-0.026054,-0.552973,-0.168489,0.385403,0.235092,0.155763,-0.388161,0.207389,-0.206904,-0.184098,-0.560290,-0.298980,-0.134349,0.202961,0.007604,0.443060,0.184213,-0.243540,-0.035026,0.265909,-0.117652,-0.360155,0.129680,0.154761,0.015429,0.251433,-0.026081,0.182708,0.028534,0.053516,0.379430,0.293936,0.175593,-0.048917,-0.249694,-0.085175,0.292870,-0.013536,0.237553,0.167574,-0.022989,0.241859,0.209422,0.271346,-0.179852,0.208944,-0.446204,-0.141585,-0.419624,0.060094,0.009981,-0.027681,0.037391,-0.074205,0.016734,-0.054721,0.202513,-0.089710,-0.253830,0.009880,0.258712,-0.413017,0.294568,-0.288039,0.134320,0.290133,-0.164778,0.141975,-0.011001,0.000202,0.044719,0.365505,-0.363217,0.063254,0.073797,0.180878,0.117936,-0.371908,0.290482,-0.005081,-0.123738,-0.077774,-0.340723,0.097990,0.188997,0.010414,0.156845,0.094909,-0.113852
1272,23.540000,-0.036760,-0.003099,-0.351341,-0.006179,-0.029142,0.056240,-0.250676,-0.448938,0.257525,-0.250339,-0.008276,-0.012574,0.206680,0.401679,-0.007312,0.000134,-0.083307,-0.482596,0.216255,0.076522,0.071860,-0.000325,-0.140596,0.005949,-0.254724,0.191535,0.276548,0.035787,0.159387,-0.304560,-0.090417,-0.189315,-0.324323,-0.023372,0.248962,0.109567,-0.087113,0.244930,-0.128317,-0.022767,-0.559679,-0.171351,0.385331,0.225437,0.157690,-0.372067,0.211703,-0.200384,-0.186143,-0.563803,-0.299790,-0.146489,0.201525,0.007069,0.447134,0.186649,-0.242229,-0.038806,0.272319,-0.105094,-0.381453,0.135122,0.151037,0.000712,0.269751,-0.023380,0.193024,0.026696,0.050489,0.361772,0.284661,0.176257,-0.054932,-0.243219,-0.063362,0.293609,-0.016659,0.253928,0.159488,-0.026076,0.246313,0.217431,0.287410,-0.187878,0.232897,-0.436231,-0.135280,-0.416423,0.060456,0.010978,-0.030209,0.029959,-0.078640,0.023576,-0.058919,0.199796,-0.100104,-0.248939,0.012553,0.254027,-0.405856,0.294877,-0.287081,0.120480,0.277219,-0.177892,0.143586,-0.011727,0.014456,0.043775,0.364040,-0.360305,0.106470,0.082363,0.188464,0.126211,-0.363163,0.286001,-0.002849,-0.136392,-0.039349,-0.348711,0.104413,0.184829,0.016429,0.157441,0.096194,-0.121470
1273,23.560000,-0.039915,-0.003166,-0.316313,0.011730,-0.034313,0.061584,-0.246040,-0.447925,0.236156,-0.235247,-0.007330,-0.012063,0.200166,0.404477,-0.017729,0.001626,-0.077815,-0.480290,0.213935,0.072500,0.063869,-0.000257,-0.125616,0.005178,-0.266372,0.201920,0.263766,0.039537,0.172449,-0.307488,-0.071808,-0.199269,-0.314213,-0.026020,0.239752,0.107937,-0.079628,0.249242,-0.133637,-0.022983,-0.564493,-0.171857,0.359657,0.219540,0.156234,-0.390033,0.212958,-0.217579,-0.190343,-0.575475,-0.306612,-0.154659,0.204668,0.007883,0.424646,0.195210,-0.243836,-0.045305,0.283577,-0.098352,-0.385704,0.137094,0.145590,0.001021,0.286819,-0.020729,0.203538,0.028354,0.050402,0.346244,0.272702,0.175173,-0.057871,-0.240635,-0.052081,0.287850,-0.017068,0.271124,0.155289,-0.030107,0.259309,0.216957,0.304618,-0.193817,0.265967,-0.422895,-0.132120,-0.403513,0.059650,0.012247,-0.034363,0.022568,-0.082605,0.034930,-0.057822,0.213086,-0.109214,-0.264883,0.014158,0.269413,-0.394478,0.286317,-0.281218,0.113570,0.275520,-0.176441,0.154644,-0.011391,0.025727,0.049419,0.384505,-0.369836,0.144869,0.080811,0.196243,0.127768,-0.386392,0.278670,0.000118,-0.140405,-0.006483,-0.340892,0.110348,0.181861,0.016170,0.153308,0.101651,-0.128523
1274,23.580000,-0.041786,-0.003037,-0.305123,0.013185,-0.034270,0.061080,-0.240745,-0.439229,0.229129,-0.221490,-0.006769,-0.012752,0.179555,0.402336,-0.034117,0.001665,-0.064188,-0.461196,0.212804,0.067978,0.054696,-0.000257,-0.137070,0.005994,-0.272275,0.207297,0.248577,0.041240,0.171351,-0.294747,-0.054842,-0.186590,-0.306119,-0.025976,0.245944,0.096867,-0.065876,0.241815,-0.135317,-0.025041,-0.569028,-0.165310,0.369662,0.215079,0.174713,-0.380350,0.199706,-0.210093,-0.183670,-0.580685,-0.310280,-0.158619,0.207329,0.008012,0.409788,0.220690,-0.251744,-0.049869,0.281319,-0.094189,-0.391529,0.136957,0.153353,0.005391,0.300109,-0.018021,0.191075,0.031873,0.052495,0.336086,0.271630,0.186546,-0.061149,-0.236504,-0.049225,0.283075,-0.016679,0.285728,0.156607,-0.032311,0.264412,0.222804,0.308389,-0.191900,0.282113,-0.418290,-0.116962,-0.399086,0.060652,0.013548,-0.034322,0.016541,-0.079908,0.033630,-0.057725,0.205493,-0.111970,-0.263760,0.012282,0.282953,-0.391675,0.281168,-0.274543,0.105677,0.261435,-0.170847,0.152354,-0.011925,0.039568,0.048954,0.392868,-0.375250,0.178002,0.078744,0.208541,0.129792,-0.366828,0.283624,0.004873,-0.141062,0.019195,-0.335117,0.103234,0.182433,0.019721,0.141497,0.101643,-0.125031
1275,23.600000,-0.045778,-0.004039,-0.303835,0.008760,-0.044480,0.058390,-0.248447,-0.440614,0.222888,-0.212634,-0.008201,-0.013028,0.168754,0.428489,-0.027749,0.001885,-0.062058,-0.444684,0.208737,0.068580,0.044344,-0.000248,-0.143206,0.005105,-0.268033,0.224461,0.242884,0.046106,0.184127,-0.285885,-0.039483,-0.187176,-0.306983,-0.024973,0.249417,0.089780,-0.062801,0.249008,-0.121939,-0.030085,-0.571428,-0.158391,0.356456,0.209224,0.180186,-0.357334,0.185347,-0.209710,-0.181608,-0.580276,-0.323674,-0.163943,0.204066,0.008125,0.402284,0.240393,-0.263178,-0.056808,0.274710,-0.097173,-0.380424,0.130383,0.161667,0.012152,0.296126,-0.017879,0.178729,0.035914,0.057720,0.328831,0.268371,0.198194,-0.062605,-0.236978,-0.048819,0.282502,-0.015429,0.299220,0.161944,-0.034473,0.272398,0.230440,0.316234,-0.193146,0.297130,-0.423489,-0.103911,-0.391485,0.061130,0.013002,-0.032930,0.012323,-0.076713,0.044824,-0.049825,0.215801,-0.120512,-0.280993,0.015006,0.292851,-0.407941,0.275492,-0.274873,0.112701,0.243383,-0.160860,0.157793,-0.011860,0.041494,0.057425,0.408287,-0.376695,0.202393,0.072033,0.205718,0.138016,-0.357523,0.288232,0.008972,-0.141242,0.036940,-0.326601,0.097612,0.183385,0.023359,0.133532,0.102338,-0.122877
1276,23.620000,-0.047898,-0.004233,-0.305126,0.002944,-0.044965,0.057635,-0.255367,-0.432698,0.221747,-0.201420,-0.008367,-0.013737,0.150585,0.434484,-0.006987,0.000831,-0.063610,-0.431848,0.206172,0.067860,0.048448,-0.000222,-0.164100,0.005558,-0.255116,0.241442,0.245587,0.049081,0.183883,-0.278991,-0.036083,-0.182801,-0.319382,-0.023129,0.247301,0.078589,-0.060564,0.260414,-0.096407,-0.032285,-0.574682,-0.151115,0.331354,0.206668,0.185474,-0.340953,0.173771,-0.204137,-0.182930,-0.579256,-0.342495,-0.165322,0.203278,0.007732,0.389630,0.250718,-0.272663,-0.061578,0.269589,-0.100731,-0.367148,0.123798,0.170894,0.015901,0.289478,-0.017810,0.161095,0.037205,0.059075,0.322194,0.270726,0.205496,-0.064376,-0.237791,-0.058326,0.288420,-0.014305,0.308120,0.162402,-0.035049,0.276525,0.232718,0.323275,-0.196692,0.293786,-0.425845,-0.094344,-0.388759,0.063092,0.011310,-0.032051,0.011991,-0.064278,0.057435,-0.037198,0.225354,-0.119166,-0.296150,0.015722,0.296366,-0.421552,0.276770,-0.271489,0.116456,0.234495,-0.153167,0.161869,-0.011955,0.048055,0.062524,0.402934,-0.364303,0.215594,0.064302,0.204648,0.138124,-0.349013,0.284072,0.006880,-0.136283,0.037321,-0.323979,0.091946,0.186965,0.024044,0.121064,0.097033,-0.107488
1277,23.640000,-0.050381,-0.005277,-0.306706,-0.004146,-0.052816,0.065552,-0.264026,-0.431696,0.220004,-0.198323,-0.006254,-0.018366,0.137914,0.441998,0.016044,0.000321,-0.067752,-0.417466,0.198233,0.068262,0.053137,-0.000221,-0.174917,0.010518,-0.235665,0.256324,0.245500,0.052942,0.188476,-0.276622,-0.040625,-0.175494,-0.325111,-0.022343,0.261383,0.070193,-0.060701,0.270802,-0.081312,-0.034534,-0.573789,-0.143771,0.318785,0.207939,0.192798,-0.340868,0.159159,-0.197982,-0.181614,-0.572958,-0.348520,-0.162866,0.212506,0.007911,0.379826,0.265605,-0.283256,-0.069102,0.263055,-0.100765,-0.348092,0.118316,0.181644,0.019497,0.291274,-0.018081,0.136626,0.038530,0.065699,0.318933,0.279842,0.212145,-0.065812,-0.238447,-0.072658,0.287436,-0.012354,0.314637,0.162415,-0.036801,0.288023,0.234563,0.324542,-0.190930,0.280009,-0.430046,-0.086586,-0.393361,0.064355,0.011621,-0.029741,0.013619,-0.049261,0.062644,-0.025574,0.236276,-0.119802,-0.308733,0.016961,0.307970,-0.429261,0.282500,-0.266774,0.124814,0.230134,-0.138932,0.168536,-0.011704,0.046403,0.060305,0.398627,-0.366663,0.221610,0.058916,0.205799,0.135422,-0.340672,0.288292,0.006165,-0.130091,0.029215,-0.320160,0.080711,0.186306,0.023622,0.110201,0.092355,-0.091715
