inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015
1193,21.960000,-0.007754,1.592939,-1.374591,-0.337833,1.424016,-1.157616,0.927011,0.681290,-2.151836,0.287074,2.048303,-0.778758,-0.994138,-0.020866,-1.672085,0.466393
1194,21.980000,0.013335,1.580534,-1.424600,-0.330464,1.463619,-1.182817,0.922558,0.691896,-2.123981,0.323672,2.110257,-0.837631,-1.058042,0.070666,-1.725620,0.609260
1195,22.000000,0.003613,1.596914,-1.407534,-0.357503,1.462811,-1.175995,0.953248,0.682700,-2.131729,0.304038,2.100121,-0.783735,-1.068432,0.088521,-1.738208,0.645271
1196,22.020000,0.018907,1.589807,-1.401563,-0.379278,1.450447,-1.113594,0.973162,0.666387,-2.153659,0.335057,2.107200,-0.779300,-1.075930,0.108735,-1.738478,0.668569
1197,22.040000,0.017345,1.585648,-1.425246,-0.367016,1.450315,-1.135355,0.977951,0.655977,-2.155871,0.325986,2.089853,-0.745218,-1.078726,0.105539,-1.733366,0.656151
1198,22.060000,0.034174,1.573088,-1.416336,-0.388655,1.455228,-1.057438,1.004566,0.651374,-2.164985,0.309846,2.107293,-0.714737,-1.082835,0.144283,-1.722268,0.667133
1199,22.080000,0.030627,1.542209,-1.490201,-0.393117,1.484093,-1.093631,0.962190,0.645764,-2.148498,0.356672,2.118337,-0.764763,-1.109846,0.226946,-1.751880,0.770182
1200,22.100000,0.024812,1.532971,-1.517980,-0.410982,1.492349,-1.077082,0.974275,0.632087,-2.149293,0.345079,2.107519,-0.736899,-1.139929,0.238385,-1.784657,0.806266
1201,22.120000,-0.000316,1.489824,-1.601862,-0.385179,1.536559,-1.170574,0.890820,0.638927,-2.116437,0.416849,2.133617,-0.812491,-1.154363,0.325016,-1.806374,0.958416
1202,22.140000,-0.003943,1.533581,-1.593772,-0.466188,1.536143,-1.185561,0.984156,0.650006,-2.120249,0.401830,2.151714,-0.733076,-1.127761,0.379057,-1.754665,1.018050
1203,22.160000,0.008646,1.559503,-1.665363,-0.539887,1.491133,-1.143584,1.030209,0.643837,-2.191702,0.468286,2.151527,-0.719892,-1.050319,0.357010,-1.652754,0.977890
1204,22.180000,-0.003673,1.546546,-1.686712,-0.516818,1.535043,-1.149027,1.073006,0.653046,-2.159065,0.426082,2.187801,-0.649866,-1.058122,0.412242,-1.618156,0.977667
1205,22.200000,0.034736,1.523015,-1.753396,-0.524314,1.525873,-1.064817,1.103488,0.615600,-2.159718,0.354096,2.179725,-0.582748,-1.190176,0.384129,-1.705225,0.902328
1206,22.220000,0.029181,1.514710,-1.778362,-0.552512,1.530523,-1.070251,1.098717,0.641107,-2.178631,0.413473,2.241150,-0.608588,-1.180255,0.436326,-1.677280,0.954408
1207,22.240000,0.020931,1.487485,-1.837011,-0.543594,1.513890,-1.004097,1.097924,0.588893,-2.216281,0.392358,2.180027,-0.572031,-1.242419,0.365626,-1.715897,0.858877
1208,22.260000,0.034773,1.457036,-1.867455,-0.573994,1.477051,-0.912891,1.091830,0.554315,-2.262340,0.434603,2.167303,-0.588017,-1.307675,0.305783,-1.787193,0.780388
1209,22.280000,0.040918,1.434682,-1.888991,-0.593911,1.453065,-0.885363,1.060889,0.525107,-2.293516,0.478172,2.130450,-0.632533,-1.380998,0.256731,-1.854365,0.718955
1210,22.300000,0.027044,1.455004,-1.889969,-0.632603,1.413253,-0.829444,1.069587,0.535977,-2.345541,0.552222,2.119950,-0.692574,-1.314251,0.251860,-1.781992,0.744658
1211,22.320000,0.015154,1.401549,-1.901175,-0.620424,1.388390,-0.859945,1.029880,0.501351,-2.325792,0.568654,2.078734,-0.696657,-1.372371,0.212594,-1.841089,0.679533
1212,22.340000,0.004797,1.412752,-1.900738,-0.668106,1.369811,-0.873263,1.047126,0.526384,-2.355367,0.627214,2.091890,-0.709629,-1.329442,0.242448,-1.783306,0.675349
1213,22.360000,-0.014934,1.422259,-1.895472,-0.658239,1.362354,-0.880302,1.042940,0.520160,-2.344461,0.649318,2.081890,-0.737305,-1.317919,0.252294,-1.773476,0.690108
1214,22.380000,-0.056396,1.423895,-1.931646,-0.552420,1.367410,-1.009543,0.921377,0.518335,-2.289819,0.725103,2.046224,-0.806052,-1.318744,0.232874,-1.756777,0.642389
1215,22.400000,-0.035016,1.422155,-1.897622,-0.551982,1.317140,-0.935949,0.986875,0.482193,-2.328153,0.651128,2.037193,-0.698849,-1.347997,0.159539,-1.787014,0.469490
1216,22.420000,-0.020189,1.417761,-1.916381,-0.520558,1.300257,-0.870819,0.965796,0.470417,-2.334900,0.679183,2.027829,-0.726485,-1.363185,0.123204,-1.821665,0.401505
1217,22.440000,-0.001939,1.427867,-1.888450,-0.525959,1.267900,-0.812528,0.976776,0.447514,-2.377733,0.680601,1.990707,-0.733916,-1.389603,0.072098,-1.821199,0.303315
1218,22.460000,0.015410,1.455840,-1.931417,-0.474193,1.230256,-0.700156,0.931707,0.425327,-2.400904,0.746759,1.953291,-0.832066,-1.424593,0.014162,-1.849078,0.279177
1219,22.480000,-0.005688,1.430137,-1.908726,-0.466256,1.233015,-0.617130,0.961185,0.460439,-2.435459,0.762684,1.994077,-0.835781,-1.360921,0.078026,-1.806533,0.426782
1220,22.500000,-0.011164,1.404531,-1.914381,-0.431558,1.242149,-0.622761,0.939861,0.440268,-2.414886,0.758576,1.949658,-0.778673,-1.375620,0.066640,-1.832600,0.430034
1221,22.520000,-0.050661,1.411036,-1.939090,-0.378993,1.231238,-0.720959,0.904274,0.454760,-2.352037,0.767037,1.946214,-0.802530,-1.367146,0.092285,-1.896236,0.408329
1222,22.540000,-0.079167,1.461336,-1.952927,-0.368147,1.219377,-0.695562,0.942394,0.460163,-2.403271,0.798771,1.969435,-0.783930,-1.318524,0.108384,-1.805970,0.404543
1223,22.560000,-0.083465,1.436651,-1.934375,-0.349745,1.233420,-0.725062,0.962963,0.463460,-2.354436,0.758970,1.981517,-0.740843,-1.304657,0.162322,-1.805849,0.438677
1224,22.580000,-0.075107,1.421707,-1.947555,-0.277000,1.266246,-0.777514,0.893064,0.474973,-2.282429,0.778561,1.987823,-0.779735,-1.336661,0.219762,-1.809464,0.461860
1225,22.600000,-0.057509,1.430286,-1.927867,-0.321181,1.236784,-0.718537,0.962487,0.438448,-2.307605,0.718025,1.990633,-0.694279,-1.370724,0.206429,-1.821498,0.402188
1226,22.620000,-0.036073,1.426090,-1.926447,-0.314076,1.230565,-0.680139,0.958812,0.426164,-2.295875,0.731221,1.997131,-0.712147,-1.398872,0.203211,-1.838035,0.392363
1227,22.640000,-0.051116,1.444601,-1.931509,-0.326216,1.226298,-0.620089,1.026805,0.449532,-2.348096,0.730189,2.024359,-0.690147,-1.312471,0.280451,-1.773013,0.471690
1228,22.660000,-0.042311,1.433388,-1.942463,-0.305437,1.236816,-0.542213,1.025250,0.431837,-2.325363,0.717368,2.023674,-0.675817,-1.339409,0.332316,-1.779884,0.554963
1229,22.680000,-0.080125,1.435553,-1.998443,-0.225163,1.264398,-0.609158,0.964000,0.465566,-2.278035,0.768833,2.045173,-0.689396,-1.289127,0.413154,-1.755985,0.637229
1230,22.700000,-0.091054,1.448408,-2.020690,-0.246644,1.240652,-0.565005,1.061118,0.459229,-2.323676,0.714880,2.092372,-0.588988,-1.249644,0.426301,-1.698177,0.635883
1231,22.720000,-0.113465,1.428426,-2.077993,-0.206777,1.222224,-0.514682,1.069665,0.426737,-2.301113,0.690061,2.070279,-0.542614,-1.303246,0.396820,-1.782906,0.542712
1232,22.740000,-0.103736,1.451804,-2.092729,-0.206240,1.218281,-0.450676,1.121567,0.436428,-2.344607,0.695855,2.110662,-0.528042,-1.322653,0.427715,-1.768152,0.523895
1233,22.760000,-0.102524,1.430928,-2.115663,-0.183576,1.190235,-0.394108,1.113460,0.398816,-2.353971,0.683820,2.072776,-0.519377,-1.383834,0.396564,-1.817110,0.471788
1234,22.780000,-0.096426,1.388586,-2.116872,-0.145780,1.192610,-0.376216,1.065966,0.398395,-2.323503,0.702677,2.052179,-0.548225,-1.441709,0.381309,-1.877253,0.450822
1235,22.800000,-0.080795,1.401558,-2.103009,-0.202075,1.165160,-0.326883,1.104911,0.413449,-2.380110,0.735887,2.079495,-0.563375,-1.406854,0.435201,-1.823052,0.536629
1236,22.820000,-0.111753,1.415510,-2.083422,-0.207536,1.157948,-0.324464,1.121793,0.434208,-2.406608,0.789250,2.079034,-0.572015,-1.298048,0.503180,-1.718926,0.651904
1237,22.840000,-0.132660,1.409547,-2.098524,-0.149753,1.178382,-0.374910,1.095427,0.455221,-2.362138,0.816069,2.078794,-0.583268,-1.246804,0.554728,-1.661714,0.708997
1238,22.860000,-0.117740,1.399485,-2.118035,-0.146717,1.148026,-0.349800,1.116710,0.410604,-2.360166,0.779571,2.061488,-0.534619,-1.301373,0.512431,-1.719760,0.625068
1239,22.880000,-0.121235,1.403602,-2.136157,-0.145386,1.142008,-0.299248,1.135785,0.399379,-2.356733,0.776231,2.078971,-0.542199,-1.368287,0.503212,-1.795380,0.617328
1240,22.900000,-0.112874,1.405456,-2.139778,-0.110968,1.143714,-0.298496,1.089518,0.386990,-2.325942,0.789639,2.074389,-0.585868,-1.419247,0.538132,-1.848334,0.645799
1241,22.920000,-0.098002,1.381155,-2.131218,-0.146842,1.119380,-0.234314,1.122105,0.375257,-2.359387,0.771894,2.083809,-0.549943,-1.427961,0.549304,-1.873200,0.673119
1242,22.940000,-0.102409,1.376046,-2.152772,-0.148814,1.103688,-0.196218,1.141118,0.369388,-2.374281,0.782152,2.092484,-0.538410,-1.413171,0.559488,-1.879274,0.669739
1243,22.960000,-0.137412,1.383042,-2.169590,-0.116166,1.122756,-0.235440,1.096017,0.383974,-2.351672,0.828478,2.106727,-0.578182,-1.391117,0.633834,-1.842617,0.727208
1244,22.980000,-0.140298,1.395440,-2.181754,-0.126350,1.087141,-0.185631,1.138229,0.370983,-2.393069,0.814512,2.107408,-0.529073,-1.368178,0.626842,-1.799584,0.704352
1245,23.000000,-0.141638,1.363999,-2.210777,-0.117380,1.069442,-0.134471,1.141716,0.359406,-2.418890,0.823497,2.111573,-0.528786,-1.356949,0.601005,-1.810395,0.660859
1246,23.020000,-0.152211,1.370090,-2.207220,-0.097521,1.088510,-0.148987,1.119582,0.386491,-2.367213,0.840557,2.114197,-0.541547,-1.344997,0.672896,-1.800333,0.744514
1247,23.040000,-0.177242,1.361749,-2.217795,-0.055417,1.103550,-0.196973,1.054227,0.406585,-2.336895,0.903073,2.137691,-0.585451,-1.322990,0.739334,-1.746975,0.820274
1248,23.060000,-0.210701,1.391904,-2.253016,-0.037174,1.072086,-0.092511,1.132669,0.405735,-2.403940,0.883024,2.140903,-0.517748,-1.288607,0.730502,-1.712942,0.820952
1249,23.080000,-0.215904,1.385538,-2.256070,-0.012224,1.053779,-0.047438,1.147331,0.383017,-2.388203,0.875475,2.132953,-0.511568,-1.305921,0.692010,-1.771116,0.783312
1250,23.100000,-0.212834,1.345933,-2.268452,0.039034,1.044894,-0.102005,1.010994,0.351148,-2.344588,0.903412,2.091289,-0.542848,-1.435905,0.644682,-1.866321,0.676190
1251,23.120000,-0.171886,1.330206,-2.267717,-0.029000,1.007311,-0.028342,1.073007,0.317986,-2.397419,0.885028,2.070274,-0.534655,-1.511857,0.560267,-1.930132,0.559402
1252,23.140000,-0.154815,1.328379,-2.256490,-0.058507,0.989904,0.034268,1.068664,0.322721,-2.423890,0.926710,2.071049,-0.594658,-1.498055,0.574270,-1.923863,0.627186
1253,23.160000,-0.164546,1.360936,-2.276981,-0.017020,0.978870,0.015294,1.036965,0.332393,-2.445770,0.997616,2.046587,-0.649323,-1.448571,0.609606,-1.857620,0.666880
1254,23.180000,-0.185054,1.326476,-2.254319,0.017709,1.000925,0.009646,0.952552,0.359713,-2.395021,1.031094,2.049578,-0.651392,-1.397173,0.728980,-1.791648,0.818198
1255,23.200000,-0.192273,1.331176,-2.272027,0.028219,1.013292,-0.049305,0.956924,0.376936,-2.352977,1.062904,2.072246,-0.663374,-1.336695,0.792505,-1.772292,0.899306
1256,23.220000,-0.193596,1.393851,-2.287175,0.025500,0.968258,0.066363,1.077708,0.350565,-2.407097,1.016821,2.066266,-0.594615,-1.328053,0.727568,-1.778238,0.838867
1257,23.240000,-0.185592,1.362027,-2.276870,-0.000972,0.962461,0.104978,1.113464,0.346338,-2.410014,0.999819,2.093928,-0.559914,-1.332418,0.741277,-1.820026,0.821162
1258,23.260000,-0.179580,1.365904,-2.301510,0.017887,0.986525,0.109418,1.120950,0.353754,-2.403964,1.006993,2.111940,-0.567593,-1.349550,0.789454,-1.816124,0.841048
1259,23.280000,-0.194723,1.370401,-2.321868,0.015477,0.968286,0.176559,1.162528,0.346656,-2.456712,0.997461,2.122223,-0.545032,-1.346456,0.802218,-1.793342,0.849347
1260,23.300000,-0.192998,1.381462,-2.314671,0.003613,0.968605,0.189190,1.196340,0.358401,-2.463006,1.000768,2.145289,-0.522487,-1.289321,0.866553,-1.751123,0.927075
1261,23.320000,-0.194311,1.385134,-2.325607,0.058883,0.945775,0.210172,1.187836,0.327396,-2.440894,0.960797,2.111315,-0.523557,-1.398835,0.786116,-1.835222,0.818692
1262,23.340000,-0.193797,1.342180,-2.326843,0.069281,0.956371,0.151095,1.117916,0.340229,-2.385058,1.004556,2.124093,-0.545476,-1.394873,0.825352,-1.835695,0.848026
1263,23.360000,-0.221197,1.370270,-2.347536,0.108934,0.903810,0.232093,1.171134,0.315508,-2.456333,0.966232,2.106453,-0.508966,-1.437662,0.743775,-1.838055,0.729524
1264,23.380000,-0.180375,1.369799,-2.343293,0.102887,0.845063,0.344861,1.213915,0.278677,-2.465857,0.952150,2.054998,-0.522695,-1.534293,0.596511,-1.925188,0.580617
1265,23.400000,-0.093389,1.401450,-2.318921,0.086513,0.792969,0.360232,1.168120,0.259606,-2.475167,0.972307,2.016948,-0.568852,-1.592674,0.527752,-1.937426,0.511453
1266,23.420000,-0.056505,1.361150,-2.303102,0.094772,0.778172,0.401143,1.182187,0.282919,-2.483930,0.977384,2.015981,-0.577921,-1.497077,0.583057,-1.814528,0.568914
1267,23.440000,-0.743349,1.629108,-2.261927,0.657558,1.159589,0.392705,1.341221,0.605602,-1.998797,0.842263,2.297999,-0.263327,-0.052160,1.799756,-0.491939,1.536590
1268,23.460000,-1.152732,1.837281,-2.265686,0.886257,1.205254,0.152340,1.592936,0.724071,-1.655696,0.575727,2.464438,0.127999,0.823306,2.267182,0.252421,1.775061
1269,23.480000,-1.379235,1.935552,-2.365602,1.073038,1.192032,-0.120841,1.775798,0.938142,-1.301155,0.316079,2.855725,0.660329,1.445561,2.681454,0.784299,1.912139
1270,23.500000,-1.531897,2.045766,-2.408946,1.203895,1.254471,-0.344320,1.936156,1.192798,-0.862119,0.059735,3.211092,1.018961,1.841359,2.979599,1.385989,2.084102
1271,23.520000,-1.585060,2.085661,-2.509427,1.268306,1.207847,-0.450850,1.983952,1.365293,-0.614214,-0.114722,3.450725,1.246600,2.013086,3.024781,1.714473,2.056829
1272,23.540000,-1.496317,2.076879,-2.486495,1.194649,1.270473,-0.508661,2.047921,1.503166,-0.269414,-0.289574,3.579669,1.384803,1.978034,3.002726,1.773199,2.101313
1273,23.560000,-1.483384,2.008300,-2.488697,1.339694,1.186301,-0.637216,1.778906,1.472495,-0.304767,-0.348177,3.539178,1.295228,1.827193,2.850841,1.582902,1.909553
1274,23.580000,-1.173673,1.964261,-2.387962,1.161581,1.219376,-0.610602,1.674008,1.454600,-0.374187,-0.421295,3.277946,1.174010,1.629886,2.617234,1.520978,1.713978
1275,23.600000,-0.921338,1.917384,-2.171765,1.032661,1.248831,-0.630078,1.527802,1.327861,-0.355921,-0.482870,2.994925,0.965718,1.353339,2.397678,1.184506,1.560101
1276,23.620000,-0.760620,1.856264,-1.977219,0.956657,1.297265,-0.675240,1.361646,1.225003,-0.354303,-0.423507,2.676346,0.623617,1.145520,2.215131,0.790647,1.587171
1277,23.640000,-0.599140,1.846548,-1.785616,0.875523,1.302407,-0.723672,1.210171,1.065495,-0.484561,-0.348462,2.359753,0.228801,0.991501,2.012529,0.403941,1.530160
1278,23.660000,-0.444360,1.874749,-1.538309,0.756187,1.301853,-0.758012,1.088983,0.958869,-0.682982,-0.262263,2.210247,-0.078563,1.064579,1.981725,0.292098,1.688455
1279,23.680000,-0.283808,1.793988,-1.297992,0.609797,1.342296,-0.934931,0.899764,0.865707,-0.662467,-0.258649,1.989910,-0.429235,1.139711,2.012205,0.162474,1.833398
1280,23.700000,-0.145845,1.686555,-0.867042,0.505059,1.354073,-1.091020,0.666175,0.798997,-0.457938,-0.351602,1.750323,-0.809634,1.229241,2.227033,0.030429,2.090070
1281,23.720000,-0.087778,1.672393,-0.547375,0.477727,1.357947,-1.189171,0.538429,0.822090,-0.337096,-0.520287,1.821177,-0.812309,1.685312,2.679920,0.234029,2.626497
1282,23.740000,-0.115693,1.738045,-0.372775,0.499502,1.313878,-1.309147,0.497460,0.760495,-0.431702,-0.641369,1.725350,-0.927686,1.986837,2.821979,0.489686,2.764882
1283,23.760000,-0.073819,1.799187,-0.371767,0.531184,1.296172,-1.348463,0.623662,0.725450,-0.553007,-0.966463,1.881115,-0.587652,2.190541,2.854033,0.795530,2.749766
1284,23.780000,-0.069084,1.817127,-0.618990,0.816947,1.319544,-1.411119,0.696283,0.688689,-0.795729,-1.455995,2.061183,-0.340560,2.238487,2.875687,1.088537,2.683059
1285,23.800000,0.019959,1.817372,-0.744351,0.850364,1.300443,-1.387378,0.848211,0.736554,-1.126356,-1.863848,2.031916,-0.247350,2.285925,2.832979,1.576375,2.482928
1286,23.820000,0.145537,1.795904,-0.989113,1.067653,1.416571,-1.330178,0.980837,0.739587,-1.291466,-2.410893,2.272153,0.173531,2.347003,2.942336,1.828974,2.478477
1287,23.840000,0.254609,1.766472,-1.210483,1.275407,1.429008,-1.319487,1.201358,0.797886,-1.343062,-3.025062,2.380304,0.525232,2.338544,2.977172,1.903638,2.411360
1288,23.860000,0.368614,1.674733,-1.265842,1.300298,1.492553,-1.249728,1.367736,0.838212,-1.382214,-3.381643,2.428749,0.674352,2.302353,2.983405,1.823542,2.414237
1289,23.880000,0.413678,1.689160,-1.257926,1.303612,1.629630,-1.158987,1.547189,0.890676,-1.305204,-3.666948,2.499913,0.813136,2.293497,3.059942,1.659520,2.572184
1290,23.900000,0.483275,1.556066,-1.328080,1.135261,1.571534,-1.068734,1.461856,0.825313,-1.397900,-3.578777,2.194419,0.329224,1.982789,2.853686,1.086286,2.436174
1291,23.920000,0.534063,1.514827,-1.238925,0.897529,1.672021,-0.930177,1.534530,0.808083,-1.409283,-3.462075,2.308102,0.489781,1.921020,2.769311,0.760114,2.549451
1292,23.940000,0.522828,1.510567,-1.123770,0.651695,1.665241,-0.933042,1.576930,0.774805,-1.485839,-3.288877,2.386656,0.450506,1.946749,2.747704,0.691472,2.762799
1293,23.960000,0.483981,1.415389,-0.987687,0.356103,1.575101,-0.996233,1.474560,0.710713,-1.604397,-2.982910,2.305617,0.210852,1.946955,2.621267,0.760486,2.863574
1294,23.980000,0.410937,1.422284,-0.851259,0.206381,1.594298,-1.041902,1.388360,0.688506,-1.498205,-2.783427,2.317297,0.133324,2.007133,2.542206,0.898371,2.914495
1295,24.000000,0.368377,1.371108,-0.808106,-0.101219,1.456298,-1.094648,1.353201,0.634877,-1.722782,-2.553644,2.271428,-0.112495,2.025941,2.508231,1.070250,2.952150
1296,24.020000,0.363728,1.357705,-0.686599,-0.321497,1.469034,-1.089554,1.365866,0.606795,-1.561840,-2.467482,2.267917,-0.083651,1.985376,2.409961,1.150068,2.914394
1297,24.040000,0.368634,1.293225,-0.658434,-0.552342,1.398059,-1.128455,1.263353,0.567905,-1.512758,-2.260528,2.165700,-0.369270,1.873441,2.249636,1.155958,2.767528
1298,24.060000,0.410352,1.144900,-0.616957,-0.709434,1.313637,-1.138820,1.088681,0.474036,-1.413673,-2.208467,2.122839,-0.412948,1.704381,2.016847,1.063156,2.564522
1299,24.080000,0.420710,1.066276,-0.574764,-0.947193,1.236490,-1.141261,0.973899,0.418205,-1.389551,-2.036023,2.027086,-0.685387,1.546803,1.859871,0.924896,2.429767
1300,24.100000,0.398029,1.005380,-0.607133,-1.177248,1.239111,-1.115738,0.831033,0.388772,-1.443774,-1.754711,2.081664,-0.772412,1.605419,1.922905,0.920509,2.569995
1301,24.120000,0.369783,0.985328,-0.698829,-1.405800,1.220544,-1.094631,0.722891,0.357666,-1.451491,-1.496309,2.047593,-0.887170,1.659201,1.970403,0.929335,2.685387
1302,24.140000,0.391362,0.940137,-0.776531,-1.871192,1.124447,-0.999861,0.704798,0.298660,-1.576003,-1.218073,1.930275,-1.103824,1.583491,1.899995,0.940986,2.605636
1303,24.160000,0.389102,0.971025,-0.912908,-2.205966,1.152101,-0.888242,0.732787,0.259938,-1.632665,-0.973167,2.053725,-0.947023,1.601369,1.924796,0.927033,2.648607
1304,24.180000,0.375230,0.987761,-0.832083,-2.508394,1.159640,-0.884850,0.753955,0.286983,-1.480510,-0.767684,2.094130,-0.978790,1.598224,1.916748,0.970316,2.751075
1305,24.200000,0.380132,0.929264,-0.919582,-2.853211,1.129403,-0.858024,0.741219,0.286939,-1.450427,-0.501899,2.137617,-0.970195,1.619754,1.834139,1.063592,2.769230
1306,24.220000,0.358698,0.898993,-1.122203,-3.007535,1.119950,-0.777299,0.686598,0.285428,-1.475943,-0.330263,2.160859,-0.975128,1.639242,1.791974,1.150778,2.740283
1307,24.240000,0.395463,0.875268,-1.044030,-3.131864,1.125975,-0.775605,0.658720,0.289967,-1.327102,-0.294887,2.114290,-1.069123,1.537778,1.699278,1.073535,2.672410
1308,24.260000,0.369193,0.873945,-1.032825,-3.195021,1.152226,-0.747137,0.603608,0.307619,-1.271097,-0.210206,2.217551,-0.969347,1.550511,1.757334,1.034110,2.733154
1309,24.280000,0.353597,0.911106,-1.057417,-3.323486,1.112758,-0.667387,0.654870,0.335098,-1.357927,-0.176867,2.248058,-0.859811,1.659727,1.804173,1.125231,2.770435
1310,24.300000,0.381472,0.921767,-0.935540,-3.406026,1.111015,-0.704239,0.711880,0.330838,-1.187783,-0.222691,2.199257,-0.859880,1.625160,1.708126,1.068645,2.671474
1311,24.320000,0.379759,0.952388,-0.918514,-3.397509,1.120789,-0.701174,0.699117,0.368482,-1.166988,-0.265560,2.096769,-1.117218,1.572475,1.710593,1.093996,2.646979
1312,24.340000,0.332659,0.984232,-0.933075,-3.298479,1.151963,-0.692409,0.695795,0.409388,-1.109209,-0.238172,2.186324,-0.943296,1.699754,1.759616,1.122045,2.727754
1313,24.360000,0.316103,1.039194,-0.880043,-3.123908,1.190844,-0.763703,0.696029,0.428820,-1.013907,-0.421502,2.236439,-0.798762,1.827646,1.814097,1.093807,2.787591
1314,24.380000,0.297606,1.083313,-0.965888,-3.037704,1.201058,-0.726240,0.757763,0.474318,-1.127255,-0.486764,2.330623,-0.596166,1.991247,1.903870,1.190094,2.831354
1315,24.400000,0.291724,1.164482,-0.897941,-2.883195,1.243889,-0.805426,0.865325,0.531362,-1.033571,-0.663475,2.370274,-0.459054,2.119288,1.973148,1.301391,2.866417
1316,24.420000,0.301515,1.166919,-0.862530,-2.670820,1.246777,-0.901630,0.852057,0.543104,-0.952594,-0.900171,2.276731,-0.515960,2.087829,1.957147,1.298407,2.772899
1317,24.440000,0.261546,1.174075,-0.915965,-2.442056,1.247859,-0.908857,0.889438,0.587697,-1.029812,-1.044652,2.343934,-0.346520,2.164439,2.011992,1.383710,2.735431
1318,24.460000,0.268401,1.272527,-0.763344,-2.106259,1.294319,-0.991484,0.982304,0.621739,-0.946606,-1.424325,2.329903,-0.226613,2.238523,2.054389,1.415167,2.657501
1319,24.480000,0.286367,1.287587,-0.666201,-1.651122,1.324942,-1.065801,0.998405,0.643895,-0.911491,-1.849443,2.369433,-0.068311,2.272000,2.105710,1.422718,2.598556
1320,24.500000,0.238999,1.260039,-0.562318,-0.968633,1.273070,-1.243419,0.885521,0.644689,-0.935825,-2.382989,2.275372,-0.061210,2.225965,2.055575,1.379748,2.422803
1321,24.520000,0.230184,1.359870,-0.388062,-0.322810,1.268996,-1.288386,0.982334,0.663842,-1.065707,-3.045910,2.279102,0.183912,2.260763,2.139704,1.349803,2.248360
1322,24.540000,0.178213,1.382986,-0.208354,0.322965,1.242483,-1.390636,0.992112,0.707128,-1.141192,-3.606863,2.139380,0.167560,2.228209,2.135270,1.335509,2.009555
1323,24.560000,0.187594,1.406710,-0.147575,0.986432,1.298314,-1.461350,0.980243,0.724348,-1.164616,-4.129885,2.153319,0.299462,2.300905,2.207829,1.328102,1.998672
1324,24.580000,0.176930,1.430774,-0.187275,1.493523,1.339450,-1.538239,0.947808,0.782381,-1.166554,-4.474516,2.181871,0.327937,2.421305,2.286870,1.377019,2.175832
1325,24.600000,0.174096,1.481431,-0.175790,1.650249,1.296926,-1.602667,1.055546,0.828957,-1.244500,-4.627878,2.147334,0.335709,2.490313,2.314287,1.422570,2.297417
1326,24.620000,0.195106,1.490822,-0.186309,1.678078,1.300845,-1.624650,1.148818,0.865238,-1.214526,-4.634205,2.202741,0.354691,2.521430,2.382431,1.386103,2.487998
1327,24.640000,0.166372,1.503419,-0.307158,1.690477,1.315595,-1.640357,1.215935,0.904011,-1.138686,-4.546193,2.157845,0.302945,2.575114,2.376138,1.367999,2.601850
1328,24.660000,0.176204,1.520298,-0.326757,1.519702,1.378634,-1.604695,1.271311,0.937999,-1.158917,-4.314551,2.181503,0.254685,2.655927,2.352340,1.505126,2.718760
1329,24.680000,0.240453,1.481635,-0.321348,1.368922,1.369963,-1.564189,1.283689,0.892739,-1.148830,-4.180509,2.155356,0.226969,2.551678,2.272191,1.413553,2.669498
1330,24.700000,0.275841,1.410435,-0.241271,1.228130,1.318354,-1.545737,1.220274,0.826410,-1.189324,-4.040514,2.115343,0.065124,2.399741,2.184451,1.220836,2.621875
1331,24.720000,0.307790,1.390333,-0.180059,0.960423,1.310333,-1.488742,1.277690,0.781174,-1.279610,-3.881596,2.126184,0.056489,2.283965,2.140528,1.149777,2.575604
1332,24.740000,0.315499,1.336253,-0.079921,0.717771,1.266350,-1.439436,1.240103,0.700488,-1.362763,-3.724069,2.046605,-0.151336,2.130801,2.071704,1.040108,2.509691
1333,24.760000,0.391690,1.217585,-0.053811,0.504620,1.239956,-1.367950,1.169040,0.585503,-1.442380,-3.613303,2.029078,-0.163085,1.944484,1.958766,0.916646,2.395936
1334,24.780000,0.404348,1.152113,0.006287,0.317691,1.188107,-1.334749,1.085076,0.486634,-1.489928,-3.550930,1.977383,-0.328668,1.774898,1.869569,0.776148,2.293209
1335,24.800000,0.428174,1.109857,-0.007428,0.053440,1.225991,-1.268938,1.086807,0.429593,-1.599002,-3.430120,2.089715,-0.346667,1.795230,1.977105,0.779623,2.509953
1336,24.820000,0.403304,1.056074,-0.145941,-0.179105,1.155470,-1.287675,1.018924,0.398149,-1.700215,-3.232847,2.078591,-0.458800,1.835098,2.030080,0.840727,2.615239
1337,24.840000,0.367197,1.089940,-0.197680,-0.428174,1.215033,-1.249833,1.032314,0.402729,-1.623757,-3.041601,2.128112,-0.436371,1.942769,2.069350,0.966510,2.724165
1338,24.860000,0.344939,1.041164,-0.328554,-0.670215,1.182090,-1.249291,0.986259,0.395496,-1.597663,-2.853887,2.114015,-0.508782,1.923046,2.000637,0.997144,2.707649
1339,24.880000,0.344655,1.039949,-0.446528,-1.060605,1.179995,-1.206007,1.014144,0.426257,-1.617636,-2.500922,2.170357,-0.565741,1.995231,1.970446,1.142084,2.807044
