inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127,v0128,v0129,v0130,v0131,v0132,v0133,v0134,v0135,v0136,v0137,v0138,v0139,v0140,v0141,v0142,v0143,v0144,v0145,v0146,v0147,v0148,v0149,v0150,v0151,v0152,v0153,v0154,v0155,v0156,v0157,v0158,v0159,v0160,v0161,v0162,v0163,v0164,v0165,v0166,v0167,v0168,v0169,v0170,v0171,v0172,v0173,v0174,v0175,v0176,v0177,v0178,v0179,v0180,v0181,v0182,v0183,v0184,v0185,v0186,v0187,v0188,v0189,v0190,v0191,v0192,v0193,v0194,v0195,v0196,v0197,v0198,v0199,v0200,v0201,v0202,v0203,v0204,v0205,v0206,v0207,v0208,v0209,v0210,v0211,v0212,v0213,v0214,v0215,v0216
946,17.340000,-0.014552,0.055183,-0.008955,-0.015734,0.047911,-0.011836,-0.018642,0.042459,-0.015745,-0.103272,-0.007970,-0.994621,-0.099232,-0.006885,-0.995041,-0.095795,-0.005297,-0.995387,-0.981536,0.381970,-0.000000,0.041804,-0.210896,0.158583,-0.293953,0.426783,0.341901,0.188743,0.310803,-0.634372,-0.490107,-0.695934,-0.610053,0.041597,-0.212881,0.158664,-0.291895,0.428956,0.349693,0.185784,0.312256,-0.636490,-0.493947,-0.699048,-0.605763,0.043467,-0.213179,0.157701,-0.292094,0.437812,0.355536,0.184720,0.316878,-0.644087,-0.494902,-0.694934,-0.604213,0.001154,-0.005923,-0.000050,-0.003254,0.015762,0.018283,-0.009763,0.006463,-0.022563,-0.012392,-0.007420,0.003355,0.178995,0.136356,0.246066,0.140573,0.002336,-0.003374,0.000076,-0.000858,0.018363,0.018401,-0.007543,0.009480,-0.019783,-0.007035,-0.003652,0.003722,0.149284,0.106998,0.213231,0.111210,0.004626,-0.000391,0.000568,-0.000189,0.020469,0.012257,-0.001007,0.011219,-0.014636,-0.000399,-0.004310,0.005960,0.117082,0.094346,0.183367,0.081715,-0.114526,1.122792,-0.721546,-1.386146,1.090270,-1.440445,0.039769,0.933113,-1.791271,-0.767418,1.601464,-0.917331,0.504746,0.479059,0.393616,1.504517,-0.137019,1.143015,-0.711389,-1.276311,1.111590,-1.378350,0.092388,0.871611,-1.839081,-0.795014,1.602772,-0.844230,0.369255,0.305353,0.184883,1.341084,-0.160641,1.167832,-0.648439,-1.181424,1.115027,-1.385359,0.128922,0.845658,-1.843406,-0.817945,1.609737,-0.829527,0.349272,0.173279,0.055023,1.215457,0.192059,-0.983545,-0.138138,-0.281504,-0.709337,0.029374,-0.804097,-0.030035,0.106118,-0.680185,0.371590,-0.615334,-0.999986,-0.793166,-0.088962,0.014795,-0.006094,-0.997437,-0.953430,-0.286386,-0.951057,-0.406182,-0.231665,-0.507174,0.164829,-0.077695,0.008809,-0.116695,-0.024474,-0.068204,0.000858,-0.940824,-0.118852,-0.037605,-0.969733,-0.984710,-0.287205,-0.052068,-0.155280,0.388969,-0.025153,-0.093070,-0.991534,-0.012817,-0.988675,-0.008994,-0.496354,-0.928718,0.106491,-0.995076,-0.905068,-0.820771,0.146385,-0.048786,0.816310,-0.044688,-0.792252,0.317394,-0.135366,0.126120,-0.778701,-0.094092,-0.132096,-0.011242
947,17.360000,-0.015734,0.047911,-0.011836,-0.018642,0.042459,-0.015745,-0.008823,0.035936,-0.016090,-0.099232,-0.006885,-0.995041,-0.095795,-0.005297,-0.995387,-0.092684,-0.004348,-0.995686,-0.981353,0.382458,-0.000000,0.041597,-0.212881,0.158664,-0.291895,0.428956,0.349693,0.185784,0.312256,-0.636490,-0.493947,-0.699048,-0.605763,0.043467,-0.213179,0.157701,-0.292094,0.437812,0.355536,0.184720,0.316878,-0.644087,-0.494902,-0.694934,-0.604213,0.045126,-0.213222,0.157789,-0.290243,0.443875,0.361050,0.183325,0.319240,-0.646011,-0.495538,-0.695418,-0.598783,0.002336,-0.003374,0.000076,-0.000858,0.018363,0.018401,-0.007543,0.009480,-0.019783,-0.007035,-0.003652,0.003722,0.149284,0.106998,0.213231,0.111210,0.004626,-0.000391,0.000568,-0.000189,0.020469,0.012257,-0.001007,0.011219,-0.014636,-0.000399,-0.004310,0.005960,0.117082,0.094346,0.183367,0.081715,0.003470,-0.000320,-0.000299,0.018611,0.012349,0.014046,-0.005985,-0.004029,0.000244,-0.000905,0.003717,0.025318,0.093576,0.072363,0.162481,0.043562,-0.137019,1.143015,-0.711389,-1.276311,1.111590,-1.378350,0.092388,0.871611,-1.839081,-0.795014,1.602772,-0.844230,0.369255,0.305353,0.184883,1.341084,-0.160641,1.167832,-0.648439,-1.181424,1.115027,-1.385359,0.128922,0.845658,-1.843406,-0.817945,1.609737,-0.829527,0.349272,0.173279,0.055023,1.215457,-0.184695,1.185177,-0.630576,-1.098352,1.085795,-1.344076,0.131594,0.802280,-1.886420,-0.768812,1.535181,-0.865611,0.296611,0.024342,-0.058787,1.083438,0.181715,-0.972654,-0.115466,-0.266461,-0.655041,0.041053,-0.753760,-0.029484,0.010794,-0.550807,0.334903,-0.563030,-0.999987,-0.766444,-0.088285,-0.005611,0.041936,-0.997212,-0.947684,-0.365021,-0.945545,-0.429223,-0.257382,-0.529562,0.237359,-0.067670,-0.049255,-0.085563,0.009590,-0.052590,-0.024027,-0.938332,-0.030487,-0.045025,-0.969466,-0.985428,-0.205697,-0.092313,-0.160547,0.314761,0.003813,-0.127474,-0.991575,-0.041824,-0.983130,0.028096,-0.260046,-0.917740,0.093509,-0.994864,-0.872427,-0.830637,0.088536,-0.116802,0.732695,-0.087247,-0.774263,0.377570,-0.134477,0.183857,-0.789025,-0.080049,-0.105396,-0.030516
948,17.380000,-0.018642,0.042459,-0.015745,-0.008823,0.035936,-0.016090,-0.016141,0.034071,-0.023096,-0.095795,-0.005297,-0.995387,-0.092684,-0.004348,-0.995686,-0.089992,-0.003410,-0.995937,-0.981292,0.382641,-0.000000,0.043467,-0.213179,0.157701,-0.292094,0.437812,0.355536,0.184720,0.316878,-0.644087,-0.494902,-0.694934,-0.604213,0.045126,-0.213222,0.157789,-0.290243,0.443875,0.361050,0.183325,0.319240,-0.646011,-0.495538,-0.695418,-0.598783,0.047199,-0.212548,0.157795,-0.288628,0.450066,0.365239,0.181074,0.321468,-0.646026,-0.495503,-0.694077,-0.593978,0.004626,-0.000391,0.000568,-0.000189,0.020469,0.012257,-0.001007,0.011219,-0.014636,-0.000399,-0.004310,0.005960,0.117082,0.094346,0.183367,0.081715,0.003470,-0.000320,-0.000299,0.018611,0.012349,0.014046,-0.005985,-0.004029,0.000244,-0.000905,0.003717,0.025318,0.093576,0.072363,0.162481,0.043562,0.006047,0.002715,0.000054,0.001025,0.016289,0.007988,-0.006946,0.007916,0.000342,0.000326,0.005069,0.008127,0.061850,0.066335,0.143019,0.045136,-0.160641,1.167832,-0.648439,-1.181424,1.115027,-1.385359,0.128922,0.845658,-1.843406,-0.817945,1.609737,-0.829527,0.349272,0.173279,0.055023,1.215457,-0.184695,1.185177,-0.630576,-1.098352,1.085795,-1.344076,0.131594,0.802280,-1.886420,-0.768812,1.535181,-0.865611,0.296611,0.024342,-0.058787,1.083438,-0.228229,1.176884,-0.646381,-0.950932,1.130688,-1.406985,0.050778,0.785792,-1.892986,-0.682069,1.500040,-0.923505,0.288468,-0.069785,-0.131809,1.040063,0.153269,-0.975847,-0.107920,-0.268929,-0.545113,0.057299,-0.746665,0.004932,0.071024,-0.602191,0.346218,-0.558415,-0.999987,-0.774040,-0.077974,-0.010669,0.011892,-0.997485,-0.954015,-0.318786,-0.939899,-0.439398,-0.242853,-0.523265,0.263768,-0.051243,-0.036612,-0.153016,-0.000899,-0.080503,-0.025352,-0.940311,-0.077373,-0.041792,-0.970678,-0.984001,-0.309769,-0.092192,-0.168855,0.316006,0.006130,-0.162694,-0.991693,-0.046115,-0.985249,0.033644,-0.337491,-0.922251,0.084602,-0.994086,-0.884733,-0.822808,0.158071,-0.099358,0.864802,-0.068553,-0.792443,0.399764,-0.143265,0.172926,-0.777052,-0.091918,-0.091514,-0.072293
949,17.400000,-0.008823,0.035936,-0.016090,-0.016141,0.034071,-0.023096,-0.029274,0.032323,-0.030364,-0.092684,-0.004348,-0.995686,-0.089992,-0.003410,-0.995937,-0.087286,-0.001960,-0.996181,-0.981292,0.382641,-0.000000,0.045126,-0.213222,0.157789,-0.290243,0.443875,0.361050,0.183325,0.319240,-0.646011,-0.495538,-0.695418,-0.598783,0.047199,-0.212548,0.157795,-0.288628,0.450066,0.365239,0.181074,0.321468,-0.646026,-0.495503,-0.694077,-0.593978,0.050230,-0.210737,0.157193,-0.288036,0.456061,0.366594,0.177084,0.324020,-0.645061,-0.495219,-0.686865,-0.590416,0.003470,-0.000320,-0.000299,0.018611,0.012349,0.014046,-0.005985,-0.004029,0.000244,-0.000905,0.003717,0.025318,0.093576,0.072363,0.162481,0.043562,0.006047,0.002715,0.000054,0.001025,0.016289,0.007988,-0.006946,0.007916,0.000342,0.000326,0.005069,0.008127,0.061850,0.066335,0.143019,0.045136,0.009722,0.006867,-0.006137,0.003129,0.014554,0.000763,-0.010596,0.004449,0.003583,0.001214,0.046299,0.010698,0.044536,0.068375,0.135247,0.029308,-0.184695,1.185177,-0.630576,-1.098352,1.085795,-1.344076,0.131594,0.802280,-1.886420,-0.768812,1.535181,-0.865611,0.296611,0.024342,-0.058787,1.083438,-0.228229,1.176884,-0.646381,-0.950932,1.130688,-1.406985,0.050778,0.785792,-1.892986,-0.682069,1.500040,-0.923505,0.288468,-0.069785,-0.131809,1.040063,-0.233324,1.255062,-0.588668,-0.883884,1.095912,-1.382833,0.120302,0.769632,-1.887194,-0.682419,1.475330,-0.902768,0.359083,-0.144092,-0.146647,0.941008,0.161988,-0.972526,-0.123833,-0.249185,-0.574242,0.030183,-0.758532,-0.009001,0.032750,-0.536060,0.341386,-0.538900,-0.999986,-0.761835,-0.092472,0.013553,0.077301,-0.997269,-0.950481,-0.330680,-0.942172,-0.435727,-0.259587,-0.540889,0.259550,-0.107251,-0.033357,-0.073762,0.022680,-0.058165,-0.005107,-0.937901,-0.051341,-0.043535,-0.967941,-0.983765,-0.251771,-0.083918,-0.155384,0.303998,-0.014349,-0.150602,-0.992223,-0.050758,-0.981629,0.031956,-0.154939,-0.916541,0.105828,-0.994298,-0.863985,-0.824996,0.113783,-0.113060,0.801354,-0.109042,-0.767755,0.405914,-0.142929,0.151669,-0.792709,-0.080183,-0.085190,-0.034005
950,17.420000,-0.016141,0.034071,-0.023096,-0.029274,0.032323,-0.030364,-0.016480,0.027281,-0.022525,-0.089992,-0.003410,-0.995937,-0.087286,-0.001960,-0.996181,-0.084899,-0.000557,-0.996389,-0.981292,0.382641,-0.000000,0.047199,-0.212548,0.157795,-0.288628,0.450066,0.365239,0.181074,0.321468,-0.646026,-0.495503,-0.694077,-0.593978,0.050230,-0.210737,0.157193,-0.288036,0.456061,0.366594,0.177084,0.324020,-0.645061,-0.495219,-0.686865,-0.590416,0.053386,-0.208563,0.157398,-0.286809,0.460243,0.366540,0.173997,0.324867,-0.642810,-0.495329,-0.682820,-0.585930,0.006047,0.002715,0.000054,0.001025,0.016289,0.007988,-0.006946,0.007916,0.000342,0.000326,0.005069,0.008127,0.061850,0.066335,0.143019,0.045136,0.009722,0.006867,-0.006137,0.003129,0.014554,0.000763,-0.010596,0.004449,0.003583,0.001214,0.046299,0.010698,0.044536,0.068375,0.135247,0.029308,0.007207,0.005023,0.002033,0.003237,0.008316,-0.000185,-0.007795,0.000694,0.006760,-0.001098,0.002582,0.011252,0.034551,0.062337,0.111734,0.026747,-0.228229,1.176884,-0.646381,-0.950932,1.130688,-1.406985,0.050778,0.785792,-1.892986,-0.682069,1.500040,-0.923505,0.288468,-0.069785,-0.131809,1.040063,-0.233324,1.255062,-0.588668,-0.883884,1.095912,-1.382833,0.120302,0.769632,-1.887194,-0.682419,1.475330,-0.902768,0.359083,-0.144092,-0.146647,0.941008,-0.277024,1.284296,-0.572467,-0.879808,1.038935,-1.388189,0.089590,0.753857,-1.919891,-0.545251,1.386334,-1.025080,0.419999,-0.229004,-0.109341,0.836808,0.153682,-0.977983,-0.131402,-0.265650,-0.621385,0.054317,-0.771164,0.043197,0.048981,-0.617923,0.266958,-0.547125,-0.999989,-0.779898,-0.080177,0.015815,0.072576,-0.997154,-0.957049,-0.273716,-0.944513,-0.441824,-0.234565,-0.523043,0.264575,-0.104959,0.002326,-0.126749,0.010219,-0.064590,-0.007427,-0.939751,-0.077736,-0.041324,-0.971690,-0.984944,-0.330618,-0.081758,-0.178007,0.316569,-0.017879,-0.156578,-0.992138,-0.014473,-0.984654,0.017621,-0.359530,-0.927051,0.090967,-0.994106,-0.882992,-0.817181,0.137302,-0.105149,0.771397,-0.141209,-0.786014,0.343984,-0.135267,0.135261,-0.801405,-0.090408,-0.054318,-0.070045
951,17.440000,-0.029274,0.032323,-0.030364,-0.016480,0.027281,-0.022525,-0.017574,0.018139,-0.020285,-0.087286,-0.001960,-0.996181,-0.084899,-0.000557,-0.996389,-0.083209,0.000617,-0.996532,-0.981292,0.382397,-0.000000,0.050230,-0.210737,0.157193,-0.288036,0.456061,0.366594,0.177084,0.324020,-0.645061,-0.495219,-0.686865,-0.590416,0.053386,-0.208563,0.157398,-0.286809,0.460243,0.366540,0.173997,0.324867,-0.642810,-0.495329,-0.682820,-0.585930,0.056397,-0.206257,0.158564,-0.285201,0.462762,0.365761,0.169976,0.324922,-0.639524,-0.495452,-0.681280,-0.581600,0.009722,0.006867,-0.006137,0.003129,0.014554,0.000763,-0.010596,0.004449,0.003583,0.001214,0.046299,0.010698,0.044536,0.068375,0.135247,0.029308,0.007207,0.005023,0.002033,0.003237,0.008316,-0.000185,-0.007795,0.000694,0.006760,-0.001098,0.002582,0.011252,0.034551,0.062337,0.111734,0.026747,0.008051,0.006509,0.003464,0.004685,0.006415,-0.003345,-0.011923,-0.000020,0.008543,0.000195,0.006018,0.010552,0.021787,0.058319,0.100601,0.018915,-0.233324,1.255062,-0.588668,-0.883884,1.095912,-1.382833,0.120302,0.769632,-1.887194,-0.682419,1.475330,-0.902768,0.359083,-0.144092,-0.146647,0.941008,-0.277024,1.284296,-0.572467,-0.879808,1.038935,-1.388189,0.089590,0.753857,-1.919891,-0.545251,1.386334,-1.025080,0.419999,-0.229004,-0.109341,0.836808,-0.240160,1.334765,-0.541454,-0.741505,1.086317,-1.356429,0.139958,0.732165,-1.861223,-0.617204,1.401390,-0.948486,0.437216,-0.246786,-0.188972,0.797820,0.153682,-0.977983,-0.131402,-0.265650,-0.621385,0.054317,-0.771164,0.043197,0.048981,-0.617923,0.266958,-0.547125,-0.999989,-0.779898,-0.080177,0.015815,0.072576,-0.997154,-0.957049,-0.273716,-0.944513,-0.441824,-0.234565,-0.523043,0.264575,-0.104959,0.002326,-0.126749,0.010219,-0.064590,-0.007427,-0.939751,-0.077736,-0.041324,-0.971690,-0.984944,-0.330618,-0.081758,-0.178007,0.316569,-0.017879,-0.156578,-0.992138,-0.014473,-0.984654,0.017621,-0.359530,-0.927051,0.090967,-0.994106,-0.882992,-0.817181,0.137302,-0.105149,0.771397,-0.141209,-0.786014,0.343984,-0.135267,0.135261,-0.801405,-0.090408,-0.054318,-0.070045
952,17.460000,-0.016480,0.027281,-0.022525,-0.017574,0.018139,-0.020285,-0.022421,0.013436,-0.018134,-0.084899,-0.000557,-0.996389,-0.083209,0.000617,-0.996532,-0.082029,0.002099,-0.996628,-0.981292,0.382244,-0.000000,0.053386,-0.208563,0.157398,-0.286809,0.460243,0.366540,0.173997,0.324867,-0.642810,-0.495329,-0.682820,-0.585930,0.056397,-0.206257,0.158564,-0.285201,0.462762,0.365761,0.169976,0.324922,-0.639524,-0.495452,-0.681280,-0.581600,0.059982,-0.203181,0.160342,-0.282841,0.465440,0.363234,0.164701,0.324913,-0.636153,-0.495239,-0.678102,-0.577753,0.007207,0.005023,0.002033,0.003237,0.008316,-0.000185,-0.007795,0.000694,0.006760,-0.001098,0.002582,0.011252,0.034551,0.062337,0.111734,0.026747,0.008051,0.006509,0.003464,0.004685,0.006415,-0.003345,-0.011923,-0.000020,0.008543,0.000195,0.006018,0.010552,0.021787,0.058319,0.100601,0.018915,0.009611,0.008475,0.005185,0.006742,0.006211,-0.008238,-0.013252,-0.000001,0.008412,0.000615,0.008433,0.009041,0.005893,0.060836,0.082151,0.008212,-0.277024,1.284296,-0.572467,-0.879808,1.038935,-1.388189,0.089590,0.753857,-1.919891,-0.545251,1.386334,-1.025080,0.419999,-0.229004,-0.109341,0.836808,-0.240160,1.334765,-0.541454,-0.741505,1.086317,-1.356429,0.139958,0.732165,-1.861223,-0.617204,1.401390,-0.948486,0.437216,-0.246786,-0.188972,0.797820,-0.221570,1.386062,-0.542125,-0.630986,1.102691,-1.397066,0.198528,0.730417,-1.816826,-0.698890,1.431394,-0.894717,0.482933,-0.245493,-0.263654,0.763490,0.148527,-0.977581,-0.110435,-0.254847,-0.601346,0.027598,-0.784604,-0.004503,0.051704,-0.631291,0.277184,-0.537991,-0.999984,-0.778093,-0.070008,0.015351,0.090024,-0.996929,-0.954761,-0.305160,-0.947498,-0.417535,-0.196717,-0.525875,0.287571,-0.130134,-0.004300,-0.116265,-0.002988,-0.088408,-0.017704,-0.933815,-0.076014,-0.052291,-0.969872,-0.983404,-0.233970,-0.095322,-0.170311,0.353693,-0.010622,-0.093259,-0.990627,-0.048358,-0.984938,-0.000437,-0.329093,-0.924567,0.108491,-0.993990,-0.882547,-0.821776,0.160610,-0.090770,0.821207,-0.131881,-0.774921,0.362695,-0.137910,0.167666,-0.797138,-0.084744,-0.084141,-0.063120
953,17.480000,-0.017574,0.018139,-0.020285,-0.022421,0.013436,-0.018134,-0.024769,0.009476,-0.016432,-0.083209,0.000617,-0.996532,-0.082029,0.002099,-0.996628,-0.081152,0.003909,-0.996694,-0.981292,0.382183,-0.000000,0.056397,-0.206257,0.158564,-0.285201,0.462762,0.365761,0.169976,0.324922,-0.639524,-0.495452,-0.681280,-0.581600,0.059982,-0.203181,0.160342,-0.282841,0.465440,0.363234,0.164701,0.324913,-0.636153,-0.495239,-0.678102,-0.577753,0.064088,-0.199480,0.162745,-0.279843,0.467205,0.358778,0.159028,0.324918,-0.632784,-0.495093,-0.674155,-0.574778,0.008051,0.006509,0.003464,0.004685,0.006415,-0.003345,-0.011923,-0.000020,0.008543,0.000195,0.006018,0.010552,0.021787,0.058319,0.100601,0.018915,0.009611,0.008475,0.005185,0.006742,0.006211,-0.008238,-0.013252,-0.000001,0.008412,0.000615,0.008433,0.009041,0.005893,0.060836,0.082151,0.008212,0.010583,0.009616,0.006473,0.007841,0.003155,-0.012760,-0.014662,-0.000003,0.008330,0.000152,0.010470,0.006289,0.000825,0.065235,0.066928,0.001142,-0.240160,1.334765,-0.541454,-0.741505,1.086317,-1.356429,0.139958,0.732165,-1.861223,-0.617204,1.401390,-0.948486,0.437216,-0.246786,-0.188972,0.797820,-0.221570,1.386062,-0.542125,-0.630986,1.102691,-1.397066,0.198528,0.730417,-1.816826,-0.698890,1.431394,-0.894717,0.482933,-0.245493,-0.263654,0.763490,-0.198346,1.424549,-0.572745,-0.546414,1.120172,-1.428666,0.225049,0.724391,-1.806145,-0.748256,1.439544,-0.870415,0.511341,-0.270786,-0.318698,0.707863,0.160388,-0.969235,-0.138178,-0.259586,-0.632466,0.035034,-0.732985,0.023995,0.063430,-0.611295,0.290584,-0.551616,-0.999987,-0.775438,-0.098536,-0.006125,0.056548,-0.997522,-0.956257,-0.372652,-0.943952,-0.435628,-0.203821,-0.535441,0.264272,-0.118060,-0.024947,-0.095900,0.005856,-0.074998,0.000549,-0.932832,-0.076860,-0.041690,-0.969621,-0.983841,-0.191419,-0.096338,-0.178505,0.314666,-0.032044,-0.078207,-0.992810,-0.040388,-0.984961,-0.010085,-0.331019,-0.926377,0.106563,-0.994166,-0.884953,-0.819755,0.131188,-0.101477,0.666362,-0.095252,-0.779841,0.374257,-0.141535,0.135080,-0.780964,-0.094326,-0.093869,-0.025347
954,17.500000,-0.022421,0.013436,-0.018134,-0.024769,0.009476,-0.016432,-0.021241,0.007859,-0.013553,-0.082029,0.002099,-0.996628,-0.081152,0.003909,-0.996694,-0.080516,0.005627,-0.996737,-0.981292,0.382183,-0.000000,0.059982,-0.203181,0.160342,-0.282841,0.465440,0.363234,0.164701,0.324913,-0.636153,-0.495239,-0.678102,-0.577753,0.064088,-0.199480,0.162745,-0.279843,0.467205,0.358778,0.159028,0.324918,-0.632784,-0.495093,-0.674155,-0.574778,0.068250,-0.195729,0.165440,-0.276752,0.467729,0.353004,0.152982,0.324884,-0.629878,-0.495507,-0.669916,-0.573248,0.009611,0.008475,0.005185,0.006742,0.006211,-0.008238,-0.013252,-0.000001,0.008412,0.000615,0.008433,0.009041,0.005893,0.060836,0.082151,0.008212,0.010583,0.009616,0.006473,0.007841,0.003155,-0.012760,-0.014662,-0.000003,0.008330,0.000152,0.010470,0.006289,0.000825,0.065235,0.066928,0.001142,0.010227,0.009104,0.006861,0.007574,0.000463,-0.015123,-0.015156,-0.000136,0.006231,-0.002079,0.010341,0.002253,0.000054,0.067776,0.052745,-0.000819,-0.221570,1.386062,-0.542125,-0.630986,1.102691,-1.397066,0.198528,0.730417,-1.816826,-0.698890,1.431394,-0.894717,0.482933,-0.245493,-0.263654,0.763490,-0.198346,1.424549,-0.572745,-0.546414,1.120172,-1.428666,0.225049,0.724391,-1.806145,-0.748256,1.439544,-0.870415,0.511341,-0.270786,-0.318698,0.707863,-0.179293,1.452980,-0.669485,-0.447704,1.152323,-1.516744,0.247073,0.739675,-1.788243,-0.825612,1.430006,-0.843261,0.506212,-0.308690,-0.427543,0.613855,0.164510,-0.974779,-0.102841,-0.254430,-0.581552,0.068641,-0.736684,0.001837,0.059401,-0.613012,0.312131,-0.520357,-0.999985,-0.794089,-0.094298,-0.031127,0.056764,-0.997431,-0.953466,-0.270921,-0.945131,-0.433250,-0.263217,-0.537380,0.253223,-0.080585,-0.040313,-0.134631,0.017369,-0.066940,-0.016328,-0.936394,-0.082447,-0.045241,-0.971821,-0.983913,-0.235371,-0.082150,-0.185130,0.330188,0.013286,-0.121838,-0.992337,-0.038018,-0.987162,0.021484,-0.334941,-0.931998,0.138340,-0.993762,-0.890574,-0.825738,0.135104,-0.118199,0.789352,-0.090115,-0.775175,0.397157,-0.135714,0.123195,-0.800171,-0.081759,-0.090848,-0.072230
955,17.520000,-0.024769,0.009476,-0.016432,-0.021241,0.007859,-0.013553,-0.019186,0.012470,-0.014762,-0.081152,0.003909,-0.996694,-0.080516,0.005627,-0.996737,-0.079732,0.007114,-0.996791,-0.981292,0.382183,-0.000000,0.064088,-0.199480,0.162745,-0.279843,0.467205,0.358778,0.159028,0.324918,-0.632784,-0.495093,-0.674155,-0.574778,0.068250,-0.195729,0.165440,-0.276752,0.467729,0.353004,0.152982,0.324884,-0.629878,-0.495507,-0.669916,-0.573248,0.072322,-0.192177,0.168155,-0.273945,0.467728,0.348241,0.147305,0.324402,-0.628449,-0.498190,-0.666431,-0.573088,0.010583,0.009616,0.006473,0.007841,0.003155,-0.012760,-0.014662,-0.000003,0.008330,0.000152,0.010470,0.006289,0.000825,0.065235,0.066928,0.001142,0.010227,0.009104,0.006861,0.007574,0.000463,-0.015123,-0.015156,-0.000136,0.006231,-0.002079,0.010341,0.002253,0.000054,0.067776,0.052745,-0.000819,0.010233,0.008735,0.006680,0.006661,-0.000106,-0.010634,-0.013430,-0.002313,0.001682,-0.009083,0.007595,-0.000390,-0.000331,0.053420,0.037633,-0.002098,-0.198346,1.424549,-0.572745,-0.546414,1.120172,-1.428666,0.225049,0.724391,-1.806145,-0.748256,1.439544,-0.870415,0.511341,-0.270786,-0.318698,0.707863,-0.179293,1.452980,-0.669485,-0.447704,1.152323,-1.516744,0.247073,0.739675,-1.788243,-0.825612,1.430006,-0.843261,0.506212,-0.308690,-0.427543,0.613855,-0.156742,1.488894,-0.745165,-0.345576,1.208556,-1.597144,0.291469,0.766227,-1.745008,-0.943707,1.461137,-0.805975,0.483139,-0.345702,-0.498678,0.537374,0.153317,-0.975663,-0.134304,-0.272887,-0.577730,0.058165,-0.770736,0.035049,0.085587,-0.649786,0.284805,-0.541123,-0.999987,-0.792949,-0.088367,0.001437,0.054805,-0.997311,-0.966327,-0.359119,-0.946179,-0.446199,-0.221681,-0.525383,0.265601,-0.105985,-0.027407,-0.126537,-0.017312,-0.071937,-0.018252,-0.937593,-0.105106,-0.025974,-0.972892,-0.985343,-0.255156,-0.071251,-0.175378,0.315587,-0.027898,-0.137046,-0.992513,-0.027053,-0.987168,0.008605,-0.304239,-0.934623,0.104991,-0.993689,-0.896953,-0.820517,0.178868,-0.101389,0.742767,-0.124624,-0.778318,0.369109,-0.146899,0.146518,-0.803083,-0.105732,-0.064589,-0.052209
